technology,iso3,country_name,year,cost_scope,tic,procurement_cost,other_cost,eligible,exclusion_reason,Q_global_gw,lnQ,lnB,procurement_pretax,procurement_duties,procurement_policy_rent,old_equipment_share,old_equipment_cost,old_proportional_balance,old_calibration,balance_change_vs_old,implied_procurement_share,other_price_proxy_quantity_share,supplier_count,tic_source_sheet,tic_source_cell,same_capacity_basis_assumption
pv,BRA,Brazil,2014,非组件成本余额,6068.722799156141,1009.59774214922,5059.125057006921,True,,172.65223999999998,5.151279397977148,8.52894883369523,995.4948981542752,14.102843994944742,0.0,0.264221717177781,1603.4883590689851,4465.234440087156,1.5882447950561915,593.8906169197653,0.1663608267442377,0.4760152311757019,65,Figure 3.3,G6,USD/kW numerical units aligned; source-native PV capacity basis and equipment delivery scope not fully harmonized
pv,BRA,Brazil,2015,非组件成本余额,2497.658976411624,821.9244308268553,1675.7345455847685,True,,219.86211,5.39300057712095,7.424006882808412,810.4431531459948,11.481277680860398,0.0,0.264221717177781,659.935743671978,1837.723232739646,0.8029153519722999,-161.98868715487743,0.3290779240037448,0.398183490359981,57,Figure 3.3,H6,USD/kW numerical units aligned; source-native PV capacity basis and equipment delivery scope not fully harmonized
pv,BRA,Brazil,2016,非组件成本余额,2460.5928028234507,568.3766487495775,1892.2161540738732,True,,291.30835,5.674382328161501,7.545503989425464,560.437123062227,7.939525687350497,0.0,0.264221717177781,650.1420556373012,1810.4507471861496,1.143857787028383,81.76540688772366,0.23099175454686516,0.21339144269621044,59,Figure 3.3,I6,USD/kW numerical units aligned; source-native PV capacity basis and equipment delivery scope not fully harmonized
pv,BRA,Brazil,2017,非组件成本余额,1975.0868857598143,482.7824373512031,1492.3044484086113,True,,384.35013,5.951553934028465,7.308076813840714,476.0385579691344,6.743879382068664,0.0,0.264221717177781,521.8608485307739,1453.2260372290405,1.0809441441034486,39.07841117957082,0.24443605029835286,0.21252187283538443,58,Figure 3.3,J6,USD/kW numerical units aligned; source-native PV capacity basis and equipment delivery scope not fully harmonized
pv,BRA,Brazil,2018,非组件成本余额,1809.6190475909184,434.6277856666826,1374.991261924236,True,,478.49221,6.17063993071869,7.226202655116286,428.5565677932381,6.07121787344445,0.0,0.264221717177781,478.140652192093,1331.4783953988251,1.100115243342449,43.5128665254108,0.24017639858802722,0.19561524998464097,57,Figure 3.3,K6,USD/kW numerical units aligned; source-native PV capacity basis and equipment delivery scope not fully harmonized
pv,BRA,Brazil,2019,非组件成本余额,1495.162848478625,339.155642352797,1156.007206125828,True,,580.10487,6.363208897541072,7.052727282885755,328.2151372559159,10.940505096881106,0.0,0.25114726858044,375.50606547835696,1119.656783000268,1.1071791784839218,36.35042312555993,0.226835252559879,0.16327324914051305,57,Figure 3.3,L6,USD/kW numerical units aligned; source-native PV capacity basis and equipment delivery scope not fully harmonized
pv,BRA,Brazil,2020,非组件成本余额,1298.4074341474254,304.6098542145938,993.7975799328317,True,,710.6335,6.566156825734936,6.9015335440000625,294.783729431659,9.82612478293475,0.0,0.2026508622096256,263.1233860293635,1035.284048118062,0.8638045762104468,-41.48646818523025,0.2346026726307294,0.1651376622764783,56,Figure 3.3,M6,USD/kW numerical units aligned; source-native PV capacity basis and equipment delivery scope not fully harmonized
pv,BRA,Brazil,2021,非组件成本余额,915.5422974243716,376.47712352604833,539.0651738983232,True,,854.92824,6.751017535589894,6.289836479922627,364.3326996260875,12.144423899960813,0.0,0.3326752663705024,304.5782776691145,610.964019755257,0.8090220059494282,-71.8988458569338,0.4112066963865722,0.17674988867494193,56,Figure 3.3,N6,USD/kW numerical units aligned; source-native PV capacity basis and equipment delivery scope not fully harmonized
pv,BRA,Brazil,2022,非组件成本余额,779.5200740754375,359.8520544618939,419.6680196135436,True,,1045.85862,6.952593472965691,6.039463969231749,348.2439231371372,11.608131324756714,0.0,0.2633205879207032,205.2636842015343,574.2563898739032,0.5704113166964574,-154.58837026035962,0.46163282566995123,0.17999499935169894,19,Figure 3.3,O6,USD/kW numerical units aligned; source-native PV capacity basis and equipment delivery scope not fully harmonized
pv,BRA,Brazil,2023,非组件成本余额,744.352528682658,228.57890185696593,515.7736268256921,True,,1408.5874199999998,7.2503426514181,6.245667961519037,221.20538855358336,7.373513303382609,0.0,0.2604575663295391,193.87224811192357,550.4802805707344,0.8481633542593522,-34.70665374504233,0.30708420143544196,0.15471922449278466,19,Figure 3.3,P6,USD/kW numerical units aligned; source-native PV capacity basis and equipment delivery scope not fully harmonized
pv,BRA,Brazil,2024,非组件成本余额,724.4366073748986,131.86173695884258,592.574870416056,True,,1864.01976,7.530490596047716,6.384477228597485,127.60813234453059,4.2536046143120165,0.0,0.2731851683219029,197.90533652426,526.5312708506386,1.500854918861195,66.04359956541737,0.18201970416247015,0.12722898426583304,22,Figure 3.3,Q6,USD/kW numerical units aligned; source-native PV capacity basis and equipment delivery scope not fully harmonized
pv,CHN,China,2010,非组件成本余额,4291.432902265811,2270.6250354815543,2020.807866784257,True,,39.73239,3.682166724070565,7.611252644494557,2270.6250354815543,0.0,0.0,0.5502007019584122,2361.149395234076,1930.283507031736,1.0398675951942558,90.52435975252092,0.5291064982707055,0.0,1,Figure 3.3,C7,USD/kW numerical units aligned; source-native PV capacity basis and equipment delivery scope not fully harmonized
pv,CHN,China,2011,非组件成本余额,4031.162378781085,1732.0867985017794,2299.0755802793055,True,,70.26885,4.252328599622632,7.740262399507405,1732.0867985017794,0.0,0.0,0.4116029724496321,1659.2384175334244,2371.9239612476604,0.957941841580129,-72.84838096835483,0.42967428144770387,0.0,1,Figure 3.3,D7,USD/kW numerical units aligned; source-native PV capacity basis and equipment delivery scope not fully harmonized
pv,CHN,China,2012,非组件成本余额,3275.3966683631643,1009.547984993162,2265.848683370002,True,,99.31435,4.598290072191402,7.725704662381219,1009.547984993162,0.0,0.0,0.2545730014349626,833.8275607552875,2441.5691076078765,0.8259414838621417,-175.72042423787434,0.3082215948817186,0.0,1,Figure 3.3,E7,USD/kW numerical units aligned; source-native PV capacity basis and equipment delivery scope not fully harmonized
pv,CHN,China,2013,非组件成本余额,2520.8503416008384,717.5643894655738,1803.2859521352648,True,,134.44763,4.90117475518874,7.497365808595413,717.5643894655738,0.0,0.0,0.2971435819478989,749.0545000578577,1771.7958415429807,1.0438847176010742,31.490110592284054,0.28465172153373147,0.0,1,Figure 3.3,F7,USD/kW numerical units aligned; source-native PV capacity basis and equipment delivery scope not fully harmonized
pv,CHN,China,2014,非组件成本余额,2100.065022292831,693.0711175800188,1406.9939047128123,True,,172.65223999999998,5.151279397977148,7.249210724989022,693.0711175800188,0.0,0.0,0.3328576020226201,699.022607411972,1401.0424148808593,1.008587127180734,5.95148983195304,0.33002364699323944,0.0,1,Figure 3.3,G7,USD/kW numerical units aligned; source-native PV capacity basis and equipment delivery scope not fully harmonized
pv,CHN,China,2015,非组件成本余额,1622.5553814943787,590.1313696901666,1032.4240118042121,True,,219.86211,5.39300057712095,6.939664725811313,590.1313696901666,0.0,0.0,0.3881711375637355,629.8291681948339,992.7262132995448,1.0672694260017217,39.697798504667276,0.36370491659067666,0.0,1,Figure 3.3,H7,USD/kW numerical units aligned; source-native PV capacity basis and equipment delivery scope not fully harmonized
pv,CHN,China,2016,非组件成本余额,1468.7692152533812,468.76741419462576,1000.0018010587554,True,,291.30835,5.674382328161501,6.9077570800392705,468.76741419462576,0.0,0.0,0.3550504550815921,521.487178285546,947.2820369678352,1.1124646519671089,52.719764090920194,0.3191566172046692,0.0,1,Figure 3.3,I7,USD/kW numerical units aligned; source-native PV capacity basis and equipment delivery scope not fully harmonized
pv,CHN,China,2017,非组件成本余额,1377.8666056804332,401.40400633342114,976.462599347012,True,,384.35013,5.951553934028465,6.883936448863336,401.40400633342114,0.0,0.0,0.2941798069355446,405.34053204200393,972.5260736384292,1.0098068919255203,3.936525708582735,0.2913228353735995,0.0,1,Figure 3.3,J7,USD/kW numerical units aligned; source-native PV capacity basis and equipment delivery scope not fully harmonized
pv,CHN,China,2018,非组件成本余额,1047.2659983319315,367.78615155784,679.4798467740916,True,,478.49221,6.17063993071869,6.521327574246422,367.78615155784,0.0,0.0,0.3265214238564544,341.9547849317935,705.3112134001381,0.9297652548454256,-25.831366626046474,0.3511869497755526,0.0,1,Figure 3.3,K7,USD/kW numerical units aligned; source-native PV capacity basis and equipment delivery scope not fully harmonized
pv,CHN,China,2019,非组件成本余额,946.188254693266,282.48497461032827,663.7032800829377,True,,580.10487,6.363208897541072,6.497835182256494,282.48497461032827,0.0,0.0,0.3154145899980835,298.4415804150787,647.7466742781874,1.056486564734148,15.956605804750325,0.29855049796819116,0.0,1,Figure 3.3,L7,USD/kW numerical units aligned; source-native PV capacity basis and equipment delivery scope not fully harmonized
pv,CHN,China,2020,非组件成本余额,765.8158251007976,253.59096118664755,512.2248639141501,True,,710.6335,6.566156825734936,6.238763715957304,253.59096118664755,0.0,0.0,0.3601210881449155,275.7864282538955,490.0293968469021,1.0875246773914458,22.19546706724799,0.3311383140368895,0.0,1,Figure 3.3,M7,USD/kW numerical units aligned; source-native PV capacity basis and equipment delivery scope not fully harmonized
pv,CHN,China,2021,非组件成本余额,713.51431624731,327.2604837903864,386.25383245692365,True,,854.92824,6.751017535589894,5.956494750381303,327.2604837903864,0.0,0.0,0.4854899854051701,346.40405498128644,367.1102612660236,1.0584964336945786,19.143571190900047,0.45866001051190564,0.0,1,Figure 3.3,N7,USD/kW numerical units aligned; source-native PV capacity basis and equipment delivery scope not fully harmonized
pv,CHN,China,2022,非组件成本余额,759.3280240727838,315.87717213559927,443.45085193718455,True,,1045.85862,6.952593472965691,6.094586976977871,315.87717213559927,0.0,0.0,0.3984851298033768,302.58092623598486,456.74709783679896,0.957906911063815,-13.296245899614405,0.4159956726492706,0.0,1,Figure 3.3,O7,USD/kW numerical units aligned; source-native PV capacity basis and equipment delivery scope not fully harmonized
pv,CHN,China,2023,非组件成本余额,687.158676448271,195.68035971721693,491.47831673105406,True,,1408.5874199999998,7.2503426514181,6.197417822095349,195.68035971721693,0.0,0.0,0.3112730802839357,213.8939978618856,473.2646785863853,1.093078519331167,18.213638144668778,0.28476735639668177,0.0,1,Figure 3.3,P7,USD/kW numerical units aligned; source-native PV capacity basis and equipment delivery scope not fully harmonized
pv,CHN,China,2024,非组件成本余额,590.5861539927796,109.4301787373887,481.1559752553909,True,,1864.01976,7.530490596047716,6.176191490420905,109.4301787373887,0.0,0.0,0.1647152020124611,97.27851766068316,493.3076363320964,0.8889551199046546,-12.151661076705523,0.18529079626666387,0.0,1,Figure 3.3,Q7,USD/kW numerical units aligned; source-native PV capacity basis and equipment delivery scope not fully harmonized
pv,DEU,Germany,2010,非组件成本余额,4412.429498946073,2627.848413445465,1784.581085500608,True,,39.73239,3.682166724070565,7.486938980676615,2627.848413445465,0.0,0.0,0.4074399684905556,1797.800136017386,2614.6293629286874,0.6841338818551645,-830.0482774280795,0.5955558981901325,0.23866197216595242,71,Figure 3.3,C9,USD/kW numerical units aligned; source-native PV capacity basis and equipment delivery scope not fully harmonized
