importer_iso3,importer_name,supplier_iso3,supplier_name,year,hs6,hs_scope_note,applied_rate_pct,bilateral_rate_pct,mfn_rate_pct,tariff_source,selected_tariff_type,bilateral_total_lines,bilateral_pref_lines,bilateral_mfn_lines,mfn_total_lines,wits_nomen_code,trade_pair_year_observed,import_value,import_share,datatype
FRA,France,KOR,"Korea, Rep.",2016,850231,HS850231 wind-powered generating sets,0.0,0.0,1.35000002384186,BILATERAL_TRAINS,PREF,2.0,1.0,1.0,2.0,H4,True,15109.0,0.00016226978450907705,aveestimated
FRA,France,KOR,"Korea, Rep.",2018,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H5,True,1474.467,1.1019514268959856e-05,aveestimated
FRA,France,KOR,"Korea, Rep.",2019,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H5,True,1392.835,6.829536846035035e-06,aveestimated
FRA,France,KOR,"Korea, Rep.",2020,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,4.0,H5,True,452.208,3.1258371171571954e-06,aveestimated
FRA,France,KOR,"Korea, Rep.",2022,850231,HS850231 wind-powered generating sets,2.70000004768372,,2.70000004768372,MFN_FALLBACK,MFN,,,,1.0,H6,True,40508.55,0.00022132353902734353,aveestimated
FRA,France,KOR,"Korea, Rep.",2023,850231,HS850231 wind-powered generating sets,2.70000004768372,,2.70000004768372,MFN_FALLBACK,MFN,,,,1.0,H6,True,878.786,7.871660093743108e-06,aveestimated
FRA,France,LTU,Lithuania,2024,850231,HS850231 wind-powered generating sets,,,,MISSING,,,,,,,True,182.922,1.6035207843685317e-06,aveestimated
FRA,France,LUX,,2010,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H3,True,56995.0,0.0003504366784102151,aveestimated
FRA,France,LUX,,2018,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H5,True,2238.875,1.6732361598406405e-05,aveestimated
FRA,France,LUX,,2019,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H5,True,862.125,4.227287836239004e-06,aveestimated
FRA,France,LVA,Latvia,2023,850231,HS850231 wind-powered generating sets,2.70000004768372,,2.70000004768372,MFN_FALLBACK,MFN,,,,1.0,H6,True,389.239,3.4865793301537276e-06,aveestimated
FRA,France,MAR,Morocco,2011,850231,HS850231 wind-powered generating sets,0.0,0.0,1.35000002384186,BILATERAL_TRAINS,PREF,2.0,1.0,1.0,2.0,H3,True,365.0,1.9065979598409354e-06,aveestimated
FRA,France,MAR,Morocco,2022,850231,HS850231 wind-powered generating sets,2.70000004768372,,2.70000004768372,MFN_FALLBACK,MFN,,,,1.0,H6,True,13260.366,7.244967128958848e-05,aveestimated
FRA,France,MDG,Madagascar,2019,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H5,True,61.58,3.0194737996879557e-07,aveestimated
FRA,France,MLT,Malta,2021,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,4.0,H5,True,968.399,7.419498952831155e-06,aveestimated
FRA,France,MYS,Malaysia,2018,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H5,True,829.388,6.198479111776714e-06,aveestimated
FRA,France,NCL,,2023,850231,HS850231 wind-powered generating sets,2.70000004768372,,2.70000004768372,MFN_FALLBACK,MFN,,,,1.0,H6,True,4453.897,3.989545040151089e-05,aveestimated
FRA,France,NLD,,2010,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H3,True,1325.0,8.14683040430801e-06,aveestimated
FRA,France,NLD,,2012,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H4,True,4147.0,1.833481106074469e-05,aveestimated
FRA,France,NLD,,2013,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H4,True,3331.0,0.00012028125375314704,aveestimated
FRA,France,NLD,,2014,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H4,True,143.0,9.49266668596621e-07,aveestimated
FRA,France,NLD,,2015,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H4,True,6019.0,7.964783667331775e-05,aveestimated
FRA,France,NLD,,2017,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H5,True,579549.458,0.003853501642227934,aveestimated
FRA,France,NLD,,2018,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H5,True,35772.373,0.00026734689532424547,aveestimated
FRA,France,NLD,,2019,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H5,True,6312.543,3.095251412455928e-05,aveestimated
FRA,France,NLD,,2020,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,4.0,H5,True,30187.845,0.00020867009515087803,aveestimated
FRA,France,NLD,,2023,850231,HS850231 wind-powered generating sets,2.70000004768372,,2.70000004768372,MFN_FALLBACK,MFN,,,,1.0,H6,True,120778.565,0.0010818649936276388,aveestimated
FRA,France,NOR,Norway,2018,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H5,True,12067.475,9.018697125999858e-05,aveestimated
FRA,France,NRU,Nauru,2019,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H5,True,1813.82,8.8937674039461e-06,aveestimated
FRA,France,NZL,New Zealand,2012,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H4,True,9999.0,4.4207807040363186e-05,aveestimated
FRA,France,PHL,Philippines,2010,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H3,True,9278.0,5.704625848390167e-05,aveestimated
FRA,France,POL,Poland,2010,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H3,True,3976.0,2.4446639764172563e-05,aveestimated
FRA,France,POL,Poland,2014,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H4,True,3052.0,2.0259873234663548e-05,aveestimated
FRA,France,POL,Poland,2022,850231,HS850231 wind-powered generating sets,2.70000004768372,,2.70000004768372,MFN_FALLBACK,MFN,,,,1.0,H6,True,789.925,4.315854222532634e-06,aveestimated
FRA,France,POL,Poland,2023,850231,HS850231 wind-powered generating sets,2.70000004768372,,2.70000004768372,MFN_FALLBACK,MFN,,,,1.0,H6,True,2376.865,2.129059107531835e-05,aveestimated
FRA,France,PRT,Portugal,2012,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H4,True,1802.0,7.967043533026749e-06,aveestimated
FRA,France,PRT,Portugal,2013,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H4,True,51806.0,0.001870696677254739,aveestimated
FRA,France,PRT,Portugal,2014,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H4,True,88667.0,0.000588591802129067,aveestimated
FRA,France,PRT,Portugal,2015,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H4,True,96348.0,0.0012749476271475026,aveestimated
FRA,France,PRT,Portugal,2016,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H4,True,74078.0,0.0007955934275506922,aveestimated
FRA,France,PRT,Portugal,2017,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H5,True,6778159.657,0.04506888757979415,aveestimated
FRA,France,PRT,Portugal,2018,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H5,True,2078.196,1.5531517813349024e-05,aveestimated
FRA,France,PRT,Portugal,2019,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H5,True,49838.635,0.0002443755319823176,aveestimated
FRA,France,PRT,Portugal,2020,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,4.0,H5,True,48174.607,0.00033300157154464503,aveestimated
FRA,France,PRT,Portugal,2021,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,4.0,H5,True,60721.469,0.0004652244329660289,aveestimated
FRA,France,PRT,Portugal,2022,850231,HS850231 wind-powered generating sets,2.70000004768372,,2.70000004768372,MFN_FALLBACK,MFN,,,,1.0,H6,True,63591.095,0.0003474379160948493,aveestimated
FRA,France,PRT,Portugal,2023,850231,HS850231 wind-powered generating sets,2.70000004768372,,2.70000004768372,MFN_FALLBACK,MFN,,,,1.0,H6,True,5170547.002,0.04631478937814948,aveestimated
FRA,France,PRT,Portugal,2024,850231,HS850231 wind-powered generating sets,,,,MISSING,,,,,,,True,1434635.769,0.012576225241305212,aveestimated
FRA,France,ROU,,2014,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H4,True,325366.0,0.002159853838423833,aveestimated
FRA,France,SGP,Singapore,2014,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H4,True,185.0,1.2280722635690552e-06,aveestimated
FRA,France,SGP,Singapore,2018,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H5,True,190.216,1.4215902601987483e-06,aveestimated
FRA,France,SLE,Sierra Leone,2022,850231,HS850231 wind-powered generating sets,2.70000004768372,,2.70000004768372,MFN_FALLBACK,MFN,,,,1.0,H6,True,11858.408,6.478989807806407e-05,aveestimated
FRA,France,SLE,Sierra Leone,2023,850231,HS850231 wind-powered generating sets,2.70000004768372,,2.70000004768372,MFN_FALLBACK,MFN,,,,1.0,H6,True,1119.744,1.0030023418680182e-05,aveestimated
FRA,France,SVN,Slovenia,2010,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H3,True,192194.0,0.0011817146586608103,aveestimated
FRA,France,SVN,Slovenia,2017,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H5,True,3085.964,2.051898621887122e-05,aveestimated
FRA,France,THA,Thailand,2020,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,4.0,H5,True,1749.993,1.2096630475721949e-05,aveestimated
FRA,France,TUR,Turkey,2017,850231,HS850231 wind-powered generating sets,0.0,0.0,1.35000002384186,BILATERAL_TRAINS,PREF,2.0,1.0,1.0,2.0,H5,True,2935.842,1.952080501871808e-05,aveestimated
FRA,France,TUR,Turkey,2018,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H5,True,120273.055,0.0008988676218212367,aveestimated
FRA,France,TUR,Turkey,2019,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H5,True,8053.587,3.9489436407936875e-05,aveestimated
FRA,France,TUR,Turkey,2020,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,4.0,H5,True,26471.281,0.0001829797630481947,aveestimated
FRA,France,TUR,Turkey,2021,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,4.0,H5,True,26654.905,0.00020421958277044267,aveestimated
FRA,France,TUR,Turkey,2022,850231,HS850231 wind-powered generating sets,2.70000004768372,,2.70000004768372,MFN_FALLBACK,MFN,,,,1.0,H6,True,59895.601,0.00032724712154569085,aveestimated
FRA,France,TUR,Turkey,2023,850231,HS850231 wind-powered generating sets,2.70000004768372,,2.70000004768372,MFN_FALLBACK,MFN,,,,1.0,H6,True,57523.415,0.0005152617022930767,aveestimated
FRA,France,TUR,Turkey,2024,850231,HS850231 wind-powered generating sets,,,,MISSING,,,,,,,True,772.82,6.77465221556559e-06,aveestimated
FRA,France,TZA,Tanzania,2018,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H5,True,187.853,1.403930243245129e-06,aveestimated
FRA,France,UKR,Ukraine,2010,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H3,True,229307.0,0.0014099058411476656,aveestimated
FRA,France,UKR,Ukraine,2011,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H3,True,126034.0,0.0006583456637550478,aveestimated
FRA,France,USA,United States,2010,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H3,True,197496.0,0.0012143142773805393,aveestimated
FRA,France,USA,United States,2011,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H3,True,150974.0,0.0007886211517507545,aveestimated
FRA,France,USA,United States,2012,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H4,True,235062.0,0.001039261480000185,aveestimated
FRA,France,USA,United States,2013,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H4,True,2301483.0,0.08310575224603846,aveestimated
FRA,France,USA,United States,2014,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H4,True,283174.0,0.0018797737035886682,aveestimated
FRA,France,USA,United States,2015,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H4,True,1041930.0,0.013787584393591953,aveestimated
FRA,France,USA,United States,2016,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H4,True,209495.0,0.0022499641608133623,aveestimated
FRA,France,USA,United States,2017,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H5,True,458539.938,0.0030488932044003313,aveestimated
FRA,France,USA,United States,2018,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H5,True,61971.341,0.0004631463955558699,aveestimated
FRA,France,USA,United States,2019,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H5,True,564754.264,0.002769179446914672,aveestimated
FRA,France,USA,United States,2020,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,4.0,H5,True,155830.768,0.0010771627185045636,aveestimated
FRA,France,USA,United States,2021,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,4.0,H5,True,74759.761,0.0005727804019349539,aveestimated
FRA,France,USA,United States,2022,850231,HS850231 wind-powered generating sets,2.70000004768372,,2.70000004768372,MFN_FALLBACK,MFN,,,,1.0,H6,True,107250.875,0.0005859785951059527,aveestimated
FRA,France,USA,United States,2023,850231,HS850231 wind-powered generating sets,2.70000004768372,,2.70000004768372,MFN_FALLBACK,MFN,,,,1.0,H6,True,141704.794,0.0012693101301362196,aveestimated
FRA,France,USA,United States,2024,850231,HS850231 wind-powered generating sets,,,,MISSING,,,,,,,True,12203.84,0.00010698063157579768,aveestimated
FRA,France,VNM,Vietnam,2020,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,4.0,H5,True,1433430.837,0.009908430003830772,aveestimated
FRA,France,ZAF,South Africa,2010,850231,HS850231 wind-powered generating sets,0.0,0.0,1.35000002384186,BILATERAL_TRAINS,PREF,2.0,1.0,1.0,2.0,H3,True,47717.0,0.00029339041992631343,aveestimated
FRA,France,ZAF,South Africa,2011,850231,HS850231 wind-powered generating sets,0.0,0.0,1.35000002384186,BILATERAL_TRAINS,PREF,2.0,1.0,1.0,2.0,H3,True,248883.0,0.0013000543014769631,aveestimated
FRA,France,ZAF,South Africa,2012,850231,HS850231 wind-powered generating sets,0.0,0.0,1.35000002384186,BILATERAL_TRAINS,PREF,2.0,1.0,1.0,2.0,H4,True,89960.0,0.0003977332054556528,aveestimated
FRA,France,ZAF,South Africa,2013,850231,HS850231 wind-powered generating sets,0.0,0.0,1.35000002384186,BILATERAL_TRAINS,PREF,2.0,1.0,1.0,2.0,H4,True,32120.0,0.0011598420506007455,aveestimated
FRA,France,ZAF,South Africa,2014,850231,HS850231 wind-powered generating sets,0.0,0.0,1.35000002384186,BILATERAL_TRAINS,PREF,2.0,1.0,1.0,2.0,H4,True,8809.0,5.8476154431242195e-05,aveestimated
GBR,United Kingdom,AUS,Australia,2010,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H3,True,6595.0,1.1980108108604565e-05,aveestimated
GBR,United Kingdom,AUS,Australia,2011,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H3,True,5283.0,6.471856667605403e-06,aveestimated
GBR,United Kingdom,AUS,Australia,2022,850231,HS850231 wind-powered generating sets,0.0,,0.0,MFN_FALLBACK,MFN,,,,4.0,H6,True,2409.72,5.802300378306579e-06,aveestimated
GBR,United Kingdom,AUS,Australia,2024,850231,HS850231 wind-powered generating sets,,,,MISSING,,,,,,,True,1520.692,2.401639480449405e-06,aveestimated
GBR,United Kingdom,AUT,Austria,2013,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H4,True,896.0,1.1885594614755937e-06,aveestimated
GBR,United Kingdom,AUT,Austria,2015,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H4,True,26426.0,7.753628430222851e-05,aveestimated
GBR,United Kingdom,AUT,Austria,2017,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H5,True,5527.325,7.783422602064384e-06,aveestimated
GBR,United Kingdom,AUT,Austria,2023,850231,HS850231 wind-powered generating sets,0.0,,0.0,MFN_FALLBACK,MFN,,,,4.0,H6,True,68958.753,0.00011746646943986148,aveestimated
GBR,United Kingdom,AUT,Austria,2024,850231,HS850231 wind-powered generating sets,,,,MISSING,,,,,,,True,3098.457,4.893414747808775e-06,aveestimated
GBR,United Kingdom,BEL,,2014,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H4,True,10670200.0,0.01797784407207701,aveestimated
GBR,United Kingdom,BEL,,2015,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H4,True,28866480.0,0.08469687429367265,aveestimated
GBR,United Kingdom,BEL,,2017,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H5,True,65513.613,9.225441532153422e-05,aveestimated
GBR,United Kingdom,BEL,,2018,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H5,True,14743.737,3.2698044072529505e-05,aveestimated
GBR,United Kingdom,BEL,,2019,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H5,True,4755.297,1.1849076796376336e-05,aveestimated
GBR,United Kingdom,BEL,,2020,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,4.0,H5,True,2983.941,5.871895761568057e-06,aveestimated
GBR,United Kingdom,BEL,,2021,850231,HS850231 wind-powered generating sets,0.0,,0.0,MFN_FALLBACK,MFN,,,,4.0,H5,True,7053.015,3.5877575492572535e-06,aveestimated
GBR,United Kingdom,BIH,Bosnia and Herzegovina,2015,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H4,True,61111.0,0.00017930522477838063,aveestimated
GBR,United Kingdom,BRA,Brazil,2022,850231,HS850231 wind-powered generating sets,0.0,,0.0,MFN_FALLBACK,MFN,,,,4.0,H6,True,50001.077,0.00012039625682354647,aveestimated
GBR,United Kingdom,CAN,Canada,2010,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H3,True,788978.0,0.0014332133033071435,aveestimated
GBR,United Kingdom,CAN,Canada,2011,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H3,True,4558129.0,0.005583864766317536,aveestimated
GBR,United Kingdom,CAN,Canada,2012,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H4,True,13462016.0,0.014486080706166133,aveestimated
GBR,United Kingdom,CAN,Canada,2013,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H4,True,8470794.0,0.011236654413962823,aveestimated
GBR,United Kingdom,CAN,Canada,2014,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H4,True,13891516.0,0.023405325914487355,aveestimated
GBR,United Kingdom,CAN,Canada,2015,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H4,True,5085972.0,0.01492270381235048,aveestimated
GBR,United Kingdom,CAN,Canada,2016,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H4,True,1928505.0,0.0056856249321563124,aveestimated
GBR,United Kingdom,CAN,Canada,2017,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H5,True,284502.604,0.0004006285134888528,aveestimated
GBR,United Kingdom,CAN,Canada,2018,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H5,True,40744.823,9.036216653765689e-05,aveestimated
GBR,United Kingdom,CAN,Canada,2019,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H5,True,239869.091,0.000597697111313128,aveestimated
GBR,United Kingdom,CAN,Canada,2020,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,4.0,H5,True,31175.045,6.134726343523328e-05,aveestimated
GBR,United Kingdom,CAN,Canada,2023,850231,HS850231 wind-powered generating sets,0.0,,0.0,MFN_FALLBACK,MFN,,,,4.0,H6,True,6494.403,1.1062766629925063e-05,aveestimated
GBR,United Kingdom,CHN,China,2010,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H3,True,1961854.0,0.003563794240075557,aveestimated
GBR,United Kingdom,CHN,China,2011,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H3,True,3644631.0,0.0044647983036743034,aveestimated
GBR,United Kingdom,CHN,China,2012,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H4,True,20678975.0,0.022252038682080887,aveestimated
GBR,United Kingdom,CHN,China,2013,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H4,True,7719316.0,0.010239805879374925,aveestimated
GBR,United Kingdom,CHN,China,2014,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H4,True,16983686.0,0.028615214211272267,aveestimated
GBR,United Kingdom,CHN,China,2015,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H4,True,22004633.0,0.06456359192667069,aveestimated
GBR,United Kingdom,CHN,China,2016,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H4,True,13989344.0,0.04124343106754264,aveestimated
GBR,United Kingdom,CHN,China,2017,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H5,True,2590624.804,0.003648044515732695,aveestimated
GBR,United Kingdom,CHN,China,2018,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H5,True,1786978.028,0.003963085228404838,aveestimated
GBR,United Kingdom,CHN,China,2019,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H5,True,30840.439,7.684708865607339e-05,aveestimated
GBR,United Kingdom,CHN,China,2020,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,4.0,H5,True,8579953.188,0.01688390982230196,aveestimated
GBR,United Kingdom,CHN,China,2021,850231,HS850231 wind-powered generating sets,0.0,,0.0,MFN_FALLBACK,MFN,,,,4.0,H5,True,15816607.683,0.008045659000912876,aveestimated
GBR,United Kingdom,CHN,China,2022,850231,HS850231 wind-powered generating sets,0.0,,0.0,MFN_FALLBACK,MFN,,,,4.0,H6,True,44660414.762,0.10753661897186452,aveestimated
GBR,United Kingdom,CHN,China,2023,850231,HS850231 wind-powered generating sets,0.0,,0.0,MFN_FALLBACK,MFN,,,,4.0,H6,True,41869747.352,0.0713222206581727,aveestimated
GBR,United Kingdom,CHN,China,2024,850231,HS850231 wind-powered generating sets,,,,MISSING,,,,,,,True,2676816.907,0.004227515608542468,aveestimated
GBR,United Kingdom,CZE,Czech Republic,2020,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,4.0,H5,True,2255.649,4.438739171681084e-06,aveestimated
GBR,United Kingdom,CZE,Czech Republic,2023,850231,HS850231 wind-powered generating sets,0.0,,0.0,MFN_FALLBACK,MFN,,,,4.0,H6,True,1718.997,2.9281925757519654e-06,aveestimated
GBR,United Kingdom,DEU,Germany,2010,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H3,True,329818164.0,0.5991292283398741,aveestimated
GBR,United Kingdom,DEU,Germany,2011,850231,HS850231 wind-powered generating sets,1.35000002384186,,1.35000002384186,MFN_FALLBACK,MFN,,,,2.0,H3,True,232711121.0,0.28507912551008474,aveestimated
