technology,iso3,country,year,tic,logC,logQ,logK,logM,source_sheet,source_cell,model_id,fitted_log_cost,residual
wind,GBR,United Kingdom,2010,2646.677480945218,7.881060351564177,5.180162236673185,4.822296444001899,5.619538317103914,Fig 2.6,C21,wind_GBR_2024,8.053468420683393,-0.17240806911921602
wind,GBR,United Kingdom,2011,2809.9113674102177,7.94090821998344,5.376417249698097,4.998697446862276,5.708815243916515,Fig 2.6,D21,wind_GBR_2024,7.988345937595451,-0.0474377176120111
wind,GBR,United Kingdom,2012,2747.880979690672,7.918585340792428,5.56590362647905,5.137394768957262,5.649587532329162,Fig 2.6,E21,wind_GBR_2024,7.925469462864349,-0.006884122071920906
wind,GBR,United Kingdom,2013,2761.2528998111115,7.92343980491435,5.677698971893068,5.271086410766464,5.570291277483226,Fig 2.6,F21,wind_GBR_2024,7.888372879297789,0.03506692561656166
wind,GBR,United Kingdom,2014,2697.606225405735,7.900120075562041,5.830825584658366,5.389968287621304,5.580565173034719,Fig 2.6,G21,wind_GBR_2024,7.837561513532288,0.06255856202975352
wind,GBR,United Kingdom,2015,2657.2208697143733,7.885036069784921,6.002024865148459,5.479418664657636,5.457078829862897,Fig 2.6,H21,wind_GBR_2024,7.780753169752714,0.10428290003220742
wind,GBR,United Kingdom,2016,2491.129940503493,7.820491677893454,6.114760027948734,5.503732268414333,5.390606073342965,Fig 2.6,I21,wind_GBR_2024,7.743344730499519,0.0771469473939348
wind,GBR,United Kingdom,2017,2516.6323084024853,7.830676901191364,6.2059349955659755,5.541918527785211,5.479810592208201,Fig 2.6,J21,wind_GBR_2024,7.713090520962748,0.1175863802286159
wind,GBR,United Kingdom,2018,2198.396210530895,7.695483378286959,6.290532398624406,5.540715306018656,5.574854860972366,Fig 2.6,K21,wind_GBR_2024,7.685018917261816,0.010464461025143201
wind,GBR,United Kingdom,2019,2258.591645264536,7.722496732205661,6.38729428375806,5.505334054872469,5.522971247577784,Fig 2.6,L21,wind_GBR_2024,7.652910824168806,0.0695859080368546
wind,GBR,United Kingdom,2020,2047.40763272174,7.624329702485823,6.5486992739946635,5.468373269138832,5.409727586029495,Fig 2.6,M21,wind_GBR_2024,7.599352478906775,0.024977223579047525
wind,GBR,United Kingdom,2021,2203.410301410913,7.69776157612918,6.645448863841342,5.445506338822339,6.006814707669157,Fig 2.6,N21,wind_GBR_2024,7.5672484657076025,0.13051311042157732
wind,GBR,United Kingdom,2022,1573.6200074383676,7.361133981431215,6.733146895042726,5.411217480302619,6.013632913023564,Fig 2.6,O21,wind_GBR_2024,7.538147993491727,-0.17701401206051148
wind,GBR,United Kingdom,2023,1303.0584580732284,7.172469440334308,6.849202095255681,5.365907195612585,5.796167476800661,Fig 2.6,P21,wind_GBR_2024,7.499637880059991,-0.3271684397256829
wind,GBR,United Kingdom,2024,1925.620884875948,7.56300373231571,6.955776347473294,5.308656183746518,5.674641698918291,Fig 2.6,Q21,wind_GBR_2024,7.464273790090118,0.09872994222559228
wind,GRC,Greece,2010,3004.097116805965,8.007732341524553,5.180162236673185,4.822296444001899,5.619538317103914,Fig 2.7,C18,wind_GRC_2024,7.908152534242085,0.09957980728246874
wind,GRC,Greece,2011,1926.802072054809,7.56361695014204,5.376417249698097,4.998697446862276,5.708815243916515,Fig 2.7,D18,wind_GRC_2024,7.863917447278817,-0.3003004971367771
wind,GRC,Greece,2012,2703.561658071505,7.902325315320453,5.56590362647905,5.137394768957262,5.649587532329162,Fig 2.7,E18,wind_GRC_2024,7.82120798357612,0.08111733174433233
wind,GRC,Greece,2014,2429.43308064844,7.795413208971207,5.830825584658366,5.389968287621304,5.580565173034719,Fig 2.7,G18,wind_GRC_2024,7.761495644625301,0.03391756434590665
wind,GRC,Greece,2015,2414.343434184785,7.789182659220571,6.002024865148459,5.479418664657636,5.457078829862897,Fig 2.7,H18,wind_GRC_2024,7.722908018537163,0.0662746406834076
wind,GRC,Greece,2016,2054.6866274333765,7.627878622568986,6.114760027948734,5.503732268414333,5.390606073342965,Fig 2.7,I18,wind_GRC_2024,7.697497968350801,-0.06961934578181506
