model_id,technology,iso3,country,fit_end,n,df_resid,first_year,last_year,observed_years,source_sheet,term,coefficient,SE_HAC,p_HAC_raw,CI95_low,CI95_high,stars,p_BH_technology_window
wind_HRV_2022,wind,HRV,Croatia,2022,8,6,2011,2021,"2011,2012,2014,2015,2016,2017,2020,2021",Fig 2.7,logQ,-0.17569166482078336,0.107124660599453,0.15210177940600472,-0.4378162663914674,0.08643293674990071,,0.20113153031131087
wind_IDN_2022,wind,IDN,Indonesia,2022,4,2,2017,2020,"2017,2018,2019,2020",Fig 2.7,const,10.364719063474922,1.9415487197210322,0.03334467978341206,2.010909164729174,18.71852896222067,**,
wind_IDN_2022,wind,IDN,Indonesia,2022,4,2,2017,2020,"2017,2018,2019,2020",Fig 2.7,logQ,-0.39020322026052234,0.3013578572629455,0.32471351577128515,-1.6868414274283152,0.9064349869072705,,0.3949218435056171
wind_IND_2022,wind,IND,India,2022,13,11,2010,2022,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022",Fig 2.6,const,8.848508794080626,0.46728082565265616,9.598451694843672e-10,7.820030631227822,9.876986956933429,***,
wind_IND_2022,wind,IND,India,2022,13,11,2010,2022,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022",Fig 2.6,logQ,-0.2634031092068254,0.07440840355456894,0.004633005420241589,-0.42717490121589496,-0.09963131719775584,***,0.009476601995948705
wind_IRL_2022,wind,IRL,Ireland,2022,12,10,2010,2022,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2022",Fig 2.7,const,9.17209131810838,0.7285725636043733,1.8591216397965614e-07,7.54873048266578,10.79545215355098,***,
wind_IRL_2022,wind,IRL,Ireland,2022,12,10,2010,2022,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2022",Fig 2.7,logQ,-0.21941558482433954,0.11917667256210948,0.09542734506458464,-0.48495775920787954,0.04612658955920046,*,0.13419470399707215
wind_ITA_2022,wind,ITA,Italy,2022,13,11,2010,2022,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022",Fig 2.6,const,10.673046161826857,0.4906165721530738,2.164563183565327e-10,9.593206367227177,11.752885956426537,***,
wind_ITA_2022,wind,ITA,Italy,2022,13,11,2010,2022,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022",Fig 2.6,logQ,-0.48009584855362863,0.08025431873110155,9.15769977019704e-05,-0.6567344131133501,-0.3034572839939071,***,0.00045788498850985197
wind_JPN_2022,wind,JPN,Japan,2022,13,11,2010,2022,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022",Fig 2.7,const,7.965612100095598,0.4397736168512189,1.5432300658718641e-09,6.99767689561006,8.933547304581134,***,
wind_JPN_2022,wind,JPN,Japan,2022,13,11,2010,2022,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022",Fig 2.7,logQ,0.022129214443732392,0.0724723986589647,0.765802425304298,-0.13738145952026432,0.1816398884077291,,0.8014211427603118
wind_KOR_2022,wind,KOR,Republic of Korea,2022,10,8,2010,2022,"2010,2011,2012,2015,2016,2017,2018,2019,2021,2022",Fig 2.7,const,8.141855218162249,0.08512349181274023,1.5938955572565543e-13,7.945560094039052,8.338150342285445,***,
wind_KOR_2022,wind,KOR,Republic of Korea,2022,10,8,2010,2022,"2010,2011,2012,2015,2016,2017,2018,2019,2021,2022",Fig 2.7,logQ,-0.036500909984610974,0.013830716711741426,0.029753980605315113,-0.06839459991472407,-0.004607220054497881,**,0.05149727412458385
wind_MAR_2022,wind,MAR,Morocco,2022,10,8,2011,2022,"2011,2012,2013,2014,2016,2017,2018,2020,2021,2022",Fig 2.7,const,10.376169481355124,0.7385697097023544,6.396069051307566e-07,8.673024676644955,12.079314286065292,***,
wind_MAR_2022,wind,MAR,Morocco,2022,10,8,2011,2022,"2011,2012,2013,2014,2016,2017,2018,2020,2021,2022",Fig 2.7,logQ,-0.45395311502767766,0.1273760483367707,0.007358975531026371,-0.7476828092182366,-0.16022342083711877,***,0.013798079120674446
wind_MEX_2022,wind,MEX,Mexico,2022,13,11,2010,2022,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022",Fig 2.7,const,10.626394012618022,0.28584106637433704,6.437126856345102e-13,9.99726206738582,11.255525957850223,***,
wind_MEX_2022,wind,MEX,Mexico,2022,13,11,2010,2022,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022",Fig 2.7,logQ,-0.4743823252732329,0.04546001745406863,4.822444610720134e-07,-0.5744391490667498,-0.374325501479716,***,7.233666916080201e-06
wind_NLD_2022,wind,NLD,Netherlands,2022,12,10,2010,2022,"2010,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022",Fig 2.7,const,7.7691990229016135,0.6137135835529438,1.763868719946963e-07,6.401759943408669,9.136638102394558,***,
wind_NLD_2022,wind,NLD,Netherlands,2022,12,10,2010,2022,"2010,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022",Fig 2.7,logQ,0.006432177093445457,0.10263904949861051,0.9512658505568067,-0.22226187682316106,0.23512623101005198,,0.9512658505568067
wind_NOR_2022,wind,NOR,Norway,2022,9,7,2012,2021,"2012,2013,2015,2016,2017,2018,2019,2020,2021",Fig 2.7,const,10.098850296066946,0.4796974210980961,1.3723567799732446e-07,8.964546140711871,11.23315445142202,***,
wind_NOR_2022,wind,NOR,Norway,2022,9,7,2012,2021,"2012,2013,2015,2016,2017,2018,2019,2020,2021",Fig 2.7,logQ,-0.39611027621672035,0.08184097220320104,0.0018777577070056561,-0.5896334238623404,-0.20258712857110023,***,0.004458889595472959
wind_NZL_2022,wind,NZL,New Zealand,2022,5,3,2011,2021,"2011,2014,2015,2020,2021",Fig 2.7,const,10.658131175261953,1.9626214972914537,0.012254873585985312,4.412193642535298,16.904068707988607,**,
wind_NZL_2022,wind,NZL,New Zealand,2022,5,3,2011,2021,"2011,2014,2015,2020,2021",Fig 2.7,logQ,-0.4839523222731634,0.3075261874690668,0.21362053458413544,-1.4626379013622506,0.4947332568159237,,0.26702566823016927
wind_PAK_2022,wind,PAK,Pakistan,2022,8,6,2012,2022,"2012,2014,2015,2016,2017,2018,2021,2022",Fig 2.7,const,10.952407438040144,1.5260095569565675,0.0003696645151332546,7.218396568162635,14.686418307917652,***,
wind_PAK_2022,wind,PAK,Pakistan,2022,8,6,2012,2022,"2012,2014,2015,2016,2017,2018,2021,2022",Fig 2.7,logQ,-0.5080823906381533,0.24621911425959925,0.08464102360235067,-1.110558859298384,0.09439407802207733,*,0.12286600200341226
wind_PAN_2022,wind,PAN,Panama,2022,4,2,2013,2016,"2013,2014,2015,2016",Fig 2.7,const,5.767540955949187,0.9027552478463665,0.023634491176643027,1.883298624555501,9.651783287342873,**,
wind_PAN_2022,wind,PAN,Panama,2022,4,2,2013,2016,"2013,2014,2015,2016",Fig 2.7,logQ,0.3353033740704223,0.15093907945544408,0.15643563468657512,-0.31413506816636694,0.9847418163072116,,0.20113153031131087
wind_PER_2022,wind,PER,Peru,2022,4,2,2013,2018,"2013,2014,2015,2018",Fig 2.7,const,12.307360043313771,4.236799615023152,0.10089068332709937,-5.922117385441158,30.5368374720687,,
wind_PER_2022,wind,PER,Peru,2022,4,2,2013,2018,"2013,2014,2015,2018",Fig 2.7,logQ,-0.762001133518722,0.7090976402370751,0.3949865132026913,-3.813002030905866,2.288999763868422,,0.4557536690800284
wind_PHL_2022,wind,PHL,Philippines,2022,6,4,2013,2019,"2013,2014,2015,2016,2017,2019",Fig 2.7,const,11.358035902134159,1.668288565914526,0.0024322319067197617,6.726124279243318,15.989947525024998,***,
wind_PHL_2022,wind,PHL,Philippines,2022,6,4,2013,2019,"2013,2014,2015,2016,2017,2019",Fig 2.7,logQ,-0.5430141655763814,0.2841958681870134,0.1286415227614198,-1.3320683927216534,0.2460400615688908,,0.175420258311027
wind_POL_2022,wind,POL,Poland,2022,11,9,2010,2022,"2010,2011,2012,2013,2014,2015,2016,2017,2020,2021,2022",Fig 2.6,const,10.00290656357977,0.19429246542496456,1.976132261883332e-12,9.563386471230105,10.442426655929436,***,
wind_POL_2022,wind,POL,Poland,2022,11,9,2010,2022,"2010,2011,2012,2013,2014,2015,2016,2017,2020,2021,2022",Fig 2.6,logQ,-0.37991986632491703,0.03378923757493902,1.3378545230920168e-06,-0.4563564321324442,-0.30348330051738986,***,1.22728714169573e-05
wind_PRT_2022,wind,PRT,Portugal,2022,9,7,2010,2018,"2010,2011,2012,2013,2014,2015,2016,2017,2018",Fig 2.7,const,9.165764898889073,0.5087662010768323,4.012222815816669e-07,7.962724001432064,10.36880579634608,***,
wind_PRT_2022,wind,PRT,Portugal,2022,9,7,2010,2018,"2010,2011,2012,2013,2014,2015,2016,2017,2018",Fig 2.7,logQ,-0.2374547283848658,0.08373917342543102,0.025201339260651292,-0.435466408674974,-0.0394430480947576,**,0.04536241066917232
wind_RUS_2022,wind,RUS,Russian Federation,2022,6,4,2015,2022,"2015,2018,2019,2020,2021,2022",Fig 2.7,const,12.90683475088754,0.31109626394079937,2.017303478749041e-06,12.043093051623785,13.770576450151296,***,
wind_RUS_2022,wind,RUS,Russian Federation,2022,6,4,2015,2022,"2015,2018,2019,2020,2021,2022",Fig 2.7,logQ,-0.8264196921382787,0.047719682120440185,6.524487506637678e-05,-0.9589107699831698,-0.6939286142933876,***,0.00036700242224836936
wind_SWE_2022,wind,SWE,Sweden,2022,13,11,2010,2022,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022",Fig 2.6,const,10.622747593483263,0.3500487616285334,5.884003415450281e-12,9.852295463833448,11.393199723133078,***,
wind_SWE_2022,wind,SWE,Sweden,2022,13,11,2010,2022,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022",Fig 2.6,logQ,-0.49977828084798714,0.056371487711272136,2.427488999354064e-06,-0.6238510887522954,-0.37570547294367884,***,1.820616749515548e-05
wind_TUR_2022,wind,TUR,Turkey,2022,13,11,2010,2022,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022",Fig 2.6,const,9.672538762438037,0.3637183685130234,2.4687976933161625e-11,8.872000030891291,10.473077493984784,***,
wind_TUR_2022,wind,TUR,Turkey,2022,13,11,2010,2022,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022",Fig 2.6,logQ,-0.33320640718700445,0.06227886962921257,0.0002337287104556471,-0.47028127502764194,-0.19613153934636693,***,0.0008764826642086767
wind_UKR_2022,wind,UKR,Ukraine,2022,8,6,2011,2021,"2011,2012,2013,2014,2017,2019,2020,2021",Fig 2.7,const,8.929884091158653,1.8379300957891824,0.002826679562775736,4.432631158196094,13.427137024121212,***,
wind_UKR_2022,wind,UKR,Ukraine,2022,8,6,2011,2021,"2011,2012,2013,2014,2017,2019,2020,2021",Fig 2.7,logQ,-0.20846892655159932,0.29725954312146385,0.5093861358769443,-0.9358368254814482,0.5188989723782496,,0.5730594028615623
wind_URY_2022,wind,URY,Uruguay,2022,6,4,2011,2017,"2011,2012,2013,2014,2015,2017",Fig 2.7,const,11.287766117454357,1.0958736372513698,0.0005011326304069277,8.245133121392483,14.330399113516231,***,
wind_URY_2022,wind,URY,Uruguay,2022,6,4,2011,2017,"2011,2012,2013,2014,2015,2017",Fig 2.7,logQ,-0.5625232389754116,0.19143897067784862,0.0424569780486693,-1.0940430320580292,-0.0310034458927938,**,0.06823442900678994
wind_USA_2022,wind,USA,United States,2022,13,11,2010,2022,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022",Fig 2.6,const,10.394036063676118,0.2832993589522319,7.433210789239596e-13,9.770498378761243,11.017573748590994,***,
wind_USA_2022,wind,USA,United States,2022,13,11,2010,2022,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022",Fig 2.6,logQ,-0.45626688306035335,0.04852681785181717,1.363652379661922e-06,-0.5630736890182513,-0.3494600771024554,***,1.22728714169573e-05
wind_VNM_2022,wind,VNM,Viet Nam,2022,10,8,2011,2022,"2011,2012,2013,2015,2016,2017,2019,2020,2021,2022",Fig 2.7,const,9.584672337203664,0.8076813608318748,2.3339589305877675e-06,7.722155779198032,11.447188895209294,***,
wind_VNM_2022,wind,VNM,Viet Nam,2022,10,8,2011,2022,"2011,2012,2013,2015,2016,2017,2019,2020,2021,2022",Fig 2.7,logQ,-0.2863467797749213,0.1343111527115357,0.06559190449519747,-0.5960688533317609,0.02337529378191827,*,0.09838785674279621
wind_ZAF_2022,wind,ZAF,South Africa,2022,10,8,2012,2022,"2012,2013,2014,2015,2016,2017,2019,2020,2021,2022",Fig 2.7,const,10.076763329980757,0.3851971415611155,4.897127526211729e-09,9.188497128672001,10.965029531289513,***,
wind_ZAF_2022,wind,ZAF,South Africa,2022,10,8,2012,2022,"2012,2013,2014,2015,2016,2017,2019,2020,2021,2022",Fig 2.7,logQ,-0.37598750732924824,0.06216207198909625,0.0003064223768633923,-0.5193335023889633,-0.23264151226953325,***,0.0010606928429886659
pv_AUS_2024,pv,AUS,Australia,2024,15,11,2010,2024,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",Figure 3.3,const,18.77164384126519,8.2667171141113,0.044249283531243536,0.5767221505024764,36.9665655320279,**,
pv_AUS_2024,pv,AUS,Australia,2024,15,11,2010,2024,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",Figure 3.3,logQ,-0.6756854946438674,0.05804726112303748,1.5895751136084634e-07,-0.8034466549591328,-0.547924334328602,***,1.1127025795259245e-06
pv_AUS_2024,pv,AUS,Australia,2024,15,11,2010,2024,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",Figure 3.3,logK,-0.8221713163314845,0.9197047677471374,0.39048788147653013,-2.846427861800469,1.2020852291375,,0.5053075822144859
pv_AUS_2024,pv,AUS,Australia,2024,15,11,2010,2024,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",Figure 3.3,logM,-0.04032404618948715,0.09057473702582676,0.6648077367489076,-0.23967769826174745,0.15902960588277315,,0.7159467934219005
pv_BRA_2024,pv,BRA,Brazil,2024,13,9,2011,2024,"2011,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",Figure 3.3,const,23.179622644872495,7.229898087849978,0.01072617685877685,6.824456898737509,39.53478839100748,**,
pv_BRA_2024,pv,BRA,Brazil,2024,13,9,2011,2024,"2011,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",Figure 3.3,logQ,-0.9408341709781185,0.0290711796246808,1.2624511044152043e-10,-1.0065977481987083,-0.8750705937575287,***,5.3022946385438584e-09
pv_BRA_2024,pv,BRA,Brazil,2024,13,9,2011,2024,"2011,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",Figure 3.3,logK,-1.0977555534220258,0.8449211932306535,0.22615591416866146,-3.009100082735981,0.8135889758919295,,0.3653287844262993
pv_BRA_2024,pv,BRA,Brazil,2024,13,9,2011,2024,"2011,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",Figure 3.3,logM,-0.20009370897175194,0.017621509377938282,1.230905922935745e-06,-0.2399563326313557,-0.16023108531214816,***,5.7442276403668105e-06
pv_CHN_2024,pv,CHN,China,2024,15,11,2010,2024,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",Figure 3.3,const,13.87496256620446,7.168463650374707,0.07903660832571587,-1.9027195488643152,29.652644681273234,*,
pv_CHN_2024,pv,CHN,China,2024,15,11,2010,2024,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",Figure 3.3,logQ,-0.5998019826734479,0.0510451393276196,1.443372049629665e-07,-0.7121515768279051,-0.4874523885189906,***,1.1127025795259245e-06
pv_CHN_2024,pv,CHN,China,2024,15,11,2010,2024,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",Figure 3.3,logK,-0.3612906155668938,0.8066833545287956,0.6629381637835698,-2.1367887077707053,1.4142074766369175,,0.7159467934219005
pv_CHN_2024,pv,CHN,China,2024,15,11,2010,2024,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",Figure 3.3,logM,-0.023220592456926203,0.05762782116045547,0.6947126168976154,-0.15005857163900282,0.10361738672515042,,0.7294482477424963
pv_DEU_2024,pv,DEU,Germany,2024,15,11,2010,2024,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",Figure 3.3,const,14.05523854854556,3.7555021008624454,0.0032516126241061757,5.78943415588698,22.32104294120414,***,
pv_DEU_2024,pv,DEU,Germany,2024,15,11,2010,2024,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",Figure 3.3,logQ,-0.476557311964548,0.04836239291658753,8.562757273997296e-07,-0.5830022210800578,-0.3701124028490381,***,4.4954475688485804e-06
pv_DEU_2024,pv,DEU,Germany,2024,15,11,2010,2024,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",Figure 3.3,logK,-0.5051937545345204,0.42817611604127165,0.26293777175973715,-1.447603031843314,0.4372155227742731,,0.40901431162625773
pv_DEU_2024,pv,DEU,Germany,2024,15,11,2010,2024,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",Figure 3.3,logM,0.08822594582445475,0.056271760626959835,0.14521292609123274,-0.03562736424722382,0.21207925589613333,,0.2498217285397309
pv_ESP_2024,pv,ESP,Spain,2024,12,8,2010,2024,"2010,2011,2012,2013,2014,2015,2019,2020,2021,2022,2023,2024",Figure 3.3,const,26.4211374625649,9.685816187480663,0.025933196729778105,4.0856052814070445,48.75666964372276,**,
pv_ESP_2024,pv,ESP,Spain,2024,12,8,2010,2024,"2010,2011,2012,2013,2014,2015,2019,2020,2021,2022,2023,2024",Figure 3.3,logQ,-0.6362717078900717,0.046363430076247096,7.663361318404187e-07,-0.7431859693681467,-0.5293574464119967,***,4.4954475688485804e-06
pv_ESP_2024,pv,ESP,Spain,2024,12,8,2010,2024,"2010,2011,2012,2013,2014,2015,2019,2020,2021,2022,2023,2024",Figure 3.3,logK,-1.7788598401962794,1.113157708214659,0.1487034098450779,-4.345806118473675,0.7880864380811166,,0.2498217285397309
pv_ESP_2024,pv,ESP,Spain,2024,12,8,2010,2024,"2010,2011,2012,2013,2014,2015,2019,2020,2021,2022,2023,2024",Figure 3.3,logM,-0.08856461358568724,0.08501416792576284,0.3279780071485876,-0.2846076363734377,0.10747840920206325,,0.45916921000802263
pv_FRA_2024,pv,FRA,France,2024,15,11,2010,2024,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",Figure 3.3,const,35.571830455243315,15.932476723552524,0.04730538824353324,0.5046856233372097,70.63897528714942,**,
pv_FRA_2024,pv,FRA,France,2024,15,11,2010,2024,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",Figure 3.3,logQ,-0.6869573115151203,0.11862868702734251,0.00012090445073018434,-0.9480572912224259,-0.42585733180781477,***,0.00039061437928213403
pv_FRA_2024,pv,FRA,France,2024,15,11,2010,2024,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",Figure 3.3,logK,-2.7918598946082867,1.7947411947023622,0.14809252832648748,-6.742058630337728,1.1583388411211546,,0.2498217285397309
pv_FRA_2024,pv,FRA,France,2024,15,11,2010,2024,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",Figure 3.3,logM,-0.09294512999670945,0.12540887640757215,0.4741357269714346,-0.3689682059124524,0.18307794591903348,,0.5531583481333404
pv_GRC_2024,pv,GRC,Greece,2024,11,7,2010,2024,"2010,2011,2012,2013,2017,2018,2020,2021,2022,2023,2024",Figure 3.3,const,-4.941528000156126,17.523382478203878,0.786101475047872,-46.37774317805308,36.49468717774083,,
pv_GRC_2024,pv,GRC,Greece,2024,11,7,2010,2024,"2010,2011,2012,2013,2017,2018,2020,2021,2022,2023,2024",Figure 3.3,logQ,-0.4418426102064954,0.09199840311183577,0.0019601223155640934,-0.6593842653125513,-0.22430095510043946,***,0.005880366946692281
pv_GRC_2024,pv,GRC,Greece,2024,11,7,2010,2024,"2010,2011,2012,2013,2017,2018,2020,2021,2022,2023,2024",Figure 3.3,logK,1.6961055879915499,2.0434058841317766,0.4339085012522149,-3.1357815214738443,6.527992697456944,,0.5206902015026579
pv_GRC_2024,pv,GRC,Greece,2024,11,7,2010,2024,"2010,2011,2012,2013,2017,2018,2020,2021,2022,2023,2024",Figure 3.3,logM,0.1796997655566317,0.09673274212771549,0.10556835044552859,-0.049036822401635344,0.4084363535148987,,0.21113670089105718
pv_IND_2024,pv,IND,India,2024,15,11,2010,2024,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",Figure 3.3,const,24.223556785341373,5.3648637548365095,0.0008789172329117418,12.415571275079328,36.031542295603415,***,
pv_IND_2024,pv,IND,India,2024,15,11,2010,2024,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",Figure 3.3,logQ,-0.722325759128143,0.058398722719385156,8.516710330157758e-08,-0.8508604812013087,-0.5937910370549773,***,1.1127025795259245e-06
pv_IND_2024,pv,IND,India,2024,15,11,2010,2024,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",Figure 3.3,logK,-1.4788763878779996,0.6582844314003197,0.04616736278650723,-2.927750652503745,-0.030002123252254043,**,0.09695146185166519
pv_IND_2024,pv,IND,India,2024,15,11,2010,2024,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",Figure 3.3,logM,-0.07525960003977006,0.06844157966038776,0.29498171995182054,-0.2258985012049185,0.07537930112537838,,0.42721490475780904
pv_ITA_2024,pv,ITA,Italy,2024,13,9,2010,2024,"2010,2011,2012,2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",Figure 3.3,const,35.83983280714429,10.948824135249508,0.009630327962786732,11.071871864759778,60.6077937495288,***,
pv_ITA_2024,pv,ITA,Italy,2024,13,9,2010,2024,"2010,2011,2012,2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",Figure 3.3,logQ,-0.6432438286227363,0.05879803308231312,1.6860484345171513e-06,-0.7762542203216233,-0.5102334369238494,***,7.081403424972036e-06
pv_ITA_2024,pv,ITA,Italy,2024,13,9,2010,2024,"2010,2011,2012,2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",Figure 3.3,logK,-2.906756512507556,1.2310308396031986,0.042515055847984616,-5.691541744010228,-0.12197128100488452,**,0.09398064976922915
pv_ITA_2024,pv,ITA,Italy,2024,13,9,2010,2024,"2010,2011,2012,2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",Figure 3.3,logM,-0.02105345885177523,0.09228593787517106,0.8246417089287159,-0.22981875424680187,0.1877118365432514,,0.8246417089287159
pv_JPN_2024,pv,JPN,Japan,2024,14,10,2011,2024,"2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",Figure 3.3,const,39.472883909394085,4.808107649418851,9.380909523164616e-06,28.759752451294126,50.18601536749404,***,
pv_JPN_2024,pv,JPN,Japan,2024,14,10,2011,2024,"2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",Figure 3.3,logQ,-0.5051304871242627,0.02953614274529607,9.855319494463267e-09,-0.5709411143122392,-0.43931985993628614,***,2.069617093837286e-07
pv_JPN_2024,pv,JPN,Japan,2024,14,10,2011,2024,"2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",Figure 3.3,logK,-3.335285011280093,0.5477880207802508,0.0001174425567087311,-4.555832783021547,-2.1147372395386395,***,0.00039061437928213403
pv_JPN_2024,pv,JPN,Japan,2024,14,10,2011,2024,"2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",Figure 3.3,logM,-0.06124670942712873,0.02116202148642745,0.015992228654704337,-0.10839863168715455,-0.014094787167102912,**,0.04197960021859889
pv_KOR_2024,pv,KOR,Republic of Korea,2024,14,10,2011,2024,"2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",Figure 3.3,const,51.7581078292301,10.361412698802676,0.0005410895872276451,28.67144163378497,74.84477402467523,***,
pv_KOR_2024,pv,KOR,Republic of Korea,2024,14,10,2011,2024,"2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",Figure 3.3,logQ,-0.6966992556876314,0.07464340246494279,2.9793632743445575e-06,-0.8630151207626259,-0.5303833906126368,***,1.1375750683861037e-05
pv_KOR_2024,pv,KOR,Republic of Korea,2024,14,10,2011,2024,"2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",Figure 3.3,logK,-4.6869355896437845,1.1730330167493777,0.002536395007725773,-7.300616028900711,-2.0732551503868577,***,0.007101906021632165
pv_KOR_2024,pv,KOR,Republic of Korea,2024,14,10,2011,2024,"2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",Figure 3.3,logM,-0.059909751078591755,0.06464814223812525,0.3759038765040402,-0.2039547885067142,0.08413528634953069,,0.5053075822144859
pv_NLD_2024,pv,NLD,Netherlands,2024,9,5,2016,2024,"2016,2017,2018,2019,2020,2021,2022,2023,2024",Figure 3.3,const,-53.25719754952979,84.36209379959337,0.5555792257328656,-270.1168634870114,163.60246838795183,,
pv_NLD_2024,pv,NLD,Netherlands,2024,9,5,2016,2024,"2016,2017,2018,2019,2020,2021,2022,2023,2024",Figure 3.3,logQ,0.19912102440808965,0.8438759559119121,0.8228245011134012,-1.9701311793893028,2.368373228205482,,0.8246417089287159
pv_NLD_2024,pv,NLD,Netherlands,2024,9,5,2016,2024,"2016,2017,2018,2019,2020,2021,2022,2023,2024",Figure 3.3,logK,6.894710967857662,9.285063829938231,0.4911393341773348,-16.9733054561053,30.762727391820626,,0.5575095144715693
pv_NLD_2024,pv,NLD,Netherlands,2024,9,5,2016,2024,"2016,2017,2018,2019,2020,2021,2022,2023,2024",Figure 3.3,logM,0.20455201252118105,0.07442425379018572,0.04038406036261381,0.013238377597342532,0.39586564744501956,**,0.09398064976922915
pv_TUR_2024,pv,TUR,Türkiye,2024,9,5,2016,2024,"2016,2017,2018,2019,2020,2021,2022,2023,2024",Figure 3.3,const,73.38622310932988,67.06360362058399,0.3237252378469102,-99.00625819005708,245.77870440871683,,
pv_TUR_2024,pv,TUR,Türkiye,2024,9,5,2016,2024,"2016,2017,2018,2019,2020,2021,2022,2023,2024",Figure 3.3,logQ,-1.1109816467448894,0.6054260447124273,0.12594831833772813,-2.667278840103794,0.4453155466140153,,0.2404467895538446
pv_TUR_2024,pv,TUR,Türkiye,2024,9,5,2016,2024,"2016,2017,2018,2019,2020,2021,2022,2023,2024",Figure 3.3,logK,-6.87901366647597,7.430192588746328,0.3970273860256675,-25.978931770386843,12.220904437434903,,0.5053075822144859
pv_TUR_2024,pv,TUR,Türkiye,2024,9,5,2016,2024,"2016,2017,2018,2019,2020,2021,2022,2023,2024",Figure 3.3,logM,-0.2733625139275673,0.09488568494180619,0.0345490630031924,-0.5172739321008843,-0.029451095754250145,**,0.0853565085961224
