technology,iso3,year,supplier,price_model_supplier,trade_import_value,preborder_expenditure_share,quantity_share,baseline_price_usd_kw,duty_rate,policy_rent_rate,landed_expenditure_share,beta,price_basis,domestic
wind,AUS,2011,FRA,OTHER,472809.0,0.0022931202728453367,0.0022662729376095644,1533.4288646112618,0.025,0.0,0.0023089871667494955,0.0,assumed geometric mean of approved fitted prices; baseline only,False
wind,AUS,2011,GBR,OTHER,74178.0,0.00035976277016537626,0.0003555507487505574,1533.4288646112618,0.025,0.0,0.0003622520934566476,0.0,assumed geometric mean of approved fitted prices; baseline only,False
wind,AUS,2011,IND,OTHER,1622469.0,0.007868963061115801,0.007776835015430021,1533.4288646112618,0.025,0.0,0.007923411143715302,0.0,assumed geometric mean of approved fitted prices; baseline only,False
wind,AUS,2011,ITA,OTHER,2664136.0,0.01292104057075285,0.012769763940431327,1533.4288646112618,0.025,0.0,0.01301044572856129,0.0,assumed geometric mean of approved fitted prices; baseline only,False
wind,AUS,2011,JPN,OTHER,33636.0,0.0001631343597465906,0.00016122441943667594,1533.4288646112618,0.025,0.0,0.00016426314291983877,0.0,assumed geometric mean of approved fitted prices; baseline only,False
wind,AUS,2011,NZL,OTHER,13082.0,6.34476065585949e-05,6.270477628346398e-05,1533.4288646112618,0.0,0.0,6.232841223188078e-05,0.0,assumed geometric mean of approved fitted prices; baseline only,False
wind,AUS,2011,PRT,OTHER,11908.0,5.775371494417888e-05,5.7077547468543734e-05,1533.4288646112618,0.025,0.0,5.8153332913825654e-05,0.0,assumed geometric mean of approved fitted prices; baseline only,False
wind,AUS,2011,S19,OTHER,76475.0,0.0003709032037584884,0.00036656075265845497,1533.4288646112618,0.025,0.0,0.00037346961157077734,0.0,assumed geometric mean of approved fitted prices; baseline only,False
wind,AUS,2011,USA,USA,532868.0,0.002584405993859146,0.002364054073897388,1656.732326584895,0.0,0.0,0.0025388179459698706,-0.3462790494570753,approved national/OEM proxy equation,False
wind,AUS,2011,ZAF,OTHER,30776.0,0.00014926338017484458,0.00014751583816693836,1533.4288646112618,0.025,0.0,0.00015029618523311206,0.0,assumed geometric mean of approved fitted prices; baseline only,False
wind,AUS,2012,AUS,OTHER,0.0,0.25,0.2735384907684221,1397.193596972254,0.0,0.0,0.24542773334365894,0.0,assumed geometric mean of approved fitted prices; baseline only,True
wind,AUS,2012,CAN,OTHER,317230.0,0.0006762353801234829,0.0007399056211327509,1397.193596972254,0.025,0.0,0.0006804643578570252,0.0,assumed geometric mean of approved fitted prices; baseline only,False
wind,AUS,2012,CHN,CHN,10779908.0,0.022979400384819135,0.04145454742328127,847.4255199196986,0.02,0.0,0.02301031117217366,-0.7209200284230962,approved national/OEM proxy equation,False
wind,AUS,2012,DEU,DEU,36676640.0,0.07818315289238767,0.06611084386100828,1807.9045759204946,0.025,0.0,0.07867208740016168,-0.5173177868697387,approved national/OEM proxy equation,False
wind,AUS,2012,DNK,DNK,303634177.0,0.6472533275606843,0.617185984705546,1603.2205127079849,0.025,0.0,0.6513010600376741,-0.3795433762205324,approved national/OEM proxy equation,False
wind,AUS,2012,GBR,OTHER,182480.0,0.0003889904238720587,0.00042561541387732695,1397.193596972254,0.025,0.0,0.0003914230558955647,0.0,assumed geometric mean of approved fitted prices; baseline only,False
wind,AUS,2012,HKG,OTHER,4976.0,1.060727942342922e-05,1.1605996818575069e-05,1397.193596972254,0.025,0.0,1.0673614237923773e-05,0.0,assumed geometric mean of approved fitted prices; baseline only,False
wind,AUS,2012,JPN,OTHER,39582.0,8.437647390236643e-05,9.232085331045787e-05,1397.193596972254,0.025,0.0,8.490413962329154e-05,0.0,assumed geometric mean of approved fitted prices; baseline only,False
wind,AUS,2012,PRT,OTHER,66182.0,0.00014107937435719304,0.00015436255656087926,1397.193596972254,0.025,0.0,0.00014196164338711235,0.0,assumed geometric mean of approved fitted prices; baseline only,False
wind,AUS,2012,S19,OTHER,10219.0,2.1783719539393726e-05,2.3834743064513385e-05,1397.193596972254,0.025,0.0,2.1919948532424238e-05,0.0,assumed geometric mean of approved fitted prices; baseline only,False
wind,AUS,2012,USA,USA,99732.0,0.00021259750632183336,0.00020947738662168173,1551.5152312517582,0.0,0.0,0.00020870929636432702,-0.3462790494570753,approved national/OEM proxy equation,False
wind,AUS,2012,ZAF,OTHER,22728.0,4.84490045690714e-05,5.3010670356224715e-05,1397.193596972254,0.025,0.0,4.875199043398945e-05,0.0,assumed geometric mean of approved fitted prices; baseline only,False
wind,AUS,2013,AUS,OTHER,0.0,0.25,0.18655388623603994,1322.5642329641937,0.0,0.0,0.2460850666751465,0.0,assumed geometric mean of approved fitted prices; baseline only,True
wind,AUS,2013,CAN,OTHER,14263.0,6.326989611334132e-05,4.721298000677737e-05,1322.5642329641937,0.025,0.0,6.383608407468287e-05,0.0,assumed geometric mean of approved fitted prices; baseline only,False
wind,AUS,2013,CHN,CHN,124832240.0,0.5537490609546163,0.6990282256755379,781.8066424666732,0.02,0.0,0.5559790483121715,-0.7209200284230962,approved national/OEM proxy equation,False
wind,AUS,2013,DEU,DEU,42547840.0,0.18873991563114834,0.10916569494840181,1706.3127589897306,0.025,0.0,0.19042890636164594,-0.5173177868697387,approved national/OEM proxy equation,False
wind,AUS,2013,DNK,DNK,230941.0,0.001024441777908656,0.0006579648820236936,1536.6169954796815,0.025,0.0,0.0010336092752079747,-0.3795433762205324,approved national/OEM proxy equation,False
wind,AUS,2013,ESP,OTHER,34460.0,0.00015286269508979472,0.00011406851931806412,1322.5642329641937,0.025,0.0,0.0001542306287045904,0.0,assumed geometric mean of approved fitted prices; baseline only,False
wind,AUS,2013,GBR,OTHER,46752.0,0.00020738934186993857,0.00015475715075908688,1322.5642329641937,0.025,0.0,0.0002092452220892922,0.0,assumed geometric mean of approved fitted prices; baseline only,False
wind,AUS,2013,IND,OTHER,600092.0,0.0026619756361527885,0.0019864075999598296,1322.5642329641937,0.025,0.0,0.0026857970528321256,0.0,assumed geometric mean of approved fitted prices; baseline only,False
wind,AUS,2013,PRT,OTHER,90539.0,0.00040162610420008485,0.0002996996422094662,1322.5642329641937,0.025,0.0,0.0004052201651852846,0.0,assumed geometric mean of approved fitted prices; baseline only,False
wind,AUS,2013,SWE,OTHER,23387.0,0.00010374346633967003,7.741498726905297e-05,1322.5642329641937,0.025,0.0,0.00010467184310836492,0.0,assumed geometric mean of approved fitted prices; baseline only,False
wind,AUS,2013,USA,USA,652784.0,0.0028957144965611305,0.0019146673784743978,1492.6001049489992,0.0,0.0,0.0028503683798337368,-0.3462790494570753,approved national/OEM proxy equation,False
wind,AUS,2014,AUS,OTHER,0.0,0.25,0.16264644044230966,1226.7703445175755,0.0,0.0,0.2403132419980995,0.0,assumed geometric mean of approved fitted prices; baseline only,True
wind,AUS,2014,CHN,CHN,67152418.0,0.7160237887201024,0.8162789052098068,700.0945572256124,0.0551273012602739,0.0,0.7262230105340908,-0.7209200284230962,approved national/OEM proxy equation,False
wind,AUS,2014,DEU,DEU,58004.0,0.000618477265270192,0.00031313788560053063,1576.3619687602495,0.025,0.0,0.0006093759345487135,-0.5173177868697387,approved national/OEM proxy equation,False
wind,AUS,2014,DNK,DNK,838970.0,0.008945656700291928,0.004924417075696177,1449.8571759510608,0.025,0.0,0.008814015030141616,-0.3795433762205324,approved national/OEM proxy equation,False
wind,AUS,2014,FRA,OTHER,5685.0,6.0617254897266427e-05,3.9436722953698195e-05,1226.7703445175755,0.025,0.0,5.972522908608781e-05,0.0,assumed geometric mean of approved fitted prices; baseline only,False
wind,AUS,2014,GBR,OTHER,99967.0,0.0010659147089384401,0.0006934689328957514,1226.7703445175755,0.025,0.0,0.0010502290195336743,0.0,assumed geometric mean of approved fitted prices; baseline only,False
wind,AUS,2014,IND,OTHER,2046391.0,0.021819983265870174,0.014195770434818188,1226.7703445175755,0.025,0.0,0.021498886767758716,0.0,assumed geometric mean of approved fitted prices; baseline only,False
wind,AUS,2014,PRT,OTHER,88744.0,0.0009462476110119634,0.0006156152228325404,1226.7703445175755,0.025,0.0,0.0009323229076544901,0.0,assumed geometric mean of approved fitted prices; baseline only,False
wind,AUS,2014,USA,USA,48704.0,0.0005193144736176718,0.00029280807308684265,1415.5173718915798,0.0,0.0,0.0004991925790863969,-0.3462790494570753,approved national/OEM proxy equation,False
wind,AUS,2015,AUS,OTHER,0.0,0.25,0.17524478922298686,1127.8617177399399,0.0,0.0,0.24046388905700575,0.0,assumed geometric mean of approved fitted prices; baseline only,True
wind,AUS,2015,CHN,CHN,362759.0,0.5388576945929887,0.6884610946660569,618.8076105539675,0.067294096,0.0,0.5531820174048184,-0.7209200284230962,approved national/OEM proxy equation,False
wind,AUS,2015,DEU,DEU,16753.0,0.02488562091503268,0.013636927694736756,1442.756049705545,0.025,0.0,0.02453478206599119,-0.5173177868697387,approved national/OEM proxy equation,False
wind,AUS,2015,GBR,OTHER,39175.0,0.05819221628045158,0.0407915307059448,1127.8617177399399,0.025,0.0,0.05737181922253953,0.0,assumed geometric mean of approved fitted prices; baseline only,False
wind,AUS,2015,HKG,OTHER,2799.0,0.004157754010695187,0.0029144989009812256,1127.8617177399399,0.025,0.0,0.004099137766531925,0.0,assumed geometric mean of approved fitted prices; baseline only,False
wind,AUS,2015,MYS,OTHER,1595.0,0.002369281045751634,0.001660816629891052,1127.8617177399399,0.0,0.0,0.00227890613812195,0.0,assumed geometric mean of approved fitted prices; baseline only,False
wind,AUS,2015,PRT,OTHER,30281.0,0.044980689245395125,0.03153052562365576,1127.8617177399399,0.025,0.0,0.04434654902049061,0.0,assumed geometric mean of approved fitted prices; baseline only,False
wind,AUS,2015,USA,USA,49120.0,0.07296494355317884,0.043242039370118696,1334.0405895735628,0.0,0.0,0.07018173636648913,-0.3462790494570753,approved national/OEM proxy equation,False
wind,AUS,2015,ZAF,OTHER,2418.0,0.003591800356506239,0.0025177771856279394,1127.8617177399399,0.025,0.0,0.0035411629580115018,0.0,assumed geometric mean of approved fitted prices; baseline only,False
wind,AUS,2016,AUS,OTHER,0.0,0.25,0.2298199463404651,1067.1258278788464,0.0,0.0,0.24372473246459517,0.0,assumed geometric mean of approved fitted prices; baseline only,True
wind,AUS,2016,AUT,OTHER,3185.0,1.3296314094189793e-05,1.2223032766610671e-05,1067.1258278788464,0.025,0.0,1.3286626441023695e-05,0.0,assumed geometric mean of approved fitted prices; baseline only,False
wind,AUS,2016,CHN,CHN,51928556.0,0.21678442418641253,0.3727624880991215,570.5046846470333,0.057294096,0.0,0.22345160373125342,-0.7209200284230962,approved national/OEM proxy equation,False
wind,AUS,2016,DEU,DEU,35427768.0,0.14789913060724838,0.10660168551915511,1361.0212034362005,0.025,0.0,0.14779137175989107,-0.5173177868697387,approved national/OEM proxy equation,False
wind,AUS,2016,DNK,DNK,91628429.0,0.3825181701542131,0.2882651382175945,1301.7371152699056,0.025,0.0,0.38223946860309643,-0.3795433762205324,approved national/OEM proxy equation,False
wind,AUS,2016,ESP,OTHER,8476.0,3.5384476691476506e-05,3.252823413808227e-05,1067.1258278788464,0.025,0.0,3.535869567162223e-05,0.0,assumed geometric mean of approved fitted prices; baseline only,False
wind,AUS,2016,GBR,OTHER,21699.0,9.05860971836183e-05,8.327396797572526e-05,1067.1258278788464,0.025,0.0,9.052009643446567e-05,0.0,assumed geometric mean of approved fitted prices; baseline only,False
wind,AUS,2016,IND,OTHER,1419.0,5.92385233898126e-06,5.445677706694047e-06,1067.1258278788464,0.025,0.0,5.9195362385596925e-06,0.0,assumed geometric mean of approved fitted prices; baseline only,False
wind,AUS,2016,ITA,OTHER,1139.0,4.754945605426114e-06,4.3711253755634385e-06,1067.1258278788464,0.025,0.0,4.751481166821346e-06,0.0,assumed geometric mean of approved fitted prices; baseline only,False
wind,AUS,2016,LTU,OTHER,575412.0,0.0024021534334586927,0.002208251092716163,1067.1258278788464,0.025,0.0,0.0024004032319253766,0.0,assumed geometric mean of approved fitted prices; baseline only,False
wind,AUS,2016,PRT,OTHER,25427.0,0.00010614925540752396,9.758086472734992e-05,1067.1258278788464,0.025,0.0,0.00010607191538961049,0.0,assumed geometric mean of approved fitted prices; baseline only,False
wind,AUS,2016,USA,USA,33542.0,0.00014002667734609546,0.00010706782825797101,1282.9659539283266,0.0,0.0,0.00013651185789633318,-0.3462790494570753,approved national/OEM proxy equation,False
wind,AUS,2017,AUS,OTHER,0.0,0.25,0.20311286717646362,1020.4060230801852,0.0,0.0,0.24329251200511381,0.0,assumed geometric mean of approved fitted prices; baseline only,True
wind,AUS,2017,CHN,CHN,126439225.756,0.32317671360298234,0.5015305614312149,534.2113357494059,0.052294096,0.0,0.3309526995132525,-0.7209200284230962,approved national/OEM proxy equation,False
wind,AUS,2017,DEU,DEU,24464537.798,0.06253098180647784,0.03992867689773168,1298.3170779567154,0.025,0.0,0.062374610531560654,-0.5173177868697387,approved national/OEM proxy equation,False
wind,AUS,2017,DNK,DNK,103545474.531,0.2646606380836836,0.17448785613606488,1257.4611903478258,0.025,0.0,0.2639988010198483,-0.3795433762205324,approved national/OEM proxy equation,False
wind,AUS,2017,ESP,OTHER,23330782.13,0.059633119781285826,0.04844901574981782,1020.4060230801852,0.025,0.0,0.05948399519219258,0.0,assumed geometric mean of approved fitted prices; baseline only,False
wind,AUS,2017,GBR,OTHER,56707.111,0.0001449425023075157,0.00011775874887764282,1020.4060230801852,0.025,0.0,0.00014458004447908025,0.0,assumed geometric mean of approved fitted prices; baseline only,False
wind,AUS,2017,ITA,OTHER,3009.93,7.693334720762986e-06,6.250461093129632e-06,1020.4060230801852,0.025,0.0,7.67409599263341e-06,0.0,assumed geometric mean of approved fitted prices; baseline only,False
wind,AUS,2017,JPN,OTHER,2601.585,6.649611190132719e-06,5.402486377746213e-06,1020.4060230801852,0.0,0.0,6.4712024412188155e-06,0.0,assumed geometric mean of approved fitted prices; baseline only,False
wind,AUS,2017,LCA,OTHER,1941.462,4.962346969411897e-06,4.031666083526742e-06,1020.4060230801852,0.025,0.0,4.949937624479654e-06,0.0,assumed geometric mean of approved fitted prices; baseline only,False
wind,AUS,2017,NLD,OTHER,29475.513,7.53389572432584e-05,6.120924646305286e-05,1020.4060230801852,0.025,0.0,7.515055705418862e-05,0.0,assumed geometric mean of approved fitted prices; baseline only,False
wind,AUS,2017,PRT,OTHER,15531476.94,0.039698215841309156,0.032252873765273644,1020.4060230801852,0.025,0.0,0.03959894248202857,0.0,assumed geometric mean of approved fitted prices; baseline only,False
wind,AUS,2017,USA,USA,15740.251,4.023183912311061e-05,2.68309922019704e-05,1243.0929243521841,0.0,0.0,3.915242081138879e-05,-0.3462790494570753,approved national/OEM proxy equation,False
wind,AUS,2017,ZAF,OTHER,8025.202,2.0512292707051847e-05,1.666524233636866e-05,1020.4060230801852,0.025,0.0,2.0460997600699565e-05,0.0,assumed geometric mean of approved fitted prices; baseline only,False
wind,AUS,2018,AUS,OTHER,0.0,0.25,0.22991992455966467,978.8880552311776,0.0,0.0,0.24432895180549624,0.0,assumed geometric mean of approved fitted prices; baseline only,True
wind,AUS,2018,CHN,CHN,117022925.929,0.20008476571179776,0.35839115918571707,502.6044898319903,0.047294096,0.0,0.20479417581491124,-0.7209200284230962,approved national/OEM proxy equation,False
wind,AUS,2018,DEU,DEU,223870986.422,0.38277263632163655,0.27729120410103775,1242.7232352698034,0.025,0.0,0.3834419917503967,-0.5173177868697387,approved national/OEM proxy equation,False
wind,AUS,2018,DNK,DNK,62239091.541,0.1064158492896652,0.07867302478569237,1217.7274502652863,0.025,0.0,0.10660193894098578,-0.3795433762205324,approved national/OEM proxy equation,False
wind,AUS,2018,ESP,OTHER,35042434.232,0.05991524470627904,0.055102834171366105,978.8880552311776,0.025,0.0,0.06002001863864536,0.0,assumed geometric mean of approved fitted prices; baseline only,False
wind,AUS,2018,GBR,OTHER,10626.024,1.816828203200019e-05,1.670900013670478e-05,978.8880552311776,0.025,0.0,1.8200052950439476e-05,0.0,assumed geometric mean of approved fitted prices; baseline only,False
wind,AUS,2018,IND,OTHER,2809.306,4.803326599129677e-06,4.417521957229304e-06,978.8880552311776,0.025,0.0,4.8117261878937335e-06,0.0,assumed geometric mean of approved fitted prices; baseline only,False
wind,AUS,2018,IRL,OTHER,1398.732,2.3915396260335652e-06,2.1994504415963438e-06,978.8880552311776,0.025,0.0,2.3957217171233662e-06,0.0,assumed geometric mean of approved fitted prices; baseline only,False
wind,AUS,2018,JPN,OTHER,4072.288,6.962762073521572e-06,6.403510922683897e-06,978.8880552311776,0.025,0.0,6.974937872287816e-06,0.0,assumed geometric mean of approved fitted prices; baseline only,False
wind,AUS,2018,PRT,OTHER,27524.115,4.7060488852764394e-05,4.328057618707412e-05,978.8880552311776,0.025,0.0,4.714278364268568e-05,0.0,assumed geometric mean of approved fitted prices; baseline only,False
wind,AUS,2018,USA,USA,418532.165,0.000715602601046604,0.0005336546538906317,1207.205590643633,0.025,0.0,0.0007168539770343141,-0.3462790494570753,approved national/OEM proxy equation,False
wind,AUS,2018,ZAF,OTHER,9659.057,1.6514970391480923e-05,1.5188482986057559e-05,978.8880552311776,0.025,0.0,1.6543850159882293e-05,0.0,assumed geometric mean of approved fitted prices; baseline only,False
wind,AUS,2019,AUS,OTHER,0.0,0.25,0.1468515718008887,933.4671265521195,0.0,0.0,0.2439842917269686,0.0,assumed geometric mean of approved fitted prices; baseline only,True
wind,AUS,2019,BEL,OTHER,34720.481,6.252755943242005e-05,3.6729081534097474e-05,933.4671265521195,0.025,0.0,6.254854343629325e-05,0.0,assumed geometric mean of approved fitted prices; baseline only,False
wind,AUS,2019,CHN,CHN,397418341.162,0.7157043402290637,0.837221241236099,468.73893763776726,0.0332521917041095,0.0,0.7217085390130953,-0.7209200284230962,approved national/OEM proxy equation,False
wind,AUS,2019,DEU,DEU,18921023.724,0.034074569284470446,0.01580639750997641,1182.0479497589506,0.025,0.0,0.03408600457636947,-0.5173177868697387,approved national/OEM proxy equation,False
wind,AUS,2019,GBR,OTHER,8415.36,1.5155087354498643e-05,8.902193595151592e-06,933.4671265521195,0.025,0.0,1.5160173342415527e-05,0.0,assumed geometric mean of approved fitted prices; baseline only,False
wind,AUS,2019,IND,OTHER,8758.543,1.5773120135458567e-05,9.26522993638535e-06,933.4671265521195,0.025,0.0,1.577841353275441e-05,0.0,assumed geometric mean of approved fitted prices; baseline only,False
wind,AUS,2019,IRL,OTHER,1037.27,1.868002968405488e-06,1.097276688156287e-06,933.4671265521195,0.025,0.0,1.8686298628801804e-06,0.0,assumed geometric mean of approved fitted prices; baseline only,False
wind,AUS,2019,PRT,OTHER,24380.924,4.390721644747134e-05,2.5791374994851998e-05,933.4671265521195,0.025,0.0,4.392195153721991e-05,0.0,assumed geometric mean of approved fitted prices; baseline only,False
wind,AUS,2019,USA,USA,42832.574,7.71364980925388e-05,3.62299751974967e-05,1167.4263743722756,0.025,0.0,7.716238479896765e-05,-0.3462790494570753,approved national/OEM proxy equation,False
wind,AUS,2019,ZAF,OTHER,2622.602,4.723002035098065e-06,2.774321089891788e-06,933.4671265521195,0.025,0.0,4.7245870560695745e-06,0.0,assumed geometric mean of approved fitted prices; baseline only,False
wind,AUS,2020,AUS,OTHER,0.0,0.25,0.1389503574661425,862.343312809495,0.0,0.0,0.24458000481522488,0.0,assumed geometric mean of approved fitted prices; baseline only,True
wind,AUS,2020,CHN,CHN,156774117.041,0.7492717309126868,0.8606820008554813,417.2501354431693,0.029551644,0.0,0.7546897029515598,-0.7209200284230962,approved national/OEM proxy equation,False
wind,AUS,2020,DEU,DEU,4169.191,1.9925846281491963e-05,8.783025012213243e-06,1087.3579039989831,0.025,0.0,1.9981200675846407e-05,-0.5173177868697387,approved national/OEM proxy equation,False
wind,AUS,2020,FIN,OTHER,25600.275,0.00012235158917255691,6.800318820830958e-05,862.343312809495,0.025,0.0,0.00012269148430279497,0.0,assumed geometric mean of approved fitted prices; baseline only,False
wind,AUS,2020,GBR,OTHER,47579.014,0.0002273947437737811,0.00012638632373315506,862.343312809495,0.025,0.0,0.0002280264508613076,0.0,assumed geometric mean of approved fitted prices; baseline only,False
wind,AUS,2020,IND,OTHER,7015.157,3.35275932483142e-05,1.863468426733074e-05,862.343312809495,0.025,0.0,3.3620733564273914e-05,0.0,assumed geometric mean of approved fitted prices; baseline only,False
wind,AUS,2020,NZL,OTHER,6669.506,3.187562079297599e-05,1.7716515614556874e-05,862.343312809495,0.025,0.0,3.196417189684083e-05,0.0,assumed geometric mean of approved fitted prices; baseline only,False
wind,AUS,2020,PRT,OTHER,1422.091,6.79661034102136e-06,3.777565745771995e-06,862.343312809495,0.025,0.0,6.8154914587302664e-06,0.0,assumed geometric mean of approved fitted prices; baseline only,False
wind,AUS,2020,USA,USA,59924.388,0.000286397083702925,0.00012434037579483345,1103.9674672382962,0.025,0.0,0.0002871927004556238,-0.3462790494570753,approved national/OEM proxy equation,False
wind,AUS,2021,AUS,OTHER,0.0,0.25,0.16548132368340418,822.3350869989456,0.0,0.0,0.2448503764482591,0.0,assumed geometric mean of approved fitted prices; baseline only,True
wind,AUS,2021,CHN,CHN,2379724.823,0.5012948914235115,0.7012067270536041,389.1392194036976,0.029551644,0.0,0.5054779117675513,-0.7209200284230962,approved national/OEM proxy equation,False
wind,AUS,2021,DEU,DEU,1064168.372,0.22416968690756683,0.11797737529977353,1034.274824774631,0.025,0.0,0.22504093213318507,-0.5173177868697387,approved national/OEM proxy equation,False
wind,AUS,2021,DNK,DNK,1823.893,0.0003842075497832056,0.00019650597195386847,1064.2604901318734,0.025,0.0,0.0003857007891145926,-0.3795433762205324,approved national/OEM proxy equation,False
wind,AUS,2021,GBR,OTHER,49812.005,0.010493021460600365,0.006945596322954062,822.3350869989456,0.025,0.0,0.010533803044301408,0.0,assumed geometric mean of approved fitted prices; baseline only,False
wind,AUS,2021,IND,OTHER,31310.893,0.006595716679133109,0.004365871706814615,822.3350869989456,0.025,0.0,0.006621351218510392,0.0,assumed geometric mean of approved fitted prices; baseline only,False
wind,AUS,2021,ITA,OTHER,1733.66,0.0003651997462335522,0.00024173494966228605,822.3350869989456,0.025,0.0,0.0003666191109107851,0.0,assumed geometric mean of approved fitted prices; baseline only,False
wind,AUS,2021,TUR,OTHER,2320.526,0.0004888245136464819,0.00032356531026846435,822.3350869989456,0.025,0.0,0.0004907243513522608,0.0,assumed geometric mean of approved fitted prices; baseline only,False
wind,AUS,2021,USA,USA,26480.083,0.0055780946620694934,0.0028440504205211347,1067.5946457685639,0.025,0.0,0.005599774169274133,-0.3462790494570753,approved national/OEM proxy equation,False
wind,AUS,2021,ZAF,OTHER,2992.403,0.0006303570574556258,0.00041724928104373046,822.3350869989456,0.025,0.0,0.0006328069675407901,0.0,assumed geometric mean of approved fitted prices; baseline only,False
wind,AUS,2022,AUS,OTHER,0.0,0.25,0.19349065376912916,787.6760539882528,0.0,0.0,0.2435714574933755,0.0,assumed geometric mean of approved fitted prices; baseline only,True
wind,AUS,2022,CHN,CHN,16874593.99,0.2586265590430776,0.43161175122987144,365.2981622319275,0.0545516439999999,0.0,0.2657219072382324,-0.7209200284230962,approved national/OEM proxy equation,False
wind,AUS,2022,DEU,DEU,258134.252,0.003956265460696793,0.002440169873912467,988.4005754543773,0.025,0.0,0.003950896712419736,-0.5173177868697387,approved national/OEM proxy equation,False
wind,AUS,2022,DNK,DNK,442605.389,0.0067835415085440425,0.004017276784019632,1029.4194223068905,0.025,0.0,0.006774336078031821,-0.3795433762205324,approved national/OEM proxy equation,False
wind,AUS,2022,GBR,OTHER,117737.202,0.0018044859297156788,0.0013966046490315263,787.6760539882528,0.025,0.0,0.00180203719850126,0.0,assumed geometric mean of approved fitted prices; baseline only,False
wind,AUS,2022,IND,OTHER,29991468.221,0.4596608505806807,0.3557603139637196,787.6760539882528,0.025,0.0,0.45903707964718243,0.0,assumed geometric mean of approved fitted prices; baseline only,False
wind,AUS,2022,USA,USA,1250672.934,0.019168297477285264,0.011283229730316254,1035.661271588064,0.025,0.0,0.019142285632256752,-0.3462790494570753,approved national/OEM proxy equation,False
wind,AUS,2023,AUS,OTHER,0.0,0.25,0.13115831419019525,744.0454005454416,0.0,0.0,0.24019759491266654,0.0,assumed geometric mean of approved fitted prices; baseline only,True
wind,AUS,2023,CHN,CHN,70049120.365,0.7464814940141211,0.8672867651913003,335.97857219698005,0.0545516439999999,0.0,0.7563373447178083,-0.7209200284230962,approved national/OEM proxy equation,False
wind,AUS,2023,DEU,DEU,217310.37,0.0023157773975904725,0.0009711649382807559,930.8057761580548,0.025,0.0,0.0022806010611428162,-0.5173177868697387,approved national/OEM proxy equation,False
wind,AUS,2023,GBR,OTHER,56759.724,0.0006048624643760605,0.0003173309645779645,744.0454005454416,0.025,0.0,0.0005956746877039204,0.0,assumed geometric mean of approved fitted prices; baseline only,False
wind,AUS,2023,IND,OTHER,8060.824,8.590052110791962e-05,4.5066270146296085e-05,744.0454005454416,0.025,0.0,8.459570414465486e-05,0.0,assumed geometric mean of approved fitted prices; baseline only,False
wind,AUS,2023,ITA,OTHER,2276.429,2.4258864523674055e-05,1.2727007100373692e-05,744.0454005454416,0.025,0.0,2.3890375746984742e-05,0.0,assumed geometric mean of approved fitted prices; baseline only,False
wind,AUS,2023,PRT,OTHER,1261.255,1.3440618694809511e-05,7.051395558737752e-06,744.0454005454416,0.025,0.0,1.3236457566989018e-05,0.0,assumed geometric mean of approved fitted prices; baseline only,False
wind,AUS,2023,TUR,OTHER,7752.382,8.261359553659231e-05,4.3341839679080346e-05,744.0454005454416,0.025,0.0,8.135870651540682e-05,0.0,assumed geometric mean of approved fitted prices; baseline only,False
wind,AUS,2023,USA,USA,33511.978,0.00035712184927460747,0.00014012226279611892,994.8658729493263,0.025,0.0,0.00035169721807475047,-0.3462790494570753,approved national/OEM proxy equation,False
wind,AUS,2023,ZAF,OTHER,3240.326,3.453067477463107e-05,1.8115940365162046e-05,744.0454005454416,0.025,0.0,3.400615862946925e-05,0.0,assumed geometric mean of approved fitted prices; baseline only,False
wind,AUS,2024,AUS,OTHER,0.0,0.25,0.12817776896700644,706.1110306494228,0.0,0.0,0.2483858058400462,0.0,assumed geometric mean of approved fitted prices; baseline only,True
wind,AUS,2024,CHN,CHN,135787997.092,0.7488278995095934,0.8713319401383621,311.13156825430923,0.0086394150491803,0.0,0.7504205483481297,-0.7209200284230962,approved national/OEM proxy equation,False
wind,AUS,2024,DNK,DNK,110532.056,0.0006095493644175207,0.0002332700771317514,946.0096034307724,0.025,0.0,0.0006207539813285488,-0.3795433762205324,approved national/OEM proxy equation,False
wind,AUS,2024,FRA,OTHER,9105.861,5.021594626833223e-05,2.5746271836967596e-05,706.1110306494228,0.025,0.0,5.1139005947508666e-05,0.0,assumed geometric mean of approved fitted prices; baseline only,False
wind,AUS,2024,GBR,OTHER,47157.476,0.0002600585799592336,0.00013333491431960967,706.1110306494228,0.025,0.0,0.0002648389257900485,0.0,assumed geometric mean of approved fitted prices; baseline only,False
wind,AUS,2024,PRT,OTHER,2163.35,1.19301917039582e-05,6.116741423848205e-06,706.1110306494228,0.025,0.0,1.2149490148876954e-05,0.0,assumed geometric mean of approved fitted prices; baseline only,False
wind,AUS,2024,TUR,OTHER,1439.845,7.94029023227203e-06,4.071074747692569e-06,706.1110306494228,0.025,0.0,8.086247090581616e-06,0.0,assumed geometric mean of approved fitted prices; baseline only,False
wind,AUS,2024,USA,USA,42143.143,0.00023240611782528213,8.775181517170215e-05,958.8201289722092,0.025,0.0,0.0002366781615185766,-0.3462790494570753,approved national/OEM proxy equation,False
wind,BRA,2010,BRA,OTHER,0.0,0.25,0.25317286982647447,1688.5505242105764,0.0,0.0,0.22624434389140266,0.0,assumed geometric mean of approved fitted prices; baseline only,True
