typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,destination,reporterDesc,flowCode,flowDesc,partnerCode,supplier,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate,requested_reporter_iso3,technology,year
C,A,20120101,2012,52,2012,724,ESP,Spain,M,Import,604,PER,Peru,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,True,8,kg,8.0,False,8.0,False,0.0,False,59.612,,59.612,2,False,True,ESP,pv,2012
C,A,20120101,2012,52,2012,724,ESP,Spain,M,Import,608,PHL,Philippines,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,True,8,kg,1452.52,False,1452.52,False,0.0,False,364912.03,,364912.03,2,False,True,ESP,pv,2012
C,A,20120101,2012,52,2012,724,ESP,Spain,M,Import,616,POL,Poland,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,True,8,kg,29725.8,False,29725.8,False,0.0,False,371753.424,,371753.424,2,False,True,ESP,pv,2012
C,A,20120101,2012,52,2012,724,ESP,Spain,M,Import,620,PRT,Portugal,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,True,8,kg,201386.525,False,201386.525,False,0.0,False,4621114.499,,4621114.499,2,False,True,ESP,pv,2012
C,A,20120101,2012,52,2012,724,ESP,Spain,M,Import,642,ROU,Romania,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,True,8,kg,17176.8,False,17176.8,False,0.0,False,257871.285,,257871.285,2,False,True,ESP,pv,2012
C,A,20120101,2012,52,2012,724,ESP,Spain,M,Import,643,RUS,Russian Federation,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,True,8,kg,42.27,False,42.27,False,0.0,False,23555.262,,23555.262,2,False,True,ESP,pv,2012
C,A,20120101,2012,52,2012,724,ESP,Spain,M,Import,682,SAU,Saudi Arabia,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,True,8,kg,48.0,False,48.0,False,0.0,False,1378.949,,1378.949,2,False,True,ESP,pv,2012
C,A,20120101,2012,52,2012,724,ESP,Spain,M,Import,699,IND,India,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,True,8,kg,4958.4,False,4958.4,False,0.0,False,221288.157,,221288.157,2,False,True,ESP,pv,2012
C,A,20120101,2012,52,2012,724,ESP,Spain,M,Import,702,SGP,Singapore,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,True,8,kg,895883.05,False,895883.05,False,0.0,False,10847548.015,,10847548.015,2,False,True,ESP,pv,2012
C,A,20120101,2012,52,2012,724,ESP,Spain,M,Import,703,SVK,Slovakia,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,True,8,kg,14694.8,False,14694.8,False,0.0,False,128054.904,,128054.904,2,False,True,ESP,pv,2012
C,A,20120101,2012,52,2012,724,ESP,Spain,M,Import,704,VNM,Viet Nam,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,True,8,kg,290.0,False,290.0,False,0.0,False,77827.575,,77827.575,2,False,True,ESP,pv,2012
C,A,20120101,2012,52,2012,724,ESP,Spain,M,Import,705,SVN,Slovenia,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,True,8,kg,6262.94,False,6262.94,False,0.0,False,170940.254,,170940.254,2,False,True,ESP,pv,2012
C,A,20120101,2012,52,2012,724,ESP,Spain,M,Import,710,ZAF,South Africa,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,True,8,kg,8.0,False,8.0,False,0.0,False,1384.864,,1384.864,2,False,True,ESP,pv,2012
C,A,20120101,2012,52,2012,724,ESP,Spain,M,Import,752,SWE,Sweden,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,True,8,kg,795.871,False,795.871,False,0.0,False,1198648.598,,1198648.598,2,False,True,ESP,pv,2012
C,A,20120101,2012,52,2012,724,ESP,Spain,M,Import,757,CHE,Switzerland,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,True,8,kg,52671.549,False,52671.549,False,0.0,False,712185.265,,712185.265,2,False,True,ESP,pv,2012
C,A,20120101,2012,52,2012,724,ESP,Spain,M,Import,764,THA,Thailand,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,True,8,kg,17104.951,False,17104.951,False,0.0,False,546513.421,,546513.421,2,False,True,ESP,pv,2012
C,A,20120101,2012,52,2012,724,ESP,Spain,M,Import,784,ARE,United Arab Emirates,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,True,8,kg,8406.0,False,8406.0,False,0.0,False,17897.456,,17897.456,2,False,True,ESP,pv,2012
C,A,20120101,2012,52,2012,724,ESP,Spain,M,Import,788,TUN,Tunisia,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,True,8,kg,901.6,False,901.6,False,0.0,False,235343.021,,235343.021,2,False,True,ESP,pv,2012
C,A,20120101,2012,52,2012,724,ESP,Spain,M,Import,792,TUR,Türkiye,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,True,8,kg,39039.0,False,39039.0,False,0.0,False,165106.827,,165106.827,2,False,True,ESP,pv,2012
C,A,20120101,2012,52,2012,724,ESP,Spain,M,Import,804,UKR,Ukraine,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,True,8,kg,598.0,False,598.0,False,0.0,False,61230.155,,61230.155,2,False,True,ESP,pv,2012
C,A,20120101,2012,52,2012,724,ESP,Spain,M,Import,818,EGY,Egypt,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,True,8,kg,680.0,False,680.0,False,0.0,False,2083.082,,2083.082,2,False,True,ESP,pv,2012
C,A,20120101,2012,52,2012,724,ESP,Spain,M,Import,826,GBR,United Kingdom,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,True,8,kg,318178.574,False,318178.574,False,0.0,False,6253778.624,,6253778.624,2,False,True,ESP,pv,2012
C,A,20120101,2012,52,2012,724,ESP,Spain,M,Import,842,USA,USA,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,True,8,kg,67561.141,False,67561.141,False,0.0,False,5431133.723,,5431133.723,2,False,True,ESP,pv,2012
C,A,20120101,2012,52,2012,724,ESP,Spain,M,Import,899,_X ,"Areas, nes",0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,True,8,kg,0.05,False,0.05,False,0.0,False,4.385,,4.385,2,False,True,ESP,pv,2012
C,A,20130101,2013,52,2013,724,ESP,Spain,M,Import,156,CHN,China,0,W00,World,H4,HS,True,850231,"Electric generating sets; wind-powered, (excluding those with spark-ignition or compression-ignition internal combustion piston engines)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,908.0,False,5,u,908.0,False,28217.8,False,0.0,False,387159.831,,387159.831,0,False,True,ESP,wind,2013
C,A,20130101,2013,52,2013,724,ESP,Spain,M,Import,208,DNK,Denmark,0,W00,World,H4,HS,True,850231,"Electric generating sets; wind-powered, (excluding those with spark-ignition or compression-ignition internal combustion piston engines)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,13.02,False,5,u,13.02,False,41460.1,False,0.0,False,656744.971,,656744.971,0,False,True,ESP,wind,2013
C,A,20130101,2013,52,2013,724,ESP,Spain,M,Import,233,EST,Estonia,0,W00,World,H4,HS,True,850231,"Electric generating sets; wind-powered, (excluding those with spark-ignition or compression-ignition internal combustion piston engines)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,2.0,False,5,u,2.0,False,27000.0,False,0.0,False,358704.31,,358704.31,0,False,True,ESP,wind,2013
C,A,20130101,2013,52,2013,724,ESP,Spain,M,Import,251,FRA,France,0,W00,World,H4,HS,True,850231,"Electric generating sets; wind-powered, (excluding those with spark-ignition or compression-ignition internal combustion piston engines)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,2.0,False,5,u,2.0,False,14.0,False,0.0,False,2114.283,,2114.283,0,False,True,ESP,wind,2013
C,A,20130101,2013,52,2013,724,ESP,Spain,M,Import,276,DEU,Germany,0,W00,World,H4,HS,True,850231,"Electric generating sets; wind-powered, (excluding those with spark-ignition or compression-ignition internal combustion piston engines)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,34.0,False,5,u,34.0,False,1885.02,False,0.0,False,165828.59,,165828.59,0,False,True,ESP,wind,2013
C,A,20130101,2013,52,2013,724,ESP,Spain,M,Import,344,HKG,"China, Hong Kong SAR",0,W00,World,H4,HS,True,850231,"Electric generating sets; wind-powered, (excluding those with spark-ignition or compression-ignition internal combustion piston engines)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,110.0,False,5,u,110.0,False,299.0,False,0.0,False,3279.394,,3279.394,0,False,True,ESP,wind,2013
C,A,20130101,2013,52,2013,724,ESP,Spain,M,Import,380,ITA,Italy,0,W00,World,H4,HS,True,850231,"Electric generating sets; wind-powered, (excluding those with spark-ignition or compression-ignition internal combustion piston engines)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,2.0,False,5,u,2.0,False,8501.0,False,0.0,False,1347342.556,,1347342.556,0,False,True,ESP,wind,2013
C,A,20130101,2013,52,2013,724,ESP,Spain,M,Import,490,S19,"Other Asia, nes",0,W00,World,H4,HS,True,850231,"Electric generating sets; wind-powered, (excluding those with spark-ignition or compression-ignition internal combustion piston engines)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,288.0,False,5,u,288.0,False,3700.0,False,0.0,False,101389.261,,101389.261,0,False,True,ESP,wind,2013
C,A,20130101,2013,52,2013,724,ESP,Spain,M,Import,568,E19,"Other Europe, nes",0,W00,World,H4,HS,True,850231,"Electric generating sets; wind-powered, (excluding those with spark-ignition or compression-ignition internal combustion piston engines)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,2.0,False,5,u,2.0,False,151.0,False,0.0,False,9988.905,,9988.905,0,False,True,ESP,wind,2013
C,A,20130101,2013,52,2013,724,ESP,Spain,M,Import,620,PRT,Portugal,0,W00,World,H4,HS,True,850231,"Electric generating sets; wind-powered, (excluding those with spark-ignition or compression-ignition internal combustion piston engines)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,1.0,False,5,u,1.0,False,15.0,False,0.0,False,810.565,,810.565,0,False,True,ESP,wind,2013
C,A,20130101,2013,52,2013,724,ESP,Spain,M,Import,699,IND,India,0,W00,World,H4,HS,True,850231,"Electric generating sets; wind-powered, (excluding those with spark-ignition or compression-ignition internal combustion piston engines)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,1.0,False,5,u,1.0,False,28000.0,False,0.0,False,273745.034,,273745.034,0,False,True,ESP,wind,2013
C,A,20130101,2013,52,2013,724,ESP,Spain,M,Import,752,SWE,Sweden,0,W00,World,H4,HS,True,850231,"Electric generating sets; wind-powered, (excluding those with spark-ignition or compression-ignition internal combustion piston engines)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,7.0,False,5,u,7.0,False,1.03,False,0.0,False,73.003,,73.003,0,False,True,ESP,wind,2013
C,A,20130101,2013,52,2013,724,ESP,Spain,M,Import,826,GBR,United Kingdom,0,W00,World,H4,HS,True,850231,"Electric generating sets; wind-powered, (excluding those with spark-ignition or compression-ignition internal combustion piston engines)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,111.0,False,5,u,111.0,False,4838.0,False,0.0,False,89957.806,,89957.806,0,False,True,ESP,wind,2013
C,A,20130101,2013,52,2013,724,ESP,Spain,M,Import,842,USA,USA,0,W00,World,H4,HS,True,850231,"Electric generating sets; wind-powered, (excluding those with spark-ignition or compression-ignition internal combustion piston engines)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,139.0,False,5,u,139.0,False,659.0,False,0.0,False,56943.432,,56943.432,0,False,True,ESP,wind,2013
C,A,20130101,2013,52,2013,724,ESP,Spain,M,Import,32,ARG,Argentina,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,True,8,kg,14.0,False,14.0,False,0.0,False,416.163,,416.163,2,False,True,ESP,pv,2013
C,A,20130101,2013,52,2013,724,ESP,Spain,M,Import,36,AUS,Australia,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,True,8,kg,18.8,False,18.8,False,0.0,False,4153.769,,4153.769,2,False,True,ESP,pv,2013
C,A,20130101,2013,52,2013,724,ESP,Spain,M,Import,40,AUT,Austria,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,True,8,kg,32066.56,False,32066.56,False,0.0,False,1341617.037,,1341617.037,2,False,True,ESP,pv,2013
C,A,20130101,2013,52,2013,724,ESP,Spain,M,Import,56,BEL,Belgium,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,True,8,kg,441483.3,False,441483.3,False,0.0,False,3286801.969,,3286801.969,2,False,True,ESP,pv,2013
C,A,20130101,2013,52,2013,724,ESP,Spain,M,Import,76,BRA,Brazil,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,True,8,kg,125.0,False,125.0,False,0.0,False,6345.718,,6345.718,2,False,True,ESP,pv,2013
C,A,20130101,2013,52,2013,724,ESP,Spain,M,Import,100,BGR,Bulgaria,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,True,8,kg,3343.83,False,3343.83,False,0.0,False,60099.685,,60099.685,2,False,True,ESP,pv,2013
C,A,20130101,2013,52,2013,724,ESP,Spain,M,Import,124,CAN,Canada,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,True,8,kg,705.0,False,705.0,False,0.0,False,42873.893,,42873.893,2,False,True,ESP,pv,2013
C,A,20130101,2013,52,2013,724,ESP,Spain,M,Import,152,CHL,Chile,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,True,8,kg,122.0,False,122.0,False,0.0,False,2023.876,,2023.876,2,False,True,ESP,pv,2013
C,A,20130101,2013,52,2013,724,ESP,Spain,M,Import,156,CHN,China,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,True,8,kg,7420701.294,False,7420701.294,False,0.0,False,66856976.082,,66856976.082,2,False,True,ESP,pv,2013
C,A,20130101,2013,52,2013,724,ESP,Spain,M,Import,170,COL,Colombia,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,True,8,kg,15.0,False,15.0,False,0.0,False,13090.967,,13090.967,2,False,True,ESP,pv,2013
C,A,20130101,2013,52,2013,724,ESP,Spain,M,Import,196,CYP,Cyprus,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,True,8,kg,15436.5,False,15436.5,False,0.0,False,133895.019,,133895.019,2,False,True,ESP,pv,2013
C,A,20130101,2013,52,2013,724,ESP,Spain,M,Import,203,CZE,Czechia,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,True,8,kg,14975.388,False,14975.388,False,0.0,False,353278.628,,353278.628,2,False,True,ESP,pv,2013
C,A,20130101,2013,52,2013,724,ESP,Spain,M,Import,208,DNK,Denmark,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,True,8,kg,6868.5,False,6868.5,False,0.0,False,538261.205,,538261.205,2,False,True,ESP,pv,2013
C,A,20130101,2013,52,2013,724,ESP,Spain,M,Import,214,DOM,Dominican Rep.,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,True,8,kg,9628.5,False,9628.5,False,0.0,False,90072.021,,90072.021,2,False,True,ESP,pv,2013
C,A,20130101,2013,52,2013,724,ESP,Spain,M,Import,218,ECU,Ecuador,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,True,8,kg,25.0,False,25.0,False,0.0,False,446.295,,446.295,2,False,True,ESP,pv,2013
C,A,20130101,2013,52,2013,724,ESP,Spain,M,Import,246,FIN,Finland,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,True,8,kg,7829.54,False,7829.54,False,0.0,False,237855.313,,237855.313,2,False,True,ESP,pv,2013
C,A,20130101,2013,52,2013,724,ESP,Spain,M,Import,251,FRA,France,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,True,8,kg,1549623.973,False,1549623.973,False,0.0,False,5908222.523,,5908222.523,2,False,True,ESP,pv,2013
C,A,20130101,2013,52,2013,724,ESP,Spain,M,Import,276,DEU,Germany,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,True,8,kg,2014282.142,False,2014282.142,False,0.0,False,39162142.914,,39162142.914,2,False,True,ESP,pv,2013
C,A,20130101,2013,52,2013,724,ESP,Spain,M,Import,344,HKG,"China, Hong Kong SAR",0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,True,8,kg,6946.097,False,6946.097,False,0.0,False,864628.68,,864628.68,2,False,True,ESP,pv,2013
C,A,20130101,2013,52,2013,724,ESP,Spain,M,Import,348,HUN,Hungary,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,True,8,kg,14156.87,False,14156.87,False,0.0,False,197143.131,,197143.131,2,False,True,ESP,pv,2013
C,A,20130101,2013,52,2013,724,ESP,Spain,M,Import,360,IDN,Indonesia,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,True,8,kg,21.0,False,21.0,False,0.0,False,5168.132,,5168.132,2,False,True,ESP,pv,2013
C,A,20130101,2013,52,2013,724,ESP,Spain,M,Import,372,IRL,Ireland,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,True,8,kg,508.8,False,508.8,False,0.0,False,14464.167,,14464.167,2,False,True,ESP,pv,2013
C,A,20130101,2013,52,2013,724,ESP,Spain,M,Import,376,ISR,Israel,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,True,8,kg,16133.5,False,16133.5,False,0.0,False,137676.958,,137676.958,2,False,True,ESP,pv,2013
C,A,20130101,2013,52,2013,724,ESP,Spain,M,Import,380,ITA,Italy,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,True,8,kg,115737.51,False,115737.51,False,0.0,False,4644414.442,,4644414.442,2,False,True,ESP,pv,2013
C,A,20130101,2013,52,2013,724,ESP,Spain,M,Import,392,JPN,Japan,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,True,8,kg,43033.159,False,43033.159,False,0.0,False,9814359.779,,9814359.779,2,False,True,ESP,pv,2013
C,A,20130101,2013,52,2013,724,ESP,Spain,M,Import,408,PRK,Dem. People's Rep. of Korea,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,True,8,kg,940.1,False,940.1,False,0.0,False,37299.947,,37299.947,2,False,True,ESP,pv,2013
C,A,20130101,2013,52,2013,724,ESP,Spain,M,Import,410,KOR,Rep. of Korea,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,True,8,kg,65047.657,False,65047.657,False,0.0,False,1666371.844,,1666371.844,2,False,True,ESP,pv,2013
C,A,20130101,2013,52,2013,724,ESP,Spain,M,Import,440,LTU,Lithuania,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,True,8,kg,659.0,False,659.0,False,0.0,False,32213.959,,32213.959,2,False,True,ESP,pv,2013
C,A,20130101,2013,52,2013,724,ESP,Spain,M,Import,458,MYS,Malaysia,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,True,8,kg,311699.382,False,311699.382,False,0.0,False,2744212.319,,2744212.319,2,False,True,ESP,pv,2013
C,A,20130101,2013,52,2013,724,ESP,Spain,M,Import,466,MLI,Mali,0,W00,World,H4,HS,True,854140,"Electrical apparatus; photosensitive, including photovoltaic cells, whether or not assembled in modules or made up into panels, light emitting diodes",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,True,8,kg,2.0,False,2.0,False,0.0,False,32390.999,,32390.999,2,False,True,ESP,pv,2013
