technology,iso3,country,country_cn,spec,Q_scope,H_scope,first_year,last_year,N,p_mean,df_resid,year,actual_log,fitted_log,residual_log
pv,AUS,Australia,澳大利亚,GD,global,domestic,2010,2024,15,3,12,2020,7.129334211149437,7.263895824368895,-0.13456161321945803
pv,AUS,Australia,澳大利亚,GD,global,domestic,2010,2024,15,3,12,2021,7.057938489981406,7.142097256116195,-0.0841587661347889
pv,AUS,Australia,澳大利亚,GD,global,domestic,2010,2024,15,3,12,2022,6.887064147870229,7.018506291534063,-0.13144214366383444
pv,AUS,Australia,澳大利亚,GD,global,domestic,2010,2024,15,3,12,2023,6.9199263412739285,6.840662519217414,0.0792638220565145
pv,AUS,Australia,澳大利亚,GD,global,domestic,2010,2024,15,3,12,2024,6.850093367464099,6.667128799887491,0.18296456757660806
pv,AUS,Australia,澳大利亚,DD,domestic,domestic,2010,2024,15,3,12,2010,9.015055964210367,9.156764418896163,-0.14170845468579607
pv,AUS,Australia,澳大利亚,DD,domestic,domestic,2010,2024,15,3,12,2011,8.995986566961331,8.886676274680584,0.10931029228074784
pv,AUS,Australia,澳大利亚,DD,domestic,domestic,2010,2024,15,3,12,2012,8.673485813802989,8.480886872808178,0.19259894099481123
pv,AUS,Australia,澳大利亚,DD,domestic,domestic,2010,2024,15,3,12,2013,8.140650469539683,8.237004093340957,-0.09635362380127432
pv,AUS,Australia,澳大利亚,DD,domestic,domestic,2010,2024,15,3,12,2014,8.183489060392885,8.09997754579268,0.08351151460020567
pv,AUS,Australia,澳大利亚,DD,domestic,domestic,2010,2024,15,3,12,2015,7.887216771327145,7.9415230835453485,-0.0543063122182037
pv,AUS,Australia,澳大利亚,DD,domestic,domestic,2010,2024,15,3,12,2016,7.737585449190881,7.864740725540511,-0.12715527634962953
pv,AUS,Australia,澳大利亚,DD,domestic,domestic,2010,2024,15,3,12,2017,7.760649741614449,7.7622932853246915,-0.0016435437102426675
pv,AUS,Australia,澳大利亚,DD,domestic,domestic,2010,2024,15,3,12,2018,7.500987094207372,7.487606542904137,0.013380551303234789
pv,AUS,Australia,澳大利亚,DD,domestic,domestic,2010,2024,15,3,12,2019,7.305921914358211,7.2897124855521325,0.016209428806078563
pv,AUS,Australia,澳大利亚,DD,domestic,domestic,2010,2024,15,3,12,2020,7.129334211149437,7.162964619356666,-0.0336304082072294
pv,AUS,Australia,澳大利亚,DD,domestic,domestic,2010,2024,15,3,12,2021,7.057938489981406,7.0190271133377475,0.03891137664365818
pv,AUS,Australia,澳大利亚,DD,domestic,domestic,2010,2024,15,3,12,2022,6.887064147870229,6.919791235421533,-0.03272708755130438
pv,AUS,Australia,澳大利亚,DD,domestic,domestic,2010,2024,15,3,12,2023,6.9199263412739285,6.912463266940339,0.007463074333589503
pv,AUS,Australia,澳大利亚,DD,domestic,domestic,2010,2024,15,3,12,2024,6.850093367464099,6.823953839903224,0.026139527560875564
pv,AUS,Australia,澳大利亚,DG,domestic,global,2010,2024,15,3,12,2010,9.015055964210367,9.050253947106306,-0.035197982895939006
pv,AUS,Australia,澳大利亚,DG,domestic,global,2010,2024,15,3,12,2011,8.995986566961331,8.92546243818549,0.07052412877584224
pv,AUS,Australia,澳大利亚,DG,domestic,global,2010,2024,15,3,12,2012,8.673485813802989,8.495569757895872,0.1779160559071169
pv,AUS,Australia,澳大利亚,DG,domestic,global,2010,2024,15,3,12,2013,8.140650469539683,8.284315665086279,-0.14366519554659618
pv,AUS,Australia,澳大利亚,DG,domestic,global,2010,2024,15,3,12,2014,8.183489060392885,8.123323254708245,0.06016580568464036
pv,AUS,Australia,澳大利亚,DG,domestic,global,2010,2024,15,3,12,2015,7.887216771327145,7.978684322429599,-0.09146755110245408
pv,AUS,Australia,澳大利亚,DG,domestic,global,2010,2024,15,3,12,2016,7.737585449190881,7.894137076464937,-0.15655162727405614
pv,AUS,Australia,澳大利亚,DG,domestic,global,2010,2024,15,3,12,2017,7.760649741614449,7.7767003173839315,-0.016050575769482656
pv,AUS,Australia,澳大利亚,DG,domestic,global,2010,2024,15,3,12,2018,7.500987094207372,7.487234082630741,0.01375301157663067
pv,AUS,Australia,澳大利亚,DG,domestic,global,2010,2024,15,3,12,2019,7.305921914358211,7.238154839891791,0.06776707446641961
pv,AUS,Australia,澳大利亚,DG,domestic,global,2010,2024,15,3,12,2020,7.129334211149437,7.082695987129004,0.04663822402043305
pv,AUS,Australia,澳大利亚,DG,domestic,global,2010,2024,15,3,12,2021,7.057938489981406,6.967456806599589,0.0904816833818165
pv,AUS,Australia,澳大利亚,DG,domestic,global,2010,2024,15,3,12,2022,6.887064147870229,6.91459194714848,-0.027527799278251663
pv,AUS,Australia,澳大利亚,DG,domestic,global,2010,2024,15,3,12,2023,6.9199263412739285,6.965890852798225,-0.04596451152429637
pv,AUS,Australia,澳大利亚,DG,domestic,global,2010,2024,15,3,12,2024,6.850093367464099,6.860914107885996,-0.010820740421896957
pv,AUS,Australia,澳大利亚,GG,global,global,2010,2024,15,3,12,2010,9.015055964210367,9.17197514051372,-0.15691917630335261
pv,AUS,Australia,澳大利亚,GG,global,global,2010,2024,15,3,12,2011,8.995986566961331,8.791973905486653,0.20401266147467823
pv,AUS,Australia,澳大利亚,GG,global,global,2010,2024,15,3,12,2012,8.673485813802989,8.552044315836177,0.1214414979668117
pv,AUS,Australia,澳大利亚,GG,global,global,2010,2024,15,3,12,2013,8.140650469539683,8.317606830208069,-0.17695636066838638
pv,AUS,Australia,澳大利亚,GG,global,global,2010,2024,15,3,12,2014,8.183489060392885,8.131230254857863,0.052258805535021935
pv,AUS,Australia,澳大利亚,GG,global,global,2010,2024,15,3,12,2015,7.887216771327145,7.946939200818843,-0.05972242949169804
pv,AUS,Australia,澳大利亚,GG,global,global,2010,2024,15,3,12,2016,7.737585449190881,7.755209049305334,-0.017623600114452742
pv,AUS,Australia,澳大利亚,GG,global,global,2010,2024,15,3,12,2017,7.760649741614449,7.576162405299379,0.18448733631506986
pv,AUS,Australia,澳大利亚,GG,global,global,2010,2024,15,3,12,2018,7.500987094207372,7.467142072760854,0.0338450214465178
pv,AUS,Australia,澳大利亚,GG,global,global,2010,2024,15,3,12,2019,7.305921914358211,7.332478784273081,-0.026556869914870163
pv,AUS,Australia,澳大利亚,GG,global,global,2010,2024,15,3,12,2020,7.129334211149437,7.216750964102942,-0.08741675295350504
pv,AUS,Australia,澳大利亚,GG,global,global,2010,2024,15,3,12,2021,7.057938489981406,7.126502116301843,-0.06856362632043744
pv,AUS,Australia,澳大利亚,GG,global,global,2010,2024,15,3,12,2022,6.887064147870229,7.052259269955133,-0.1651951220849046
pv,AUS,Australia,澳大利亚,GG,global,global,2010,2024,15,3,12,2023,6.9199263412739285,6.90752023187536,0.012406109398568788
pv,AUS,Australia,澳大利亚,GG,global,global,2010,2024,15,3,12,2024,6.850093367464099,6.69959086174874,0.15050250571535972
pv,BRA,Brazil,巴西,G0,global,none,2010,2024,15,2,13,2010,8.925655876109314,9.297239231938505,-0.3715833558291912
pv,BRA,Brazil,巴西,G0,global,none,2010,2024,15,2,13,2011,8.925655876109314,8.879866693611094,0.04578918249822017
pv,BRA,Brazil,巴西,G0,global,none,2010,2024,15,2,13,2012,8.751458521260707,8.619727835746417,0.1317306855142899
pv,BRA,Brazil,巴西,G0,global,none,2010,2024,15,2,13,2013,8.540378842634333,8.39565696130712,0.14472188132721264
pv,BRA,Brazil,巴西,G0,global,none,2010,2024,15,2,13,2014,8.710903449913197,8.209307044961742,0.5015964049514547
pv,BRA,Brazil,巴西,G0,global,none,2010,2024,15,2,13,2015,7.823109162715732,8.030182128469619,-0.20707296575388678
pv,BRA,Brazil,巴西,G0,global,none,2010,2024,15,2,13,2016,7.808157576653673,7.822375548928251,-0.01421797227457855
pv,BRA,Brazil,巴西,G0,global,none,2010,2024,15,2,13,2017,7.588367669157345,7.613522188597473,-0.02515451944012792
pv,BRA,Brazil,巴西,G0,global,none,2010,2024,15,2,13,2018,7.500871631163511,7.446373288435532,0.05449834272797904
pv,BRA,Brazil,巴西,G0,global,none,2010,2024,15,2,13,2019,7.309990408640722,7.300909681549857,0.009080727090864826
pv,BRA,Brazil,巴西,G0,global,none,2010,2024,15,2,13,2020,7.168893741805856,7.150208040801271,0.018685701004584665
pv,BRA,Brazil,巴西,G0,global,none,2010,2024,15,2,13,2021,6.819516564493922,7.01291050161206,-0.19339393711813813
pv,BRA,Brazil,巴西,G0,global,none,2010,2024,15,2,13,2022,6.658678440668406,6.864385583908772,-0.20570714324036654
pv,BRA,Brazil,巴西,G0,global,none,2010,2024,15,2,13,2023,6.612514751486179,6.646696354304655,-0.034181602818476264
pv,BRA,Brazil,巴西,G0,global,none,2010,2024,15,2,13,2024,6.58539425948518,6.44018568812505,0.1452085713601301
pv,BRA,Brazil,巴西,D0,domestic,none,2010,2024,15,2,13,2010,8.925655876109314,9.017708939035106,-0.09205306292579252
pv,BRA,Brazil,巴西,D0,domestic,none,2010,2024,15,2,13,2011,8.925655876109314,8.69454936285933,0.23110651324998344
pv,BRA,Brazil,巴西,D0,domestic,none,2010,2024,15,2,13,2012,8.751458521260707,8.664547774891892,0.08691074636881524
pv,BRA,Brazil,巴西,D0,domestic,none,2010,2024,15,2,13,2013,8.540378842634333,8.639932389763914,-0.09955354712958098
pv,BRA,Brazil,巴西,D0,domestic,none,2010,2024,15,2,13,2014,8.710903449913197,8.438908973942421,0.2719944759707751
pv,BRA,Brazil,巴西,D0,domestic,none,2010,2024,15,2,13,2015,7.823109162715732,8.26540566957221,-0.44229650685647837
pv,BRA,Brazil,巴西,D0,domestic,none,2010,2024,15,2,13,2016,7.808157576653673,8.017223104551592,-0.209065527897919
pv,BRA,Brazil,巴西,D0,domestic,none,2010,2024,15,2,13,2017,7.588367669157345,7.493629625221642,0.09473804393570351
pv,BRA,Brazil,巴西,D0,domestic,none,2010,2024,15,2,13,2018,7.500871631163511,7.32543657635535,0.1754350548081609
pv,BRA,Brazil,巴西,D0,domestic,none,2010,2024,15,2,13,2019,7.309990408640722,7.173460582782093,0.13652982585862894
pv,BRA,Brazil,巴西,D0,domestic,none,2010,2024,15,2,13,2020,7.168893741805856,7.034958148898164,0.13393559290769197
pv,BRA,Brazil,巴西,D0,domestic,none,2010,2024,15,2,13,2021,6.819516564493922,6.908595680214462,-0.08907911572053973
pv,BRA,Brazil,巴西,D0,domestic,none,2010,2024,15,2,13,2022,6.658678440668406,6.776067432642472,-0.11738899197406649
pv,BRA,Brazil,巴西,D0,domestic,none,2010,2024,15,2,13,2023,6.612514751486179,6.680492867708867,-0.06797811622268757
pv,BRA,Brazil,巴西,D0,domestic,none,2010,2024,15,2,13,2024,6.58539425948518,6.5986296438578735,-0.01323538437269356
pv,BRA,Brazil,巴西,GD,global,domestic,2010,2024,15,3,12,2010,8.925655876109314,9.28475128512091,-0.3590954090115961
pv,BRA,Brazil,巴西,GD,global,domestic,2010,2024,15,3,12,2011,8.925655876109314,8.89520355633177,0.03045231977754348
pv,BRA,Brazil,巴西,GD,global,domestic,2010,2024,15,3,12,2012,8.751458521260707,8.666878044338578,0.08458047692212922
pv,BRA,Brazil,巴西,GD,global,domestic,2010,2024,15,3,12,2013,8.540378842634333,8.440244336936608,0.10013450569772431
pv,BRA,Brazil,巴西,GD,global,domestic,2010,2024,15,3,12,2014,8.710903449913197,8.289304834103902,0.4215986158092946
pv,BRA,Brazil,巴西,GD,global,domestic,2010,2024,15,3,12,2015,7.823109162715732,8.044926794926974,-0.22181763221124218
pv,BRA,Brazil,巴西,GD,global,domestic,2010,2024,15,3,12,2016,7.808157576653673,7.811631138057029,-0.0034735614033563067
pv,BRA,Brazil,巴西,GD,global,domestic,2010,2024,15,3,12,2017,7.588367669157345,7.545305811797684,0.04306185735966128
pv,BRA,Brazil,巴西,GD,global,domestic,2010,2024,15,3,12,2018,7.500871631163511,7.351173850217806,0.14969778094570518
pv,BRA,Brazil,巴西,GD,global,domestic,2010,2024,15,3,12,2019,7.309990408640722,7.199346022023762,0.11064438661696041
pv,BRA,Brazil,巴西,GD,global,domestic,2010,2024,15,3,12,2020,7.168893741805856,7.051257478590875,0.11763626321498055
pv,BRA,Brazil,巴西,GD,global,domestic,2010,2024,15,3,12,2021,6.819516564493922,6.964331475004178,-0.14481491051025586
pv,BRA,Brazil,巴西,GD,global,domestic,2010,2024,15,3,12,2022,6.658678440668406,6.872186584297142,-0.2135081436287365
pv,BRA,Brazil,巴西,GD,global,domestic,2010,2024,15,3,12,2023,6.612514751486179,6.725168869504266,-0.11265411801808689
pv,BRA,Brazil,巴西,GD,global,domestic,2010,2024,15,3,12,2024,6.58539425948518,6.587836691046051,-0.0024424315608708724
pv,BRA,Brazil,巴西,DD,domestic,domestic,2010,2024,15,3,12,2010,8.925655876109314,9.015071356099233,-0.08941547998991872
pv,BRA,Brazil,巴西,DD,domestic,domestic,2010,2024,15,3,12,2011,8.925655876109314,8.688349342803622,0.2373065333056914
pv,BRA,Brazil,巴西,DD,domestic,domestic,2010,2024,15,3,12,2012,8.751458521260707,8.657825427776315,0.0936330934843923
pv,BRA,Brazil,巴西,DD,domestic,domestic,2010,2024,15,3,12,2013,8.540378842634333,8.638654861275821,-0.0982760186414886
pv,BRA,Brazil,巴西,DD,domestic,domestic,2010,2024,15,3,12,2014,8.710903449913197,8.430044647019443,0.28085880289375353
pv,BRA,Brazil,巴西,DD,domestic,domestic,2010,2024,15,3,12,2015,7.823109162715732,8.269194808963794,-0.44608564624806224
pv,BRA,Brazil,巴西,DD,domestic,domestic,2010,2024,15,3,12,2016,7.808157576653673,8.0246292775882,-0.2164717009345276
pv,BRA,Brazil,巴西,DD,domestic,domestic,2010,2024,15,3,12,2017,7.588367669157345,7.503659234716136,0.08470843444120923
pv,BRA,Brazil,巴西,DD,domestic,domestic,2010,2024,15,3,12,2018,7.500871631163511,7.3404739427843495,0.16039768837916135
pv,BRA,Brazil,巴西,DD,domestic,domestic,2010,2024,15,3,12,2019,7.309990408640722,7.189359015439621,0.12063139320110139
pv,BRA,Brazil,巴西,DD,domestic,domestic,2010,2024,15,3,12,2020,7.168893741805856,7.050448108385903,0.1184456334199524
pv,BRA,Brazil,巴西,DD,domestic,domestic,2010,2024,15,3,12,2021,6.819516564493922,6.9143199793710455,-0.09480341487712352
pv,BRA,Brazil,巴西,DD,domestic,domestic,2010,2024,15,3,12,2022,6.658678440668406,6.770967964748885,-0.1122895240804791
pv,BRA,Brazil,巴西,DD,domestic,domestic,2010,2024,15,3,12,2023,6.612514751486179,6.6644767101645135,-0.05196195867833442
pv,BRA,Brazil,巴西,DD,domestic,domestic,2010,2024,15,3,12,2024,6.58539425948518,6.572072095160481,0.013322164324699237
pv,BRA,Brazil,巴西,DG,domestic,global,2010,2024,15,3,12,2010,8.925655876109314,9.034654040618895,-0.10899816450958077
pv,BRA,Brazil,巴西,DG,domestic,global,2010,2024,15,3,12,2011,8.925655876109314,8.70322470963568,0.22243116647363337
pv,BRA,Brazil,巴西,DG,domestic,global,2010,2024,15,3,12,2012,8.751458521260707,8.630949741602999,0.12050877965770823
pv,BRA,Brazil,巴西,DG,domestic,global,2010,2024,15,3,12,2013,8.540378842634333,8.589929706612228,-0.04955086397789543
pv,BRA,Brazil,巴西,DG,domestic,global,2010,2024,15,3,12,2014,8.710903449913197,8.410454394263363,0.3004490556498336
pv,BRA,Brazil,巴西,DG,domestic,global,2010,2024,15,3,12,2015,7.823109162715732,8.256888195689822,-0.4337790329740896
pv,BRA,Brazil,巴西,DG,domestic,global,2010,2024,15,3,12,2016,7.808157576653673,8.02648438619444,-0.2183268095407671
pv,BRA,Brazil,巴西,DG,domestic,global,2010,2024,15,3,12,2017,7.588367669157345,7.573758351529836,0.014609317627509277
pv,BRA,Brazil,巴西,DG,domestic,global,2010,2024,15,3,12,2018,7.500871631163511,7.3796286298822436,0.1212430012812673
pv,BRA,Brazil,巴西,DG,domestic,global,2010,2024,15,3,12,2019,7.309990408640722,7.2354329255550445,0.07455748308567767
pv,BRA,Brazil,巴西,DG,domestic,global,2010,2024,15,3,12,2020,7.168893741805856,7.0832643038823155,0.08562943792354005
pv,BRA,Brazil,巴西,DG,domestic,global,2010,2024,15,3,12,2021,6.819516564493922,6.933398980153556,-0.11388241565963408
pv,BRA,Brazil,巴西,DG,domestic,global,2010,2024,15,3,12,2022,6.658678440668406,6.757404902306262,-0.09872646163785603
pv,BRA,Brazil,巴西,DG,domestic,global,2010,2024,15,3,12,2023,6.612514751486179,6.601703455811635,0.010811295674543864
pv,BRA,Brazil,巴西,DG,domestic,global,2010,2024,15,3,12,2024,6.58539425948518,6.5123700485593385,0.07302421092584144
pv,BRA,Brazil,巴西,GG,global,global,2010,2024,15,3,12,2010,8.925655876109314,9.253089230305164,-0.3274333541958505
pv,BRA,Brazil,巴西,GG,global,global,2010,2024,15,3,12,2011,8.925655876109314,8.848119676521145,0.07753619958816849
pv,BRA,Brazil,巴西,GG,global,global,2010,2024,15,3,12,2012,8.751458521260707,8.597597988997983,0.15386053226272445
pv,BRA,Brazil,巴西,GG,global,global,2010,2024,15,3,12,2013,8.540378842634333,8.398805051845272,0.14157379078906018
pv,BRA,Brazil,巴西,GG,global,global,2010,2024,15,3,12,2014,8.710903449913197,8.228218735969296,0.48268471394390033
pv,BRA,Brazil,巴西,GG,global,global,2010,2024,15,3,12,2015,7.823109162715732,8.0673916038045,-0.2442824410887683
pv,BRA,Brazil,巴西,GG,global,global,2010,2024,15,3,12,2016,7.808157576653673,7.867308701033394,-0.05915112437972159
pv,BRA,Brazil,巴西,GG,global,global,2010,2024,15,3,12,2017,7.588367669157345,7.657866238721249,-0.06949856956390388
pv,BRA,Brazil,巴西,GG,global,global,2010,2024,15,3,12,2018,7.500871631163511,7.469274583450248,0.031597047713263215
pv,BRA,Brazil,巴西,GG,global,global,2010,2024,15,3,12,2019,7.309990408640722,7.329494756677512,-0.01950434803679002
pv,BRA,Brazil,巴西,GG,global,global,2010,2024,15,3,12,2020,7.168893741805856,7.17012834100198,-0.0012345991961240088
pv,BRA,Brazil,巴西,GG,global,global,2010,2024,15,3,12,2021,6.819516564493922,7.015645003159598,-0.19612843866567609
pv,BRA,Brazil,巴西,GG,global,global,2010,2024,15,3,12,2022,6.658678440668406,6.834219588340917,-0.1755411476725115
pv,BRA,Brazil,巴西,GG,global,global,2010,2024,15,3,12,2023,6.612514751486179,6.590289458891498,0.022225292594680646
pv,BRA,Brazil,巴西,GG,global,global,2010,2024,15,3,12,2024,6.58539425948518,6.402097813577668,0.18329644590751215
pv,CHN,China,中国,G0,global,none,2010,2024,15,2,13,2010,8.36437596600536,8.48508566523292,-0.12070969922755914
pv,CHN,China,中国,G0,global,none,2010,2024,15,2,13,2011,8.301810044811699,8.158667782062832,0.1431422627488672
pv,CHN,China,中国,G0,global,none,2010,2024,15,2,13,2012,8.094194260845793,7.955218902424611,0.13897535842118192
pv,CHN,China,中国,G0,global,none,2010,2024,15,2,13,2013,7.832351560729551,7.779977999399099,0.05237356133045168
pv,CHN,China,中国,G0,global,none,2010,2024,15,2,13,2014,7.649723586228756,7.634237828121553,0.015485758107202763
pv,CHN,China,中国,G0,global,none,2010,2024,15,2,13,2015,7.391757581428305,7.494148170333597,-0.10239058890529229
pv,CHN,China,中国,G0,global,none,2010,2024,15,2,13,2016,7.292180060532597,7.331627214655632,-0.03944715412303523
pv,CHN,China,中国,G0,global,none,2010,2024,15,2,13,2017,7.228291644043516,7.168287594743569,0.060004049299946516
pv,CHN,China,中国,G0,global,none,2010,2024,15,2,13,2018,6.953938236226984,7.037564115945191,-0.08362587971820723
pv,CHN,China,中国,G0,global,none,2010,2024,15,2,13,2019,6.852441549986699,6.923800228104874,-0.07135867811817498
pv,CHN,China,中国,G0,global,none,2010,2024,15,2,13,2020,6.640941703625708,6.805939789177712,-0.16499808555200435
pv,CHN,China,中国,G0,global,none,2010,2024,15,2,13,2021,6.570202501533129,6.698562403290747,-0.12835990175761847
pv,CHN,China,中国,G0,global,none,2010,2024,15,2,13,2022,6.6324338633120945,6.582404331585783,0.050029531726311305
pv,CHN,China,中国,G0,global,none,2010,2024,15,2,13,2023,6.532565235637685,6.4121543726376915,0.12041086299999382
pv,CHN,China,中国,G0,global,none,2010,2024,15,2,13,2024,6.381115525067484,6.250646922299614,0.13046860276786987
pv,CHN,China,中国,D0,domestic,none,2010,2024,15,2,13,2010,8.36437596600536,8.647341307493624,-0.28296534148826424
pv,CHN,China,中国,D0,domestic,none,2010,2024,15,2,13,2011,8.301810044811699,8.253444557681336,0.04836548713036315
pv,CHN,China,中国,D0,domestic,none,2010,2024,15,2,13,2012,8.094194260845793,7.99643448101964,0.09775977982615291
pv,CHN,China,中国,D0,domestic,none,2010,2024,15,2,13,2013,7.832351560729551,7.677901399042144,0.15445016168740722
pv,CHN,China,中国,D0,domestic,none,2010,2024,15,2,13,2014,7.649723586228756,7.524801989814614,0.12492159641414169
pv,CHN,China,中国,D0,domestic,none,2010,2024,15,2,13,2015,7.391757581428305,7.385656280680815,0.006101300747490157
pv,CHN,China,中国,D0,domestic,none,2010,2024,15,2,13,2016,7.292180060532597,7.1973280504519295,0.09485201008066735
pv,CHN,China,中国,D0,domestic,none,2010,2024,15,2,13,2017,7.228291644043516,7.029100809864788,0.19919083417872763
pv,CHN,China,中国,D0,domestic,none,2010,2024,15,2,13,2018,6.953938236226984,6.934955565741597,0.0189826704853866
pv,CHN,China,中国,D0,domestic,none,2010,2024,15,2,13,2019,6.852441549986699,6.884530171767903,-0.032088621781204196
pv,CHN,China,中国,D0,domestic,none,2010,2024,15,2,13,2020,6.640941703625708,6.815366101615216,-0.17442439798950815
pv,CHN,China,中国,D0,domestic,none,2010,2024,15,2,13,2021,6.570202501533129,6.754041243721499,-0.18383874218837004
pv,CHN,China,中国,D0,domestic,none,2010,2024,15,2,13,2022,6.6324338633120945,6.674108939012601,-0.04167507570050688
pv,CHN,China,中国,D0,domestic,none,2010,2024,15,2,13,2023,6.532565235637685,6.532081468774127,0.00048376686355844356
pv,CHN,China,中国,D0,domestic,none,2010,2024,15,2,13,2024,6.381115525067484,6.4112309533335115,-0.030115428266027422
pv,CHN,China,中国,GD,global,domestic,2010,2024,15,3,12,2010,8.36437596600536,8.522417613723727,-0.15804164771836682
pv,CHN,China,中国,GD,global,domestic,2010,2024,15,3,12,2011,8.301810044811699,8.172283423588565,0.12952662122313363
pv,CHN,China,中国,GD,global,domestic,2010,2024,15,3,12,2012,8.094194260845793,7.955805324438564,0.13838893640722905
pv,CHN,China,中国,GD,global,domestic,2010,2024,15,3,12,2013,7.832351560729551,7.766341665792301,0.06600989493724985
pv,CHN,China,中国,GD,global,domestic,2010,2024,15,3,12,2014,7.649723586228756,7.615994107563994,0.03372947866476217
pv,CHN,China,中国,GD,global,domestic,2010,2024,15,3,12,2015,7.391757581428305,7.471309732434001,-0.07955215100569646
pv,CHN,China,中国,GD,global,domestic,2010,2024,15,3,12,2016,7.292180060532597,7.309828403347147,-0.01764834281455041
pv,CHN,China,中国,GD,global,domestic,2010,2024,15,3,12,2017,7.228291644043516,7.1525000884528325,0.0757915555906834
pv,CHN,China,中国,GD,global,domestic,2010,2024,15,3,12,2018,6.953938236226984,7.033459198606327,-0.07952096237934292
pv,CHN,China,中国,GD,global,domestic,2010,2024,15,3,12,2019,6.852441549986699,6.917082243175305,-0.06464069318860677
pv,CHN,China,中国,GD,global,domestic,2010,2024,15,3,12,2020,6.640941703625708,6.80304449519452,-0.16210279156881224
pv,CHN,China,中国,GD,global,domestic,2010,2024,15,3,12,2021,6.570202501533129,6.703243286238312,-0.13304078470518288
pv,CHN,China,中国,GD,global,domestic,2010,2024,15,3,12,2022,6.6324338633120945,6.599998573704853,0.032435289607241735
pv,CHN,China,中国,GD,global,domestic,2010,2024,15,3,12,2023,6.532565235637685,6.434316477723585,0.09824875791410026
pv,CHN,China,中国,GD,global,domestic,2010,2024,15,3,12,2024,6.381115525067484,6.260698686031065,0.12041683903641864
pv,CHN,China,中国,DD,domestic,domestic,2010,2024,15,3,12,2010,8.36437596600536,8.506684752317456,-0.1423087863120962
pv,CHN,China,中国,DD,domestic,domestic,2010,2024,15,3,12,2011,8.301810044811699,8.195627551643868,0.10618249316783057
pv,CHN,China,中国,DD,domestic,domestic,2010,2024,15,3,12,2012,8.094194260845793,7.989733051792413,0.10446120905337963
pv,CHN,China,中国,DD,domestic,domestic,2010,2024,15,3,12,2013,7.832351560729551,7.758174700438339,0.07417686029121207
pv,CHN,China,中国,DD,domestic,domestic,2010,2024,15,3,12,2014,7.649723586228756,7.617970531281785,0.03175305494697067
pv,CHN,China,中国,DD,domestic,domestic,2010,2024,15,3,12,2015,7.391757581428305,7.4887748872371205,-0.09701730580881573
pv,CHN,China,中国,DD,domestic,domestic,2010,2024,15,3,12,2016,7.292180060532597,7.3047467695917865,-0.012566709059189662
pv,CHN,China,中国,DD,domestic,domestic,2010,2024,15,3,12,2017,7.228291644043516,7.120066449411793,0.1082251946317232
pv,CHN,China,中国,DD,domestic,domestic,2010,2024,15,3,12,2018,6.953938236226984,6.979917919636831,-0.025979683409847354
pv,CHN,China,中国,DD,domestic,domestic,2010,2024,15,3,12,2019,6.852441549986699,6.912076952680245,-0.05963540269354617
pv,CHN,China,中国,DD,domestic,domestic,2010,2024,15,3,12,2020,6.640941703625708,6.813610017117752,-0.1726683134920446
pv,CHN,China,中国,DD,domestic,domestic,2010,2024,15,3,12,2021,6.570202501533129,6.714103409737181,-0.14390090820405188
pv,CHN,China,中国,DD,domestic,domestic,2010,2024,15,3,12,2022,6.6324338633120945,6.585223740867797,0.04721012244429712
pv,CHN,China,中国,DD,domestic,domestic,2010,2024,15,3,12,2023,6.532565235637685,6.418565367389659,0.1139998682480261
pv,CHN,China,中国,DD,domestic,domestic,2010,2024,15,3,12,2024,6.381115525067484,6.31304721887118,0.06806830619630411
pv,CHN,China,中国,DG,domestic,global,2010,2024,15,3,12,2010,8.36437596600536,8.57047132566071,-0.2060953596553503
pv,CHN,China,中国,DG,domestic,global,2010,2024,15,3,12,2011,8.301810044811699,8.204083487429205,0.0977265573824937
pv,CHN,China,中国,DG,domestic,global,2010,2024,15,3,12,2012,8.094194260845793,7.969251779276306,0.12494248156948728
pv,CHN,China,中国,DG,domestic,global,2010,2024,15,3,12,2013,7.832351560729551,7.713476026078979,0.11887553465057188
pv,CHN,China,中国,DG,domestic,global,2010,2024,15,3,12,2014,7.649723586228756,7.577818937073264,0.071904649155492
pv,CHN,China,中国,DG,domestic,global,2010,2024,15,3,12,2015,7.391757581428305,7.456762868182474,-0.06500528675416906
pv,CHN,China,中国,DG,domestic,global,2010,2024,15,3,12,2016,7.292180060532597,7.2817840378583965,0.010396022674200367
pv,CHN,China,中国,DG,domestic,global,2010,2024,15,3,12,2017,7.228291644043516,7.112457302387638,0.11583434165587825
pv,CHN,China,中国,DG,domestic,global,2010,2024,15,3,12,2018,6.953938236226984,6.984195094738325,-0.030256858511341633
pv,CHN,China,中国,DG,domestic,global,2010,2024,15,3,12,2019,6.852441549986699,6.922261980791726,-0.0698204308050272
pv,CHN,China,中国,DG,domestic,global,2010,2024,15,3,12,2020,6.640941703625708,6.829809347178733,-0.1888676435530252
pv,CHN,China,中国,DG,domestic,global,2010,2024,15,3,12,2021,6.570202501533129,6.7367641945081695,-0.16656169297504064
pv,CHN,China,中国,DG,domestic,global,2010,2024,15,3,12,2022,6.6324338633120945,6.6105500483365915,0.021883814975502958
pv,CHN,China,中国,DG,domestic,global,2010,2024,15,3,12,2023,6.532565235637685,6.430960571115041,0.10160466452264405
pv,CHN,China,中国,DG,domestic,global,2010,2024,15,3,12,2024,6.381115525067484,6.31767631940086,0.06343920566662398
