technology,iso3,country,country_cn,current,alternative,R2_current,R2_alternative,R2_current_minus_alternative,R2_current_better,R2_tie,adj_R2_current,adj_R2_alternative,adj_R2_current_minus_alternative,adj_R2_current_better,adj_R2_tie,AICc_current,AICc_alternative,AICc_current_minus_alternative,AICc_current_better,AICc_tie,BIC_current,BIC_alternative,BIC_current_minus_alternative,BIC_current_better,BIC_tie,rolling_RMSE_log_current,rolling_RMSE_log_alternative,rolling_RMSE_log_current_minus_alternative,rolling_RMSE_log_current_better,rolling_RMSE_log_tie
wind,CHN,China,中国,G0,DG,0.7198942502268332,0.884635972115919,-0.16474172188908587,False,False,0.6965521044124026,0.8636606943188134,-0.16710858990641086,False,False,-15.219012065651262,-23.59361231413957,8.374600248488308,False,False,-15.701840076805487,-25.481827440122977,9.77998736331749,False,False,0.16905451040648528,0.12437651723865185,0.04467799316783343,False,False
wind,CHN,China,中国,G0,GG,0.7198942502268332,0.8771250062165443,-0.15723075598971115,False,False,0.6965521044124026,0.8547840982559161,-0.1582319938435135,False,False,-15.219012065651262,-22.710563165753904,7.491551100102642,False,False,-15.701840076805487,-24.59877829173731,8.896938214931824,False,False,0.16905451040648528,0.12721017693134418,0.041844333475141104,False,False
wind,DEU,Germany,德国,G0,D0,0.9027642868709019,0.780847071486521,0.12191721538438094,True,False,0.8946613107768104,0.7625843274437311,0.13207698333307938,True,False,-42.197541801576996,-30.820697626065808,-11.376844175511188,True,False,-42.68036981273122,-31.303525637220034,-11.376844175511188,True,False,0.060927761281752014,0.09007641887607436,-0.029148657594322343,True,False
wind,DEU,Germany,德国,G0,GD,0.9027642868709019,0.9395741408418197,-0.03680985397091774,False,False,0.8946613107768104,0.9285876209948778,-0.03392631021806736,False,False,-42.197541801576996,-44.81319020817669,2.6156484065996963,False,False,-42.68036981273122,-46.7014053341601,4.021035521428878,False,False,0.060927761281752014,0.057008569090641614,0.0039191921911104,False,False
wind,DEU,Germany,德国,G0,DD,0.9027642868709019,0.9346989193182861,-0.03193463244738415,False,False,0.8946613107768104,0.9228259955579745,-0.028164684781164073,False,False,-42.197541801576996,-43.72691004034745,1.5293682387704521,False,False,-42.68036981273122,-45.615125166330856,2.934755353599634,False,False,0.060927761281752014,0.05735087463915021,0.0035768866426018064,False,False
wind,DEU,Germany,德国,G0,DG,0.9027642868709019,0.8874538765693863,0.015310410301515587,True,False,0.8946613107768104,0.8669909450365475,0.027670365740262937,True,False,-42.197541801576996,-36.10594650782448,-6.091595293752519,True,False,-42.68036981273122,-37.994161633807884,-4.686208178923337,True,False,0.060927761281752014,0.0772438711508279,-0.016316109869075883,True,False
wind,DEU,Germany,德国,G0,GG,0.9027642868709019,0.9412637315220266,-0.03849944465112465,False,False,0.8946613107768104,0.9305844099805769,-0.03592309920376646,False,False,-42.197541801576996,-45.2102266718516,3.0126848702746045,False,False,-42.68036981273122,-47.09844179783501,4.418071985103786,False,False,0.060927761281752014,0.05986599355285821,0.0010617677288938046,False,False
wind,ESP,Spain,西班牙,G0,D0,0.7492166660753442,0.8162641387861008,-0.06704747271075662,False,False,0.7283180549149563,0.8009528170182759,-0.07263476210331965,False,False,-5.9162953264553675,-10.2715576439721,4.355262317516733,False,False,-6.399123337609593,-10.754385655126326,4.355262317516733,False,False,0.23856108237652543,0.189471574348423,0.04908950802810244,False,False
wind,ESP,Spain,西班牙,G0,GD,0.7492166660753442,0.7818004763223998,-0.03258381024705559,False,False,0.7283180549149563,0.7421278356537452,-0.013809780738788913,False,False,-5.9162953264553675,-3.8203633844580676,-2.0959319419973,True,False,-6.399123337609593,-5.708578510441479,-0.6905448271681145,True,False,0.23856108237652543,0.29893681057938015,-0.06037572820285472,True,False
wind,ESP,Spain,西班牙,G0,DD,0.7492166660753442,0.8388360930616974,-0.08961942698635317,False,False,0.7283180549149563,0.8095335645274605,-0.08121550961250423,False,False,-5.9162953264553675,-8.062195213649224,2.145899887193856,False,False,-6.399123337609593,-9.950410339632635,3.5512870020230416,False,False,0.23856108237652543,0.2640312021025873,-0.025470119726061863,True,False
wind,ESP,Spain,西班牙,G0,DG,0.7492166660753442,0.8389188674434176,-0.08970220136807339,False,False,0.7283180549149563,0.8096313887967662,-0.08131333388180995,False,False,-5.9162953264553675,-8.069387512847305,2.1530921863919374,False,False,-6.399123337609593,-9.957602638830716,3.558479301221123,False,False,0.23856108237652543,0.25845412743896246,-0.019893045062437026,True,False
wind,ESP,Spain,西班牙,G0,GG,0.7492166660753442,0.7788906587575042,-0.029673992682159978,False,False,0.7283180549149563,0.7386889603497777,-0.010370905434821442,False,False,-5.9162953264553675,-3.634899147665406,-2.2813961787899615,True,False,-6.399123337609593,-5.523114273648817,-0.876009063960776,True,False,0.23856108237652543,0.2904557745513797,-0.05189469217485429,True,False
wind,FRA,France,法国,G0,D0,0.686122423671756,0.617417915741751,0.06870450793000504,True,False,0.6599659589777357,0.585536075386897,0.07442988359083869,True,False,-30.27853658167102,-27.507373725212375,-2.771162856458645,True,False,-30.761364592825245,-27.9902017363666,-2.771162856458645,True,False,0.07321362424676234,0.08070807193111826,-0.0074944476843559205,True,False
wind,FRA,France,法国,G0,GD,0.686122423671756,0.7149521373418248,-0.028829713670068813,False,False,0.6599659589777357,0.6631252532221565,-0.0031592942444208516,False,False,-30.27853658167102,-27.582935020848502,-2.6956015608225172,True,False,-30.761364592825245,-29.47115014683191,-1.2902144459933353,True,False,0.07321362424676234,0.07917029632021017,-0.005956672073447827,True,False
wind,FRA,France,法国,G0,DD,0.686122423671756,0.6438774913314528,0.04224493234030324,True,False,0.6599659589777357,0.5791279443008078,0.08083801467692786,True,False,-30.27853658167102,-24.466287335537253,-5.812249246133767,True,False,-30.761364592825245,-26.35450246152066,-4.406862131304585,True,False,0.07321362424676234,0.09038665365524759,-0.017173029408485252,True,False
wind,FRA,France,法国,G0,DG,0.686122423671756,0.61772985122664,0.06839257244511598,True,False,0.6599659589777357,0.5482261878133019,0.11173977116443379,True,False,-30.27853658167102,-23.474348733681786,-6.804187847989233,True,False,-30.761364592825245,-25.362563859665194,-5.398800733160051,True,False,0.07321362424676234,0.13099100489561208,-0.05777738064884974,True,False
wind,FRA,France,法国,G0,GG,0.686122423671756,0.687272317164668,-0.0011498934929119464,False,False,0.6599659589777357,0.6304127384673348,0.02955322051040088,True,False,-30.27853658167102,-26.285475449883997,-3.993061131787023,True,False,-30.761364592825245,-28.173690575867404,-2.587674016957841,True,False,0.07321362424676234,0.12612821382708017,-0.05291458958031783,True,False
wind,GBR,United Kingdom,英国,G0,D0,0.7088592117269333,0.5343090183343657,0.1745501933925676,True,False,0.6845974793708445,0.4955014365288962,0.18909604284194825,True,False,-11.59256956047217,-5.0165549962936336,-6.576014564178536,True,False,-12.075397571626395,-5.499383007447859,-6.576014564178536,True,False,0.1944919434521145,0.23235663188637262,-0.03786468843425811,True,False
wind,GBR,United Kingdom,英国,G0,GD,0.7088592117269333,0.7714900573436226,-0.0626308456166893,False,False,0.6845974793708445,0.7299427950424631,-0.04534531567161859,False,False,-11.59256956047217,-10.939306427943647,-0.6532631325285223,True,False,-12.075397571626395,-12.827521553927058,0.7521239823006631,False,False,0.1944919434521145,0.19479576536624002,-0.0003038219141255072,True,False
wind,GBR,United Kingdom,英国,G0,DD,0.7088592117269333,0.715645804536502,-0.0067865928095686145,False,False,0.6845974793708445,0.6639450417249568,0.020652437645887645,True,False,-11.59256956047217,-7.878333742371202,-3.714235818100967,True,False,-12.075397571626395,-9.766548868354613,-2.3088487032717815,True,False,0.1944919434521145,0.20675682708343934,-0.01226488363132483,True,False
wind,GBR,United Kingdom,英国,G0,DG,0.7088592117269333,0.7419550496646752,-0.033095837937741845,False,False,0.6845974793708445,0.6950377859673433,-0.01044030659649886,False,False,-11.59256956047217,-9.237549395514504,-2.355020164957665,True,False,-12.075397571626395,-11.125764521497915,-0.9496330501284795,True,False,0.1944919434521145,0.20213946613182035,-0.007647522679705837,True,False
wind,GBR,United Kingdom,英国,G0,GG,0.7088592117269333,0.7706323649394135,-0.061773153212480114,False,False,0.6845974793708445,0.7289291585647613,-0.044331679193916784,False,False,-11.59256956047217,-10.886857003522314,-0.7057125569498552,True,False,-12.075397571626395,-12.775072129505725,0.6996745578793302,False,False,0.1944919434521145,0.19553739307481469,-0.001045449622700173,True,False
wind,IND,India,印度,G0,D0,0.7363307038279283,0.7484770523645746,-0.012146348536646312,False,False,0.7143582624802557,0.7275168067282892,-0.013158544248033532,False,False,-22.38656481372253,-23.046824741727576,0.660259928005047,False,False,-22.869392824876755,-23.529652752881802,0.660259928005047,False,False,0.08747582880417297,0.08933357743682063,-0.0018577486326476628,True,False
wind,IND,India,印度,G0,GD,0.7363307038279283,0.7682001032503277,-0.031869399422399414,False,False,0.7143582624802557,0.72605466747766,-0.01169640499740432,False,False,-22.38656481372253,-20.145616699052887,-2.240948114669642,True,False,-22.869392824876755,-22.033831825036295,-0.8355609998404603,True,False,0.08747582880417297,0.08585563131433151,0.0016201974898414628,False,False
wind,IND,India,印度,G0,DD,0.7363307038279283,0.8196743975825471,-0.08334369375461881,False,False,0.7143582624802557,0.7868879244157375,-0.07252966193548183,False,False,-22.38656481372253,-23.66116182810884,1.274597014386309,False,False,-22.869392824876755,-25.549376954092246,2.679984129215491,False,False,0.08747582880417297,0.08020111608888028,0.007274712715292689,False,False
wind,IND,India,印度,G0,DG,0.7363307038279283,0.8389481231171312,-0.10261741928920287,False,False,0.7143582624802557,0.8096659636838823,-0.09530770120362664,False,False,-22.38656481372253,-25.243688079265077,2.8571232655425476,False,False,-22.869392824876755,-27.131903205248484,4.2625103803717295,False,False,0.08747582880417297,0.10902028762384393,-0.02154445881967096,True,False
wind,IND,India,印度,G0,GG,0.7363307038279283,0.7689364242556896,-0.03260572042776133,False,False,0.7143582624802557,0.7269248650294513,-0.012566602549195616,False,False,-22.38656481372253,-20.190159003137474,-2.1964058105850555,True,False,-22.869392824876755,-22.07837412912088,-0.7910186957558736,True,False,0.08747582880417297,0.1472489106792299,-0.059773081875056935,True,False
wind,ITA,Italy,意大利,G0,D0,0.827653346586716,0.8436794682134138,-0.01602612162669781,False,False,0.8132911254689423,0.8306527572311982,-0.017361631762255914,False,False,-9.828200988428852,-11.194590981063454,1.366389992634602,False,False,-10.311028999583078,-11.67741899221768,1.366389992634602,False,False,0.09574171849268007,0.09517985770747804,0.0005618607852020258,False,False
wind,ITA,Italy,意大利,G0,GD,0.827653346586716,0.8301883136533179,-0.0025349670666019453,False,False,0.8132911254689423,0.7993134615902848,0.01397766387865751,True,False,-9.828200988428852,-5.991205459680662,-3.83699552874819,True,False,-10.311028999583078,-7.879420585664073,-2.4316084139190046,True,False,0.09574171849268007,0.1341131384985789,-0.038371420005898826,True,False
wind,ITA,Italy,意大利,G0,DD,0.827653346586716,0.8504404032283907,-0.022787056641674686,False,False,0.8132911254689423,0.8232477492699162,-0.00995662380097384,False,False,-9.828200988428852,-7.7691374432976,-2.0590635451312522,True,False,-10.311028999583078,-9.657352569281011,-0.6536764303020668,True,False,0.09574171849268007,0.11429069197256223,-0.018548973479882158,True,False
wind,ITA,Italy,意大利,G0,DG,0.827653346586716,0.8522585655346081,-0.024605218947892138,False,False,0.8132911254689423,0.8253964865409005,-0.012105361071958143,False,False,-9.828200988428852,-7.940375259182842,-1.8878257292460106,True,False,-10.311028999583078,-9.828590385166253,-0.4824386144168251,True,False,0.09574171849268007,0.13099955476432779,-0.03525783627164772,True,False
wind,ITA,Italy,意大利,G0,GG,0.827653346586716,0.8308808885346733,-0.0032275419479573797,False,False,0.8132911254689423,0.8001319591773413,0.013159166291601077,True,False,-9.828200988428852,-6.048421044083012,-3.77977994434584,True,False,-10.311028999583078,-7.936636170066423,-2.3743928295166548,True,False,0.09574171849268007,0.18795529382165718,-0.09221357532897712,True,False
wind,POL,Poland,波兰,G0,D0,0.7417980053761872,0.6842305330649842,0.05756747231120307,True,False,0.7202811724908695,0.6579164108203995,0.062364761670470004,True,False,-17.75029007799266,-14.932507154279149,-2.8177829237135104,True,False,-18.233118089146885,-15.415335165433374,-2.8177829237135104,True,False,0.12260057191090552,0.11908935085026631,0.003511221060639211,False,False
wind,POL,Poland,波兰,G0,GD,0.7417980053761872,0.7567053953391605,-0.01490738996297325,False,False,0.7202811724908695,0.7124700126735533,0.007811159817316282,True,False,-17.75029007799266,-14.538413448160332,-3.211876629832327,True,False,-18.233118089146885,-16.42662857414374,-1.8064895150031433,True,False,0.12260057191090552,0.17120598722093777,-0.04860541531003225,True,False
wind,POL,Poland,波兰,G0,DD,0.7417980053761872,0.7412996342463617,0.0004983711298255367,True,False,0.7202811724908695,0.6942632041093365,0.02601796838153303,True,False,-17.75029007799266,-13.678849440400915,-4.071440637591744,True,False,-18.233118089146885,-15.567064566384326,-2.6660535227625584,True,False,0.12260057191090552,0.17784021460955296,-0.05523964269864744,True,False
wind,POL,Poland,波兰,G0,DG,0.7417980053761872,0.7037646505875683,0.03803335478861891,True,False,0.7202811724908695,0.6499036779671261,0.07037749452374342,True,False,-17.75029007799266,-11.782077153739683,-5.968212924252976,True,False,-18.233118089146885,-13.670292279723094,-4.56282580942379,True,False,0.12260057191090552,0.12497121611720809,-0.0023706442063025635,True,False
wind,POL,Poland,波兰,G0,GG,0.7417980053761872,0.7952657831214064,-0.05346777774521916,False,False,0.7202811724908695,0.7580413800525712,-0.03776020756170162,False,False,-17.75029007799266,-16.954259593588965,-0.7960304844036941,True,False,-18.233118089146885,-18.842474719572373,0.6093566304254878,False,False,0.12260057191090552,0.15096046149173203,-0.02835988958082651,True,False
wind,SWE,Sweden,瑞典,G0,D0,0.7595811537944892,0.7264737125770513,0.033107441217437916,True,False,0.73954624994403,0.7036798552918055,0.03586639465222441,True,False,-12.635448197372467,-10.829236274482197,-1.8062119228902702,True,False,-13.118276208526693,-11.312064285636422,-1.8062119228902702,True,False,0.1758073718394092,0.18253665290020266,-0.006729281060793457,True,False
wind,SWE,Sweden,瑞典,G0,GD,0.7595811537944892,0.7838066769329577,-0.024225523138468485,False,False,0.73954624994403,0.7444988000116772,-0.004952550067647277,False,False,-12.635448197372467,-10.077937777572492,-2.557510419799975,True,False,-13.118276208526693,-11.966152903555903,-1.1521233049707895,True,False,0.1758073718394092,0.4476205786315942,-0.271813206792185,True,False
wind,SWE,Sweden,瑞典,G0,DD,0.7595811537944892,0.7625292279398936,-0.0029480741454044335,False,False,0.73954624994403,0.7193527239289652,0.020193526015064744,True,False,-12.635448197372467,-8.76373636745024,-3.8717118299222264,True,False,-13.118276208526693,-10.651951493433652,-2.466324715093041,True,False,0.1758073718394092,0.29099632606036185,-0.11518895422095266,True,False
wind,SWE,Sweden,瑞典,G0,DG,0.7595811537944892,0.7501000854567028,0.009481068337786391,True,False,0.73954624994403,0.7046637373579214,0.03488251258610853,True,False,-12.635448197372467,-8.049513137649681,-4.585935059722786,True,False,-13.118276208526693,-9.937728263633092,-3.1805479448936005,True,False,0.1758073718394092,0.2797507105272661,-0.10394333868785688,True,False
wind,SWE,Sweden,瑞典,G0,GG,0.7595811537944892,0.7724796277251355,-0.012898473930646248,False,False,0.73954624994403,0.7311122873115237,0.008433962632506287,True,False,-12.635448197372467,-9.363003120133063,-3.2724450772394036,True,False,-13.118276208526693,-11.251218246116474,-1.8670579624102182,True,False,0.1758073718394092,0.2169126485946754,-0.04110527675526621,True,False
wind,TUR,Turkey,土耳其,G0,D0,0.767327066081728,0.6804829480821628,0.08684411799956515,True,False,0.7479376549218719,0.6538565270890098,0.09408112783286215,True,False,-17.368648944337465,-12.928172446742947,-4.440476497594519,True,False,-17.85147695549169,-13.411000457897172,-4.440476497594519,True,False,0.14530681662190126,0.16925661295020647,-0.023949796328305212,True,False
wind,TUR,Turkey,土耳其,G0,GD,0.767327066081728,0.7717081325794191,-0.0043810664976911,False,False,0.7479376549218719,0.7302005203211316,0.017737134600740334,True,False,-17.368648944337465,-13.590327976787625,-3.77832096754984,True,False,-17.85147695549169,-15.478543102771036,-2.3729338527206547,True,False,0.14530681662190126,0.14678381441731278,-0.001476997795411522,True,False
wind,TUR,Turkey,土耳其,G0,DD,0.767327066081728,0.6808297268970709,0.08649733918465707,True,False,0.7479376549218719,0.6227987681510838,0.1251388867707881,True,False,-17.368648944337465,-8.898930758625722,-8.469718185711743,True,False,-17.85147695549169,-10.787145884609133,-7.064331070882558,True,False,0.14530681662190126,0.1744156554754214,-0.02910883885352014,True,False
wind,TUR,Turkey,土耳其,G0,DG,0.767327066081728,0.8193535645332717,-0.05202649845154372,False,False,0.7479376549218719,0.7865087580847756,-0.038571103162903686,False,False,-17.368648944337465,-16.86749284503798,-0.5011560992994859,True,False,-17.85147695549169,-18.755707971021387,0.904231015529696,False,False,0.14530681662190126,0.15910868900358766,-0.013801872381686398,True,False
wind,TUR,Turkey,土耳其,G0,GG,0.767327066081728,0.8396869852482897,-0.0723599191665617,False,False,0.7479376549218719,0.8105391643843423,-0.06260150946247034,False,False,-17.368648944337465,-18.539281556679562,1.1706326123420965,False,False,-17.85147695549169,-20.42749668266297,2.5760197271712784,False,False,0.14530681662190126,0.15336434169481558,-0.008057525072914323,True,False
wind,USA,United States,美国,G0,D0,0.9113438360724114,0.9341939572593455,-0.02285012118693408,False,False,0.9039558224117791,0.928710120364291,-0.02475429795251194,False,False,-28.524652064805053,-32.69740655384189,4.1727544890368335,False,False,-29.00748007595928,-33.18023456499611,4.1727544890368335,False,False,0.10167350656578941,0.08350854143023688,0.018164965135552533,False,False
wind,USA,United States,美国,G0,GD,0.9113438360724114,0.9118332316704949,-0.0004893955980834752,False,False,0.9039558224117791,0.8958029101560394,0.008152912255739664,True,False,-28.524652064805053,-24.557703856630674,-3.9669482081743794,True,False,-29.00748007595928,-26.44591898261408,-2.5615610933451975,True,False,0.10167350656578941,0.11974161941134917,-0.01806811284555976,True,False
wind,USA,United States,美国,G0,DD,0.9113438360724114,0.9342004663849887,-0.02285663031257723,False,False,0.9039558224117791,0.9222369148186229,-0.018281092406843835,False,False,-28.524652064805053,-28.65434697106671,0.1296949062616548,False,False,-29.00748007595928,-30.542562097050116,1.5350820210908367,False,False,0.10167350656578941,0.10166403065751359,9.475908275824452e-06,False,False
wind,USA,United States,美国,G0,DG,0.9113438360724114,0.934233034576333,-0.02288919850392157,False,False,0.9039558224117791,0.9222754044993027,-0.0183195820875236,False,False,-28.524652064805053,-28.661278138065377,0.13662607326032372,False,False,-29.00748007595928,-30.549493264048785,1.5420131880895056,False,False,0.10167350656578941,0.10263162813306444,-0.0009581215672750248,True,False
wind,USA,United States,美国,G0,GG,0.9113438360724114,0.9116545228404355,-0.0003106867680240377,False,False,0.9039558224117791,0.8955917088114237,0.008364113600355383,True,False,-28.524652064805053,-24.529355404445262,-3.9952966603597915,True,False,-29.00748007595928,-26.41757053042867,-2.5899095455306096,True,False,0.10167350656578941,0.11988766697283745,-0.01821416040704804,True,False
