technology,iso3,country,country_cn,spec,year,H,H2009,F_used,flow_year,delta,lag,early_missing_count
wind,ESP,Spain,西班牙,pre2009_mean_lag2,2022,54.118971866445506,5.0,2.0,2020,0.1,2,1
wind,ESP,Spain,西班牙,pre2009_mean_lag2,2023,48.707074679800954,5.0,0.0,2021,0.1,2,1
wind,ESP,Spain,西班牙,pre2009_mean_lag2,2024,45.83636721182086,5.0,2.0,2022,0.1,2,1
wind,ESP,Spain,西班牙,pre2008_flow_lag0,2010,16.1,9.0,8.0,2010,0.1,0,1
wind,ESP,Spain,西班牙,pre2008_flow_lag0,2011,19.490000000000002,9.0,5.0,2011,0.1,0,1
wind,ESP,Spain,西班牙,pre2008_flow_lag0,2012,32.541000000000004,9.0,15.0,2012,0.1,0,1
wind,ESP,Spain,西班牙,pre2008_flow_lag0,2013,36.2869,9.0,7.0,2013,0.1,0,1
wind,ESP,Spain,西班牙,pre2008_flow_lag0,2014,45.658210000000004,9.0,13.0,2014,0.1,0,1
wind,ESP,Spain,西班牙,pre2008_flow_lag0,2015,55.092389000000004,9.0,14.0,2015,0.1,0,1
wind,ESP,Spain,西班牙,pre2008_flow_lag0,2016,63.583150100000005,9.0,14.0,2016,0.1,0,1
wind,ESP,Spain,西班牙,pre2008_flow_lag0,2017,64.22483509,9.0,7.0,2017,0.1,0,1
wind,ESP,Spain,西班牙,pre2008_flow_lag0,2018,64.80235158100001,9.0,7.0,2018,0.1,0,1
wind,ESP,Spain,西班牙,pre2008_flow_lag0,2019,59.32211642290001,9.0,1.0,2019,0.1,0,1
wind,ESP,Spain,西班牙,pre2008_flow_lag0,2020,55.38990478061001,9.0,2.0,2020,0.1,0,1
wind,ESP,Spain,西班牙,pre2008_flow_lag0,2021,49.85091430254901,9.0,0.0,2021,0.1,0,1
wind,ESP,Spain,西班牙,pre2008_flow_lag0,2022,46.86582287229411,9.0,2.0,2022,0.1,0,1
wind,ESP,Spain,西班牙,pre2008_flow_lag0,2023,43.1792405850647,9.0,1.0,2023,0.1,0,1
wind,ESP,Spain,西班牙,pre2008_flow_lag0,2024,38.86131652655823,9.0,0.0,2024,0.1,0,1
wind,FRA,France,法国,pre2009_mean_lag0,2010,19.5,15.0,6.0,2010,0.1,0,0
wind,FRA,France,法国,pre2009_mean_lag0,2011,21.55,15.0,4.0,2011,0.1,0,0
wind,FRA,France,法国,pre2009_mean_lag0,2012,22.395,15.0,3.0,2012,0.1,0,0
wind,FRA,France,法国,pre2009_mean_lag0,2013,22.1555,15.0,2.0,2013,0.1,0,0
wind,FRA,France,法国,pre2009_mean_lag0,2014,24.93995,15.0,5.0,2014,0.1,0,0
wind,FRA,France,法国,pre2009_mean_lag0,2015,29.445955,15.0,7.0,2015,0.1,0,0
wind,FRA,France,法国,pre2009_mean_lag0,2016,35.50135950000001,15.0,9.0,2016,0.1,0,0
wind,FRA,France,法国,pre2009_mean_lag0,2017,33.95122355000001,15.0,2.0,2017,0.1,0,0
wind,FRA,France,法国,pre2009_mean_lag0,2018,34.55610119500001,15.0,4.0,2018,0.1,0,0
wind,FRA,France,法国,pre2009_mean_lag0,2019,31.10049107550001,15.0,0.0,2019,0.1,0,0
wind,FRA,France,法国,pre2009_mean_lag0,2020,31.99044196795001,15.0,4.0,2020,0.1,0,0
wind,FRA,France,法国,pre2009_mean_lag0,2021,33.791397771155005,15.0,5.0,2021,0.1,0,0
wind,FRA,France,法国,pre2009_mean_lag0,2022,31.412257994039503,15.0,1.0,2022,0.1,0,0
wind,FRA,France,法国,pre2009_mean_lag0,2023,28.271032194635552,15.0,0.0,2023,0.1,0,0
wind,FRA,France,法国,pre2009_mean_lag0,2024,25.443928975171996,15.0,0.0,2024,0.1,0,0
wind,FRA,France,法国,pre2009_mean_lag2,2010,14.5,15.0,1.0,2008,0.1,2,0
wind,FRA,France,法国,pre2009_mean_lag2,2011,15.05,15.0,2.0,2009,0.1,2,0
wind,FRA,France,法国,pre2009_mean_lag2,2012,19.545,15.0,6.0,2010,0.1,2,0
wind,FRA,France,法国,pre2009_mean_lag2,2013,21.590500000000002,15.0,4.0,2011,0.1,2,0
wind,FRA,France,法国,pre2009_mean_lag2,2014,22.43145,15.0,3.0,2012,0.1,2,0
wind,FRA,France,法国,pre2009_mean_lag2,2015,22.188305000000003,15.0,2.0,2013,0.1,2,0
wind,FRA,France,法国,pre2009_mean_lag2,2016,24.969474500000004,15.0,5.0,2014,0.1,2,0
wind,FRA,France,法国,pre2009_mean_lag2,2017,29.472527050000004,15.0,7.0,2015,0.1,2,0
wind,FRA,France,法国,pre2009_mean_lag2,2018,35.525274345,15.0,9.0,2016,0.1,2,0
wind,FRA,France,法国,pre2009_mean_lag2,2019,33.9727469105,15.0,2.0,2017,0.1,2,0
wind,FRA,France,法国,pre2009_mean_lag2,2020,34.57547221945,15.0,4.0,2018,0.1,2,0
wind,FRA,France,法国,pre2009_mean_lag2,2021,31.117924997505,15.0,0.0,2019,0.1,2,0
wind,FRA,France,法国,pre2009_mean_lag2,2022,32.0061324977545,15.0,4.0,2020,0.1,2,0
wind,FRA,France,法国,pre2009_mean_lag2,2023,33.80551924797905,15.0,5.0,2021,0.1,2,0
wind,FRA,France,法国,pre2009_mean_lag2,2024,31.424967323181146,15.0,1.0,2022,0.1,2,0
wind,FRA,France,法国,pre2008_flow_lag0,2010,15.9,11.0,6.0,2010,0.1,0,0
wind,FRA,France,法国,pre2008_flow_lag0,2011,18.310000000000002,11.0,4.0,2011,0.1,0,0
wind,FRA,France,法国,pre2008_flow_lag0,2012,19.479000000000003,11.0,3.0,2012,0.1,0,0
wind,FRA,France,法国,pre2008_flow_lag0,2013,19.531100000000002,11.0,2.0,2013,0.1,0,0
wind,FRA,France,法国,pre2008_flow_lag0,2014,22.577990000000003,11.0,5.0,2014,0.1,0,0
wind,FRA,France,法国,pre2008_flow_lag0,2015,27.320191000000005,11.0,7.0,2015,0.1,0,0
wind,FRA,France,法国,pre2008_flow_lag0,2016,33.588171900000006,11.0,9.0,2016,0.1,0,0
wind,FRA,France,法国,pre2008_flow_lag0,2017,32.22935471000001,11.0,2.0,2017,0.1,0,0
wind,FRA,France,法国,pre2008_flow_lag0,2018,33.00641923900001,11.0,4.0,2018,0.1,0,0
wind,FRA,France,法国,pre2008_flow_lag0,2019,29.70577731510001,11.0,0.0,2019,0.1,0,0
wind,FRA,France,法国,pre2008_flow_lag0,2020,30.73519958359001,11.0,4.0,2020,0.1,0,0
wind,FRA,France,法国,pre2008_flow_lag0,2021,32.66167962523101,11.0,5.0,2021,0.1,0,0
wind,FRA,France,法国,pre2008_flow_lag0,2022,30.39551166270791,11.0,1.0,2022,0.1,0,0
wind,FRA,France,法国,pre2008_flow_lag0,2023,27.35596049643712,11.0,0.0,2023,0.1,0,0
wind,FRA,France,法国,pre2008_flow_lag0,2024,24.62036444679341,11.0,0.0,2024,0.1,0,0
wind,GBR,United Kingdom,英国,pre2009_mean_lag0,2010,19.0,0.0,19.0,2010,0.1,0,2
wind,GBR,United Kingdom,英国,pre2009_mean_lag0,2011,47.1,0.0,30.0,2011,0.1,0,2
wind,GBR,United Kingdom,英国,pre2009_mean_lag0,2012,45.39,0.0,3.0,2012,0.1,0,2
wind,GBR,United Kingdom,英国,pre2009_mean_lag0,2013,51.851,0.0,11.0,2013,0.1,0,2
wind,GBR,United Kingdom,英国,pre2009_mean_lag0,2014,63.6659,0.0,17.0,2014,0.1,0,2
wind,GBR,United Kingdom,英国,pre2009_mean_lag0,2015,71.29930999999999,0.0,14.0,2015,0.1,0,2
wind,GBR,United Kingdom,英国,pre2009_mean_lag0,2016,73.16937899999999,0.0,9.0,2016,0.1,0,2
wind,GBR,United Kingdom,英国,pre2009_mean_lag0,2017,80.8524411,0.0,15.0,2017,0.1,0,2
wind,GBR,United Kingdom,英国,pre2009_mean_lag0,2018,77.76719699,0.0,5.0,2018,0.1,0,2
wind,GBR,United Kingdom,英国,pre2009_mean_lag0,2019,74.990477291,0.0,5.0,2019,0.1,0,2
wind,GBR,United Kingdom,英国,pre2009_mean_lag0,2020,72.4914295619,0.0,5.0,2020,0.1,0,2
wind,GBR,United Kingdom,英国,pre2009_mean_lag0,2021,68.24228660571,0.0,3.0,2021,0.1,0,2
wind,GBR,United Kingdom,英国,pre2009_mean_lag0,2022,67.418057945139,0.0,6.0,2022,0.1,0,2
wind,GBR,United Kingdom,英国,pre2009_mean_lag0,2023,62.676252150625096,0.0,2.0,2023,0.1,0,2
wind,GBR,United Kingdom,英国,pre2009_mean_lag0,2024,61.40862693556259,0.0,5.0,2024,0.1,0,2
wind,GBR,United Kingdom,英国,pre2009_mean_lag2,2010,0.0,0.0,0.0,2008,0.1,2,2
wind,GBR,United Kingdom,英国,pre2009_mean_lag2,2011,0.0,0.0,0.0,2009,0.1,2,2
wind,GBR,United Kingdom,英国,pre2009_mean_lag2,2012,19.0,0.0,19.0,2010,0.1,2,2
wind,GBR,United Kingdom,英国,pre2009_mean_lag2,2013,47.1,0.0,30.0,2011,0.1,2,2
wind,GBR,United Kingdom,英国,pre2009_mean_lag2,2014,45.39,0.0,3.0,2012,0.1,2,2
wind,GBR,United Kingdom,英国,pre2009_mean_lag2,2015,51.851,0.0,11.0,2013,0.1,2,2
wind,GBR,United Kingdom,英国,pre2009_mean_lag2,2016,63.6659,0.0,17.0,2014,0.1,2,2
wind,GBR,United Kingdom,英国,pre2009_mean_lag2,2017,71.29930999999999,0.0,14.0,2015,0.1,2,2
wind,GBR,United Kingdom,英国,pre2009_mean_lag2,2018,73.16937899999999,0.0,9.0,2016,0.1,2,2
wind,GBR,United Kingdom,英国,pre2009_mean_lag2,2019,80.8524411,0.0,15.0,2017,0.1,2,2
wind,GBR,United Kingdom,英国,pre2009_mean_lag2,2020,77.76719699,0.0,5.0,2018,0.1,2,2
wind,GBR,United Kingdom,英国,pre2009_mean_lag2,2021,74.990477291,0.0,5.0,2019,0.1,2,2
wind,GBR,United Kingdom,英国,pre2009_mean_lag2,2022,72.4914295619,0.0,5.0,2020,0.1,2,2
wind,GBR,United Kingdom,英国,pre2009_mean_lag2,2023,68.24228660571,0.0,3.0,2021,0.1,2,2
wind,GBR,United Kingdom,英国,pre2009_mean_lag2,2024,67.418057945139,0.0,6.0,2022,0.1,2,2
wind,GBR,United Kingdom,英国,pre2008_flow_lag0,2010,19.0,0.0,19.0,2010,0.1,0,2
wind,GBR,United Kingdom,英国,pre2008_flow_lag0,2011,47.1,0.0,30.0,2011,0.1,0,2
wind,GBR,United Kingdom,英国,pre2008_flow_lag0,2012,45.39,0.0,3.0,2012,0.1,0,2
wind,GBR,United Kingdom,英国,pre2008_flow_lag0,2013,51.851,0.0,11.0,2013,0.1,0,2
wind,GBR,United Kingdom,英国,pre2008_flow_lag0,2014,63.6659,0.0,17.0,2014,0.1,0,2
wind,GBR,United Kingdom,英国,pre2008_flow_lag0,2015,71.29930999999999,0.0,14.0,2015,0.1,0,2
wind,GBR,United Kingdom,英国,pre2008_flow_lag0,2016,73.16937899999999,0.0,9.0,2016,0.1,0,2
wind,GBR,United Kingdom,英国,pre2008_flow_lag0,2017,80.8524411,0.0,15.0,2017,0.1,0,2
wind,GBR,United Kingdom,英国,pre2008_flow_lag0,2018,77.76719699,0.0,5.0,2018,0.1,0,2
wind,GBR,United Kingdom,英国,pre2008_flow_lag0,2019,74.990477291,0.0,5.0,2019,0.1,0,2
wind,GBR,United Kingdom,英国,pre2008_flow_lag0,2020,72.4914295619,0.0,5.0,2020,0.1,0,2
wind,GBR,United Kingdom,英国,pre2008_flow_lag0,2021,68.24228660571,0.0,3.0,2021,0.1,0,2
wind,GBR,United Kingdom,英国,pre2008_flow_lag0,2022,67.418057945139,0.0,6.0,2022,0.1,0,2
wind,GBR,United Kingdom,英国,pre2008_flow_lag0,2023,62.676252150625096,0.0,2.0,2023,0.1,0,2
wind,GBR,United Kingdom,英国,pre2008_flow_lag0,2024,61.40862693556259,0.0,5.0,2024,0.1,0,2
wind,IND,India,印度,pre2009_mean_lag0,2010,0.0,0.0,0.0,2010,0.1,0,2
wind,IND,India,印度,pre2009_mean_lag0,2011,0.0,0.0,0.0,2011,0.1,0,2
wind,IND,India,印度,pre2009_mean_lag0,2012,0.0,0.0,0.0,2012,0.1,0,2
wind,IND,India,印度,pre2009_mean_lag0,2013,2.0,0.0,2.0,2013,0.1,0,2
wind,IND,India,印度,pre2009_mean_lag0,2014,9.8,0.0,8.0,2014,0.1,0,2
wind,IND,India,印度,pre2009_mean_lag0,2015,8.82,0.0,0.0,2015,0.1,0,2
wind,IND,India,印度,pre2009_mean_lag0,2016,7.938000000000001,0.0,0.0,2016,0.1,0,2
wind,IND,India,印度,pre2009_mean_lag0,2017,7.1442000000000005,0.0,0.0,2017,0.1,0,2
wind,IND,India,印度,pre2009_mean_lag0,2018,6.429780000000001,0.0,0.0,2018,0.1,0,2
wind,IND,India,印度,pre2009_mean_lag0,2019,5.786802000000001,0.0,0.0,2019,0.1,0,2
wind,IND,India,印度,pre2009_mean_lag0,2020,5.208121800000001,0.0,0.0,2020,0.1,0,2
wind,IND,India,印度,pre2009_mean_lag0,2021,4.687309620000001,0.0,0.0,2021,0.1,0,2
wind,IND,India,印度,pre2009_mean_lag0,2022,4.218578658000001,0.0,0.0,2022,0.1,0,2
wind,IND,India,印度,pre2009_mean_lag0,2023,3.7967207922000012,0.0,0.0,2023,0.1,0,2
wind,IND,India,印度,pre2009_mean_lag0,2024,3.417048712980001,0.0,0.0,2024,0.1,0,2
wind,IND,India,印度,pre2009_mean_lag2,2010,0.0,0.0,0.0,2008,0.1,2,2
wind,IND,India,印度,pre2009_mean_lag2,2011,0.0,0.0,0.0,2009,0.1,2,2
wind,IND,India,印度,pre2009_mean_lag2,2012,0.0,0.0,0.0,2010,0.1,2,2
wind,IND,India,印度,pre2009_mean_lag2,2013,0.0,0.0,0.0,2011,0.1,2,2
wind,IND,India,印度,pre2009_mean_lag2,2014,0.0,0.0,0.0,2012,0.1,2,2
wind,IND,India,印度,pre2009_mean_lag2,2015,2.0,0.0,2.0,2013,0.1,2,2
wind,IND,India,印度,pre2009_mean_lag2,2016,9.8,0.0,8.0,2014,0.1,2,2
wind,IND,India,印度,pre2009_mean_lag2,2017,8.82,0.0,0.0,2015,0.1,2,2
wind,IND,India,印度,pre2009_mean_lag2,2018,7.938000000000001,0.0,0.0,2016,0.1,2,2
wind,IND,India,印度,pre2009_mean_lag2,2019,7.1442000000000005,0.0,0.0,2017,0.1,2,2
wind,IND,India,印度,pre2009_mean_lag2,2020,6.429780000000001,0.0,0.0,2018,0.1,2,2
wind,IND,India,印度,pre2009_mean_lag2,2021,5.786802000000001,0.0,0.0,2019,0.1,2,2
wind,IND,India,印度,pre2009_mean_lag2,2022,5.208121800000001,0.0,0.0,2020,0.1,2,2
wind,IND,India,印度,pre2009_mean_lag2,2023,4.687309620000001,0.0,0.0,2021,0.1,2,2
wind,IND,India,印度,pre2009_mean_lag2,2024,4.218578658000001,0.0,0.0,2022,0.1,2,2
wind,IND,India,印度,pre2008_flow_lag0,2010,0.0,0.0,0.0,2010,0.1,0,2
wind,IND,India,印度,pre2008_flow_lag0,2011,0.0,0.0,0.0,2011,0.1,0,2
wind,IND,India,印度,pre2008_flow_lag0,2012,0.0,0.0,0.0,2012,0.1,0,2
wind,IND,India,印度,pre2008_flow_lag0,2013,2.0,0.0,2.0,2013,0.1,0,2
wind,IND,India,印度,pre2008_flow_lag0,2014,9.8,0.0,8.0,2014,0.1,0,2
wind,IND,India,印度,pre2008_flow_lag0,2015,8.82,0.0,0.0,2015,0.1,0,2
wind,IND,India,印度,pre2008_flow_lag0,2016,7.938000000000001,0.0,0.0,2016,0.1,0,2
wind,IND,India,印度,pre2008_flow_lag0,2017,7.1442000000000005,0.0,0.0,2017,0.1,0,2
wind,IND,India,印度,pre2008_flow_lag0,2018,6.429780000000001,0.0,0.0,2018,0.1,0,2
wind,IND,India,印度,pre2008_flow_lag0,2019,5.786802000000001,0.0,0.0,2019,0.1,0,2
wind,IND,India,印度,pre2008_flow_lag0,2020,5.208121800000001,0.0,0.0,2020,0.1,0,2
wind,IND,India,印度,pre2008_flow_lag0,2021,4.687309620000001,0.0,0.0,2021,0.1,0,2
wind,IND,India,印度,pre2008_flow_lag0,2022,4.218578658000001,0.0,0.0,2022,0.1,0,2
wind,IND,India,印度,pre2008_flow_lag0,2023,3.7967207922000012,0.0,0.0,2023,0.1,0,2
wind,IND,India,印度,pre2008_flow_lag0,2024,3.417048712980001,0.0,0.0,2024,0.1,0,2
wind,ITA,Italy,意大利,pre2009_mean_lag0,2010,31.0,20.0,13.0,2010,0.1,0,0
wind,ITA,Italy,意大利,pre2009_mean_lag0,2011,30.900000000000002,20.0,3.0,2011,0.1,0,0
wind,ITA,Italy,意大利,pre2009_mean_lag0,2012,30.810000000000002,20.0,3.0,2012,0.1,0,0
wind,ITA,Italy,意大利,pre2009_mean_lag0,2013,36.729,20.0,9.0,2013,0.1,0,0
wind,ITA,Italy,意大利,pre2009_mean_lag0,2014,33.0561,20.0,0.0,2014,0.1,0,0
wind,ITA,Italy,意大利,pre2009_mean_lag0,2015,32.75049,20.0,3.0,2015,0.1,0,0
wind,ITA,Italy,意大利,pre2009_mean_lag0,2016,31.475441,20.0,2.0,2016,0.1,0,0
wind,ITA,Italy,意大利,pre2009_mean_lag0,2017,34.3278969,20.0,6.0,2017,0.1,0,0
wind,ITA,Italy,意大利,pre2009_mean_lag0,2018,33.89510721,20.0,3.0,2018,0.1,0,0
wind,ITA,Italy,意大利,pre2009_mean_lag0,2019,30.505596489,20.0,0.0,2019,0.1,0,0
wind,ITA,Italy,意大利,pre2009_mean_lag0,2020,28.4550368401,20.0,1.0,2020,0.1,0,0
wind,ITA,Italy,意大利,pre2009_mean_lag0,2021,26.609533156090002,20.0,1.0,2021,0.1,0,0
wind,ITA,Italy,意大利,pre2009_mean_lag0,2022,23.948579840481003,20.0,0.0,2022,0.1,0,0
wind,ITA,Italy,意大利,pre2009_mean_lag0,2023,22.553721856432905,20.0,1.0,2023,0.1,0,0
wind,ITA,Italy,意大利,pre2009_mean_lag0,2024,20.298349670789616,20.0,0.0,2024,0.1,0,0
wind,ITA,Italy,意大利,pre2009_mean_lag2,2010,19.0,20.0,1.0,2008,0.1,2,0
wind,ITA,Italy,意大利,pre2009_mean_lag2,2011,20.1,20.0,3.0,2009,0.1,2,0
wind,ITA,Italy,意大利,pre2009_mean_lag2,2012,31.090000000000003,20.0,13.0,2010,0.1,2,0
wind,ITA,Italy,意大利,pre2009_mean_lag2,2013,30.981000000000005,20.0,3.0,2011,0.1,2,0
wind,ITA,Italy,意大利,pre2009_mean_lag2,2014,30.882900000000006,20.0,3.0,2012,0.1,2,0
wind,ITA,Italy,意大利,pre2009_mean_lag2,2015,36.794610000000006,20.0,9.0,2013,0.1,2,0
wind,ITA,Italy,意大利,pre2009_mean_lag2,2016,33.11514900000001,20.0,0.0,2014,0.1,2,0
wind,ITA,Italy,意大利,pre2009_mean_lag2,2017,32.80363410000001,20.0,3.0,2015,0.1,2,0
wind,ITA,Italy,意大利,pre2009_mean_lag2,2018,31.52327069000001,20.0,2.0,2016,0.1,2,0
wind,ITA,Italy,意大利,pre2009_mean_lag2,2019,34.37094362100001,20.0,6.0,2017,0.1,2,0
wind,ITA,Italy,意大利,pre2009_mean_lag2,2020,33.93384925890001,20.0,3.0,2018,0.1,2,0
wind,ITA,Italy,意大利,pre2009_mean_lag2,2021,30.54046433301001,20.0,0.0,2019,0.1,2,0
wind,ITA,Italy,意大利,pre2009_mean_lag2,2022,28.48641789970901,20.0,1.0,2020,0.1,2,0
wind,ITA,Italy,意大利,pre2009_mean_lag2,2023,26.63777610973811,20.0,1.0,2021,0.1,2,0
wind,ITA,Italy,意大利,pre2009_mean_lag2,2024,23.9739984987643,20.0,0.0,2022,0.1,2,0
wind,ITA,Italy,意大利,pre2008_flow_lag0,2010,23.8,12.0,13.0,2010,0.1,0,0
wind,ITA,Italy,意大利,pre2008_flow_lag0,2011,24.42,12.0,3.0,2011,0.1,0,0
wind,ITA,Italy,意大利,pre2008_flow_lag0,2012,24.978,12.0,3.0,2012,0.1,0,0
wind,ITA,Italy,意大利,pre2008_flow_lag0,2013,31.480200000000004,12.0,9.0,2013,0.1,0,0
wind,ITA,Italy,意大利,pre2008_flow_lag0,2014,28.332180000000005,12.0,0.0,2014,0.1,0,0
wind,ITA,Italy,意大利,pre2008_flow_lag0,2015,28.498962000000006,12.0,3.0,2015,0.1,0,0
wind,ITA,Italy,意大利,pre2008_flow_lag0,2016,27.649065800000006,12.0,2.0,2016,0.1,0,0
wind,ITA,Italy,意大利,pre2008_flow_lag0,2017,30.884159220000004,12.0,6.0,2017,0.1,0,0
wind,ITA,Italy,意大利,pre2008_flow_lag0,2018,30.795743298000005,12.0,3.0,2018,0.1,0,0
wind,ITA,Italy,意大利,pre2008_flow_lag0,2019,27.716168968200005,12.0,0.0,2019,0.1,0,0
wind,ITA,Italy,意大利,pre2008_flow_lag0,2020,25.944552071380006,12.0,1.0,2020,0.1,0,0
wind,ITA,Italy,意大利,pre2008_flow_lag0,2021,24.350096864242005,12.0,1.0,2021,0.1,0,0
wind,ITA,Italy,意大利,pre2008_flow_lag0,2022,21.915087177817806,12.0,0.0,2022,0.1,0,0
wind,ITA,Italy,意大利,pre2008_flow_lag0,2023,20.723578460036027,12.0,1.0,2023,0.1,0,0
wind,ITA,Italy,意大利,pre2008_flow_lag0,2024,18.651220614032425,12.0,0.0,2024,0.1,0,0
wind,POL,Poland,波兰,pre2009_mean_lag0,2010,6.5,5.0,2.0,2010,0.1,0,1
wind,POL,Poland,波兰,pre2009_mean_lag0,2011,8.850000000000001,5.0,3.0,2011,0.1,0,1
wind,POL,Poland,波兰,pre2009_mean_lag0,2012,12.965000000000002,5.0,5.0,2012,0.1,0,1
wind,POL,Poland,波兰,pre2009_mean_lag0,2013,16.6685,5.0,5.0,2013,0.1,0,1
wind,POL,Poland,波兰,pre2009_mean_lag0,2014,18.00165,5.0,3.0,2014,0.1,0,1
wind,POL,Poland,波兰,pre2009_mean_lag0,2015,18.201485,5.0,2.0,2015,0.1,0,1
wind,POL,Poland,波兰,pre2009_mean_lag0,2016,21.381336500000003,5.0,5.0,2016,0.1,0,1
wind,POL,Poland,波兰,pre2009_mean_lag0,2017,19.243202850000003,5.0,0.0,2017,0.1,0,1
wind,POL,Poland,波兰,pre2009_mean_lag0,2018,20.318882565000003,5.0,3.0,2018,0.1,0,1
wind,POL,Poland,波兰,pre2009_mean_lag0,2019,20.286994308500002,5.0,2.0,2019,0.1,0,1
wind,POL,Poland,波兰,pre2009_mean_lag0,2020,20.258294877650002,5.0,2.0,2020,0.1,0,1
wind,POL,Poland,波兰,pre2009_mean_lag0,2021,18.232465389885004,5.0,0.0,2021,0.1,0,1
wind,POL,Poland,波兰,pre2009_mean_lag0,2022,18.409218850896504,5.0,2.0,2022,0.1,0,1
wind,POL,Poland,波兰,pre2009_mean_lag0,2023,22.568296965806855,5.0,6.0,2023,0.1,0,1
wind,POL,Poland,波兰,pre2009_mean_lag0,2024,33.31146726922617,5.0,13.0,2024,0.1,0,1
wind,POL,Poland,波兰,pre2009_mean_lag2,2010,5.5,5.0,1.0,2008,0.1,2,1
wind,POL,Poland,波兰,pre2009_mean_lag2,2011,4.95,5.0,0.0,2009,0.1,2,1
wind,POL,Poland,波兰,pre2009_mean_lag2,2012,6.455,5.0,2.0,2010,0.1,2,1
wind,POL,Poland,波兰,pre2009_mean_lag2,2013,8.8095,5.0,3.0,2011,0.1,2,1
wind,POL,Poland,波兰,pre2009_mean_lag2,2014,12.928550000000001,5.0,5.0,2012,0.1,2,1
wind,POL,Poland,波兰,pre2009_mean_lag2,2015,16.635695000000002,5.0,5.0,2013,0.1,2,1
wind,POL,Poland,波兰,pre2009_mean_lag2,2016,17.972125500000004,5.0,3.0,2014,0.1,2,1
wind,POL,Poland,波兰,pre2009_mean_lag2,2017,18.174912950000003,5.0,2.0,2015,0.1,2,1
wind,POL,Poland,波兰,pre2009_mean_lag2,2018,21.357421655000003,5.0,5.0,2016,0.1,2,1
wind,POL,Poland,波兰,pre2009_mean_lag2,2019,19.221679489500005,5.0,0.0,2017,0.1,2,1
wind,POL,Poland,波兰,pre2009_mean_lag2,2020,20.299511540550004,5.0,3.0,2018,0.1,2,1
wind,POL,Poland,波兰,pre2009_mean_lag2,2021,20.269560386495005,5.0,2.0,2019,0.1,2,1
wind,POL,Poland,波兰,pre2009_mean_lag2,2022,20.242604347845504,5.0,2.0,2020,0.1,2,1
wind,POL,Poland,波兰,pre2009_mean_lag2,2023,18.218343913060952,5.0,0.0,2021,0.1,2,1
wind,POL,Poland,波兰,pre2009_mean_lag2,2024,18.396509521754858,5.0,2.0,2022,0.1,2,1
wind,POL,Poland,波兰,pre2008_flow_lag0,2010,10.1,9.0,2.0,2010,0.1,0,1
wind,POL,Poland,波兰,pre2008_flow_lag0,2011,12.09,9.0,3.0,2011,0.1,0,1
wind,POL,Poland,波兰,pre2008_flow_lag0,2012,15.881,9.0,5.0,2012,0.1,0,1
wind,POL,Poland,波兰,pre2008_flow_lag0,2013,19.292900000000003,9.0,5.0,2013,0.1,0,1
wind,POL,Poland,波兰,pre2008_flow_lag0,2014,20.363610000000005,9.0,3.0,2014,0.1,0,1
wind,POL,Poland,波兰,pre2008_flow_lag0,2015,20.327249000000005,9.0,2.0,2015,0.1,0,1
wind,POL,Poland,波兰,pre2008_flow_lag0,2016,23.294524100000004,9.0,5.0,2016,0.1,0,1
wind,POL,Poland,波兰,pre2008_flow_lag0,2017,20.965071690000006,9.0,0.0,2017,0.1,0,1
wind,POL,Poland,波兰,pre2008_flow_lag0,2018,21.868564521000007,9.0,3.0,2018,0.1,0,1
wind,POL,Poland,波兰,pre2008_flow_lag0,2019,21.681708068900008,9.0,2.0,2019,0.1,0,1
wind,POL,Poland,波兰,pre2008_flow_lag0,2020,21.513537262010008,9.0,2.0,2020,0.1,0,1
wind,POL,Poland,波兰,pre2008_flow_lag0,2021,19.362183535809006,9.0,0.0,2021,0.1,0,1
wind,POL,Poland,波兰,pre2008_flow_lag0,2022,19.425965182228104,9.0,2.0,2022,0.1,0,1
wind,POL,Poland,波兰,pre2008_flow_lag0,2023,23.483368664005294,9.0,6.0,2023,0.1,0,1
wind,POL,Poland,波兰,pre2008_flow_lag0,2024,34.13503179760477,9.0,13.0,2024,0.1,0,1
wind,SWE,Sweden,瑞典,pre2009_mean_lag0,2010,7.5,5.0,3.0,2010,0.1,0,1
wind,SWE,Sweden,瑞典,pre2009_mean_lag0,2011,7.75,5.0,1.0,2011,0.1,0,1
wind,SWE,Sweden,瑞典,pre2009_mean_lag0,2012,6.9750000000000005,5.0,0.0,2012,0.1,0,1
wind,SWE,Sweden,瑞典,pre2009_mean_lag0,2013,6.277500000000001,5.0,0.0,2013,0.1,0,1
wind,SWE,Sweden,瑞典,pre2009_mean_lag0,2014,5.649750000000001,5.0,0.0,2014,0.1,0,1
wind,SWE,Sweden,瑞典,pre2009_mean_lag0,2015,5.084775000000001,5.0,0.0,2015,0.1,0,1
wind,SWE,Sweden,瑞典,pre2009_mean_lag0,2016,4.576297500000002,5.0,0.0,2016,0.1,0,1
wind,SWE,Sweden,瑞典,pre2009_mean_lag0,2017,4.118667750000002,5.0,0.0,2017,0.1,0,1
wind,SWE,Sweden,瑞典,pre2009_mean_lag0,2018,5.706800975000002,5.0,2.0,2018,0.1,0,1
wind,SWE,Sweden,瑞典,pre2009_mean_lag0,2019,5.136120877500002,5.0,0.0,2019,0.1,0,1
wind,SWE,Sweden,瑞典,pre2009_mean_lag0,2020,8.62250878975,5.0,4.0,2020,0.1,0,1
