scenario,year,fuel,household_Mtoe,nonenergy_industries_Mtoe,energy_industries_Mtoe,power_sector_Mtoe,modeled_final_demand_Mtoe,group,final_energy_share_pct
S1_NO_CN,2030,Oil_pct,1141.820651686755,3654.8465991716826,884.4643536120569,323.6465086759497,4796.667250858437,ROW_EX_CHINA,60.49547900675884
S1_NO_CN,2035,Coal,32.925017567490386,176.5163970215925,316.12378689635676,1535.3655670793792,209.44141458908288,ROW_EX_CHINA,2.3838377176825882
S1_NO_CN,2035,Electricity,624.2231103917364,900.4861515766455,44.92146339524583,101.07776897981088,1524.709261968382,ROW_EX_CHINA,17.354062730674794
S1_NO_CN,2035,Gas,520.9436697600635,975.1999525321695,799.64241194232,1672.99178764153,1496.143622292233,ROW_EX_CHINA,17.028931956403927
S1_NO_CN,2035,Oil,0.1690336327703693,5.948568493013907,3819.3705130049075,76.15389912658084,6.117602125784276,ROW_EX_CHINA,0.0696298328476812
S1_NO_CN,2035,Oil_pct,1322.6964984689969,4226.783905032027,1062.6374273380814,380.599088719134,5549.480403501024,ROW_EX_CHINA,63.163537762391016
S1_NO_CN,2040,Coal,33.57499289108653,161.82816953925712,325.5233661202907,1594.8563296072866,195.40316243034363,ROW_EX_CHINA,1.9949835378463951
S1_NO_CN,2040,Electricity,686.6169833745681,933.061140630393,46.11608697423325,106.6430807124547,1619.678124004961,ROW_EX_CHINA,16.53622773455206
S1_NO_CN,2040,Gas,566.9187916856882,978.4753608377199,829.4823751817959,1774.4004340259594,1545.3941525234084,ROW_EX_CHINA,15.7778198439716
S1_NO_CN,2040,Oil,0.18527520902960573,5.629678006899124,3969.372848326655,86.82094767218408,5.814953215928731,ROW_EX_CHINA,0.059368209781457085
S1_NO_CN,2040,Oil_pct,1551.0735794852812,4877.3615848869385,1304.4727686955011,444.3123379305097,6428.435164372219,ROW_EX_CHINA,65.63160067384847
S1_NO_CN,2045,Coal,34.34493720363117,147.11612934186059,339.4166063908479,1612.6673817048706,181.46106654549175,ROW_EX_CHINA,1.6674113178943426
S1_NO_CN,2045,Electricity,756.1299847527014,941.615267006182,46.30119688819918,110.60554981309686,1697.7452517588833,ROW_EX_CHINA,15.600259061491073
S1_NO_CN,2045,Gas,617.6080601342014,971.7689284142851,848.3825024061848,1857.4445331144882,1589.3769885484867,ROW_EX_CHINA,14.604483647968586
S1_NO_CN,2045,Oil,0.20347066752329973,5.2946345250182345,4106.595095997158,97.93944624989074,5.4981051925415345,ROW_EX_CHINA,0.05052104564104454
S1_NO_CN,2045,Oil_pct,1829.3858051768677,5579.33444053823,1560.4411671266953,509.49926807222306,7408.720245715098,ROW_EX_CHINA,68.07732492700495
S1_NO_CN,2050,Coal,35.49834398398793,130.0104687279085,363.0189529567271,1557.74027920722,165.5088127118964,ROW_EX_CHINA,1.3799434306875313
S1_NO_CN,2050,Electricity,841.0185839959727,902.9267403372885,45.34600777897403,111.43097639282219,1743.9453243332612,ROW_EX_CHINA,14.540288546332752
S1_NO_CN,2050,Gas,674.9923916039471,953.1023826212502,854.5111921653687,1918.4086958612784,1628.0947742251974,ROW_EX_CHINA,13.574374991980557
S1_NO_CN,2050,Oil,0.2243433079461349,4.9355708064511035,4217.425199777157,108.9860551127584,5.159914114397239,ROW_EX_CHINA,0.0430212111875209
S1_NO_CN,2050,Oil_pct,2184.2710127328037,6266.904043733653,1802.8664174123326,570.812666969804,8451.175056466456,ROW_EX_CHINA,70.46237181981164
S2_CAPACITY,2017,Coal,30.36930706126673,64.50313145153265,314.4905940164323,769.597825441391,94.87243851279939,ROW_EX_CHINA,1.6416483829025836
S2_CAPACITY,2017,Electricity,500.42457024253554,1034.855039718676,42.275901644775914,76.52936424778213,1535.2796099612115,ROW_EX_CHINA,26.566085245675456
S2_CAPACITY,2017,Gas,363.39975066342595,631.0848709245897,493.1249002727391,942.9115260976025,994.4846215880157,ROW_EX_CHINA,17.208307243322285
S2_CAPACITY,2017,Oil,0.13195780057983608,5.655619976051989,3154.7642987178724,36.79933034279479,5.787577776631827,ROW_EX_CHINA,0.10014676387440753
S2_CAPACITY,2017,Oil_pct,791.3002694449772,2357.371633930932,429.9924108197779,207.99180887104703,3148.671903375909,ROW_EX_CHINA,54.48381236422527
S2_CAPACITY,2020,Coal,30.52649175069883,69.1217211707989,331.4028592009566,812.1650683383699,99.64821292149774,ROW_EX_CHINA,1.6144142024650945
S2_CAPACITY,2020,Electricity,537.2568226244703,1087.6171935017971,43.921045483719276,81.33125033964265,1624.8740161262674,ROW_EX_CHINA,26.324804147940913
S2_CAPACITY,2020,Gas,382.5282329462061,647.7301934745259,525.677124034617,980.0223331812762,1030.258426420732,ROW_EX_CHINA,16.691356393247897
S2_CAPACITY,2020,Oil,0.14194562134689515,5.6319852124057155,3215.806548858927,39.18457612857446,5.773930833752611,ROW_EX_CHINA,0.09354423595538812
S2_CAPACITY,2020,Oil_pct,857.1290043813393,2554.7232655830417,472.40903011990565,217.48945777820944,3411.852269964381,ROW_EX_CHINA,55.275881020390706
S2_CAPACITY,2025,Coal,30.65788528136461,82.89771852444936,342.60887325944924,1064.7936845825661,113.55560380581397,ROW_EX_CHINA,1.7620590455283505
S2_CAPACITY,2025,Electricity,503.1498237149366,812.8107072907472,33.34711217100028,81.21093327197686,1315.9605310056838,ROW_EX_CHINA,20.419953569020922
S2_CAPACITY,2025,Gas,391.6627570952339,715.2517213330816,581.2226526859432,1317.8201806457287,1106.9144784283155,ROW_EX_CHINA,17.17615515194018
S2_CAPACITY,2025,Oil,0.1475523316604288,6.324117877350376,3383.958578376051,53.16909767765438,6.471670209010805,ROW_EX_CHINA,0.10042186073850096
S2_CAPACITY,2025,Oil_pct,923.6452720460252,2977.9359079843507,575.8856833676255,264.5680284456495,3901.5811800303754,ROW_EX_CHINA,60.54141037277204
S2_CAPACITY,2030,Coal,30.937520575624355,90.93545910538089,357.2065148800013,1134.1962906332203,121.87297968100525,ROW_EX_CHINA,1.7213420360473672
S2_CAPACITY,2030,Electricity,526.9905934715648,784.2280835598469,30.979615585020678,87.8437413795582,1311.2186770314117,ROW_EX_CHINA,18.519739429792274
S2_CAPACITY,2030,Gas,414.6736011622954,760.4780752991442,637.2898157290235,1341.1837753409015,1175.1516764614396,ROW_EX_CHINA,16.597920102710713
S2_CAPACITY,2030,Oil,0.16198422947069038,6.302591014727477,3497.3105225376926,57.296463443239865,6.464575244198168,ROW_EX_CHINA,0.09130608886527304
S2_CAPACITY,2030,Oil_pct,1040.91247790673,3424.493683326135,666.7214944478435,284.36889836294114,4465.406161232865,ROW_EX_CHINA,63.06969234258437
S2_CAPACITY,2035,Coal,31.377940693381706,90.09623733380492,369.8548217563654,1209.8940213883902,121.47417802718664,ROW_EX_CHINA,1.5403394132111015
S2_CAPACITY,2035,Electricity,576.9441154807623,831.0108390865338,31.78337523160614,94.03654649876684,1407.954954567296,ROW_EX_CHINA,17.85341167783393
S2_CAPACITY,2035,Gas,446.5243817211757,773.9452093994839,669.3450203171832,1444.2863394057545,1220.4695911206597,ROW_EX_CHINA,15.476024982099888
S2_CAPACITY,2035,Oil,0.17998575790716964,6.213353448300501,3636.3500213617644,65.39084614596003,6.3933392062076715,ROW_EX_CHINA,0.08107000616332989
S2_CAPACITY,2035,Oil_pct,1195.7157445134487,3934.1877274799967,792.0825087454293,331.86046060658504,5129.903471993445,ROW_EX_CHINA,65.04915392069175
S2_CAPACITY,2040,Coal,31.891642507799816,86.808563013712,379.36043548517614,1278.3517765833633,118.70020552151182,ROW_EX_CHINA,1.3454946039378515
S2_CAPACITY,2040,Electricity,633.3106762704596,867.218132713984,32.716396677753686,99.65061090201637,1500.5288089844435,ROW_EX_CHINA,17.008845154661238
S2_CAPACITY,2040,Gas,488.5082696207696,801.032571055564,703.2722225320822,1554.7920252519164,1289.5408406763336,ROW_EX_CHINA,14.617247165364375
S2_CAPACITY,2040,Oil,0.19927319712040995,5.918203114936592,3774.4532695158246,74.23429231889985,6.117476312057002,ROW_EX_CHINA,0.06934302540949375
S2_CAPACITY,2040,Oil_pct,1389.6281731585975,4517.534407261426,957.7451355867902,383.5428348779241,5907.162580420024,ROW_EX_CHINA,66.95907005062705
S2_CAPACITY,2045,Coal,32.42647312132818,79.27570236892637,389.1674265800665,1298.6227883141328,111.70217549025456,ROW_EX_CHINA,1.1404778279503056
S2_CAPACITY,2045,Electricity,694.4648380046901,881.0704154384024,32.82028601544703,103.82016731215516,1575.5352534430926,ROW_EX_CHINA,16.086195419378196
S2_CAPACITY,2045,Gas,534.3818510489674,814.7160575408493,723.0317256316767,1648.351312594282,1349.0979085898168,ROW_EX_CHINA,13.774272933610417
S2_CAPACITY,2045,Oil,0.2208013445555953,5.579020830640587,3896.8421234172597,83.40010507200276,5.799822175196183,ROW_EX_CHINA,0.05921611255854947
S2_CAPACITY,2045,Oil_pct,1618.3676113150764,5133.828407788031,1122.9462179592308,434.3083539749098,6752.196019103108,ROW_EX_CHINA,68.93983770650252
S2_CAPACITY,2050,Coal,33.004010851236984,67.09647923934081,404.4636159329532,1236.45708335761,100.1004900905778,ROW_EX_CHINA,0.932842143835413
S2_CAPACITY,2050,Electricity,764.6808543732421,850.4323171521152,31.94447409200803,105.08053675336517,1615.1131715253573,ROW_EX_CHINA,15.051331238230812
S2_CAPACITY,2050,Gas,584.6270615657132,811.603190928844,725.8473246674613,1718.7251693329072,1396.2302524945571,ROW_EX_CHINA,13.011548902970658
S2_CAPACITY,2050,Oil,0.24540730858060877,5.187994010848533,3988.3172086839254,92.3470788293116,5.433401319429143,ROW_EX_CHINA,0.0506341750230005
S2_CAPACITY,2050,Oil_pct,1893.4285192906332,5720.393968250517,1261.5679735978597,478.19584206805166,7613.822487541151,ROW_EX_CHINA,70.95364353994012
S0_BASELINE,2017,Coal,43.02070443568572,429.6993813608897,449.7244823551401,1100.0841600181336,472.7200857965754,CHINA,22.931364674769974
S0_BASELINE,2017,Electricity,109.53580716495912,516.384343786968,32.601823576445526,44.73598779085588,625.9201509519271,CHINA,30.36300692529128
S0_BASELINE,2017,Gas,72.01580285057125,109.09532664451446,16.561896588826308,38.77009580345079,181.1111294950857,CHINA,8.785591054615148
S0_BASELINE,2017,Oil,0.0006583464253703,1.2214070590206696,627.2860590137828,0.2415210512462268,1.22206540544604,CHINA,0.0592816516807858
S0_BASELINE,2017,Oil_pct,147.950325921971,632.5326472311103,248.0421795017572,63.59895356057815,780.4829731530813,CHINA,37.8607556936428
S0_BASELINE,2020,Coal,44.76165867698093,420.2349567855468,483.57730542985513,1248.3228823203176,464.9966154625277,CHINA,19.907658939266508
S0_BASELINE,2020,Electricity,138.47760191040058,599.8787978545328,40.2134459629105,52.384822990832994,738.3563997649334,CHINA,31.610869613586555
S0_BASELINE,2020,Gas,88.92521877655132,118.6202183866412,19.78750544696585,46.71374784194885,207.54543716319253,CHINA,8.885535163166724
S0_BASELINE,2020,Oil,0.0007928159789,1.2023594425024455,683.3221244809547,0.289492882775387,1.2031522584813457,CHINA,0.05150993365839895
S0_BASELINE,2020,Oil_pct,186.5001506538269,737.1656841590102,314.4170202760648,74.83332346318768,923.6658348128371,CHINA,39.54442635032181
S0_BASELINE,2025,Coal,45.20336851023453,315.26297207786695,551.8537227033286,1343.8935509101525,360.4663405881015,CHINA,15.512439763403984
S0_BASELINE,2025,Electricity,147.67628903309046,508.8943629780816,32.7118084494262,55.0274125817349,656.5706520111721,CHINA,28.255100526516063
S0_BASELINE,2025,Gas,87.26712496539125,90.81139509333602,18.40326566305147,57.380836221045904,178.07852005872726,CHINA,7.663495878866862
S0_BASELINE,2025,Oil,0.0009267271027818,1.2099438002437612,737.4960186563604,0.379306527954704,1.2108705273465432,CHINA,0.052109043208026194
S0_BASELINE,2025,Oil_pct,228.64340323826485,898.7545669723769,425.0982254058901,86.2753378165292,1127.3979702106417,CHINA,48.51685478800506
S0_BASELINE,2030,Coal,47.219490095437706,330.63396919041827,637.4706523868922,1276.3252706022408,377.853459285856,CHINA,14.57166107442139
S0_BASELINE,2030,Electricity,170.45347474583863,485.83135394065175,32.767856819564706,54.49019548866055,656.2848286864904,CHINA,25.30917702851957
S0_BASELINE,2030,Gas,103.2088195298762,95.36235472069752,21.045095151267383,54.663090903213885,198.5711742505737,CHINA,7.657761968880679
S0_BASELINE,2030,Oil,0.0010671525627464,1.131717037649136,761.2456317434915,0.3802875634649945,1.1327841902118825,CHINA,0.0436850500758359
S0_BASELINE,2030,Oil_pct,290.417685244114,1068.8106685719029,566.2546242145993,86.5557777508042,1359.2283538160168,CHINA,52.417714878102515
S0_BASELINE,2035,Coal,47.627143059786015,250.2247787832013,722.6568182717912,1158.296543717399,297.8519218429873,CHINA,11.386496725689057
S0_BASELINE,2035,Electricity,192.15789256355515,492.8843196537599,31.30159605929046,54.16502245482791,685.0422122173151,CHINA,26.188284628504565
S0_BASELINE,2035,Gas,99.83288211817228,74.17897603702316,17.662001816257465,56.153163557923286,174.01185815519543,CHINA,6.6522500202623815
S0_BASELINE,2035,Oil,0.0011883295325733,0.9847080802948242,706.582705656201,0.3880381492315454,0.9858964098273976,CHINA,0.03768955450381817
S0_BASELINE,2035,Oil_pct,336.8118222043621,1121.1308958848083,642.0420307034036,87.589061345333,1457.9427180891707,CHINA,55.73527907104019
S0_BASELINE,2040,Coal,49.23830787599852,228.15346848051684,756.0562818963809,1137.4146853701466,277.3917763565154,CHINA,10.131983344027448
S0_BASELINE,2040,Electricity,222.7695242874189,486.6626145696462,33.55324708456074,54.62736575284188,709.4321388570652,CHINA,25.912644956638136
S0_BASELINE,2040,Gas,110.07177487464608,66.16825407323265,18.050729828435514,56.12845017798645,176.24002894787873,CHINA,6.437325076125607
S0_BASELINE,2040,Oil,0.00129672969238,0.8184477808380539,659.2626117088096,0.4028872001762216,0.819744510530434,CHINA,0.029941903239328698
S0_BASELINE,2040,Oil_pct,403.2115310495634,1170.688360627806,755.314197629155,90.36192483046572,1573.8998916773694,CHINA,57.48810471996948
S0_BASELINE,2045,Coal,50.91544483660374,202.74843094312948,789.9798647725306,1080.7064288351928,253.6638757797332,CHINA,9.110608598722116
S0_BASELINE,2045,Electricity,252.97192931763132,453.9882632159556,33.50937388921143,52.83007671635195,706.9601925335869,CHINA,25.391229197505382
S0_BASELINE,2045,Gas,119.10617512154576,56.4433172206352,17.55896933240419,53.98831740840839,175.54949234218097,CHINA,6.30504721855929
S0_BASELINE,2045,Oil,0.0014052513024004,0.6664068008564876,594.4335032787759,0.4029445683138035,0.6678120521588881,CHINA,0.023985181989461386
S0_BASELINE,2045,Oil_pct,475.8968683662351,1171.53103173092,845.0037255702135,89.54255650694974,1647.427900097155,CHINA,59.169129803223754
S0_BASELINE,2050,Coal,52.892594580599706,173.55999873610693,811.745156599711,994.4033043471156,226.45259331670664,CHINA,8.194846733106006
S0_BASELINE,2050,Electricity,285.7903329319552,397.4849391829928,30.69545751670193,49.21805397412152,683.275272114948,CHINA,24.72630606474139
S0_BASELINE,2050,Gas,128.82557272253567,46.24784740981856,16.383790802269644,50.7071751886134,175.07342013235422,CHINA,6.335541686726502
S0_BASELINE,2050,Oil,0.001552901326971,0.5396887801066185,521.8497474394288,0.3911130142304399,0.5412416814335895,CHINA,0.019586406849903933
S0_BASELINE,2050,Oil_pct,564.2271061309617,1113.7839800825348,890.9048498611309,85.71465469344524,1678.0110862134966,CHINA,60.72371910857619
S1_NO_CN,2017,Coal,43.01734928027059,429.32483491266873,449.6265713994528,1099.9604943387878,472.3421841929393,CHINA,22.927739167969065
S1_NO_CN,2017,Electricity,109.51832305852462,516.4011867774788,32.62476273193357,44.730071809354925,625.9195098360034,CHINA,30.382463692467834
S1_NO_CN,2017,Gas,71.9488295227996,108.78008923107072,16.526645482645772,38.72642357421003,180.72891875387035,CHINA,8.772677198793698
S1_NO_CN,2017,Oil,0.0006579944363416,1.2196333170992035,626.7773583115807,0.2413805010921628,1.2202913115355452,CHINA,0.059233584964745324
S1_NO_CN,2017,Oil_pct,147.88972718542612,632.0335177200516,247.96632426638857,63.57460182623063,779.9232449054778,CHINA,37.857886355804666
S1_NO_CN,2020,Coal,44.753201696078975,419.5589408781648,483.3482699053176,1247.9770810228224,464.3121425742438,CHINA,19.901204353556494
S1_NO_CN,2020,Electricity,138.42989565461986,599.8927785172596,40.26079060156462,52.36919741858149,738.3226741718794,CHINA,31.645759544635165
S1_NO_CN,2020,Gas,88.75406589844056,118.02337965619398,19.7144709397643,46.619203177737,206.7774455546345,CHINA,8.862831320486462
S1_NO_CN,2020,Oil,0.0007919401270306,1.1992490774836035,682.3138408489264,0.2891910396049279,1.2000410176106342,CHINA,0.05143578927682326
S1_NO_CN,2020,Oil_pct,186.33849663099485,736.1348481625193,314.2399052918845,74.77819987913756,922.473344793514,CHINA,39.538768992045036
S1_NO_CN,2025,Coal,45.18439321087544,314.3755898828462,551.2350427694572,1342.9587707411292,359.55998309372166,CHINA,15.51082053809562
S1_NO_CN,2025,Electricity,147.5430351734007,508.87634904066806,32.80976528775901,54.9823745161254,656.4193842140687,CHINA,28.31684209868748
S1_NO_CN,2025,Gas,86.99244640820328,90.01637831057948,18.297215160949875,57.12928529649992,177.00882471878276,CHINA,7.635866734248393
S1_NO_CN,2025,Oil,0.0009238707733541,1.2025526264201265,734.8073579267572,0.3783134651045994,1.2034764971934806,CHINA,0.05191597743767377
S1_NO_CN,2025,Oil_pct,228.11712983072897,895.8147477894245,424.5951822782238,86.10286879910522,1123.9318776201535,CHINA,48.484554651530836
S1_NO_CN,2030,Coal,47.18160555301535,329.2589742281609,636.5943065357087,1274.5271760027154,376.44057978117627,CHINA,14.572638098468973
S1_NO_CN,2030,Electricity,170.21753728088268,485.9985684988607,32.93404176405363,54.42605639282678,656.2161057797433,CHINA,25.40321192118464
S1_NO_CN,2030,Gas,102.67564821933148,94.15093313070476,20.871136035194997,54.289620528644825,196.82658135003624,CHINA,7.619482840665755
S1_NO_CN,2030,Oil,0.0010614760309619,1.1204248038037568,756.6817473963398,0.3785591722891939,1.1214862798347187,CHINA,0.043414590685015415
S1_NO_CN,2030,Oil_pct,289.2639305054937,1063.332636733994,565.2492087656229,86.26146976901305,1352.5965672394875,CHINA,52.36125254899562
S1_NO_CN,2035,Coal,47.593348286699744,249.48549045846408,722.0318914715864,1157.1303122641898,297.0788387451638,CHINA,11.39437112931424
S1_NO_CN,2035,Electricity,191.90254275792307,493.12484903669,31.495743643928783,54.11215782522433,685.0273917946131,CHINA,26.274023315910245
S1_NO_CN,2035,Gas,99.42601290882388,73.34718463695256,17.560114423761256,55.78029977747553,172.77319754577644,CHINA,6.626664969979957
S1_NO_CN,2035,Oil,0.0011814320559807,0.9747767814944976,702.468293427074,0.3864133333678923,0.9759582135504784,CHINA,0.03743258906917922
S1_NO_CN,2035,Oil_pct,335.49274844399804,1115.89394446977,641.4898003766092,87.31575133881343,1451.386692913768,CHINA,55.667507995726375
S1_NO_CN,2040,Coal,49.19706740442553,227.4950842025497,755.5713450074303,1136.315725351045,276.69215160697524,CHINA,10.138626553087542
S1_NO_CN,2040,Electricity,222.44590755856655,486.975056293565,33.78381794309142,54.57800516963965,709.4209638521315,CHINA,25.994789442545425
S1_NO_CN,2040,Gas,109.5983557639862,65.44334124915896,17.956682680211443,55.75524522735449,175.04169701314515,CHINA,6.41392387506462
S1_NO_CN,2040,Oil,0.0012886042106479,0.8098778913330906,655.4529319459567,0.4012927607578653,0.8111664955437387,CHINA,0.029722975960577956
S1_NO_CN,2040,Oil_pct,401.5623555550503,1165.5607601209788,755.1895825233642,90.09509054506113,1567.123115676029,CHINA,57.422937153341834
S1_NO_CN,2045,Coal,50.868069839120245,202.23995863659567,789.9866732530847,1079.9227136619588,253.1080284757159,CHINA,9.117532378519446
S1_NO_CN,2045,Electricity,252.5898500790477,454.4064456551172,33.77267070501079,52.79242635280159,706.996295734165,CHINA,25.467629994470983
S1_NO_CN,2045,Gas,118.58261178614492,55.84667953296547,17.481855360759024,53.63509121264043,174.42929131911038,CHINA,6.283343602104566
S1_NO_CN,2045,Oil,0.001395748459279,0.6591245146280714,591.0567074074547,0.4014832838577663,0.6605202630873505,CHINA,0.023793456579133773
S1_NO_CN,2045,Oil_pct,473.9250132874971,1166.9393058597084,845.7397948991497,89.30570102055354,1640.8643191472056,CHINA,59.10770056832587
S1_NO_CN,2050,Coal,52.84290588485523,173.272623667996,812.9087593432603,994.1407835106916,226.11552955285123,CHINA,8.204045646931315
S1_NO_CN,2050,Electricity,285.37616081109314,398.00120392182765,30.97420280937026,49.19604891521772,683.3773647329208,CHINA,24.794666272747467
S1_NO_CN,2050,Gas,128.26462689001067,45.77876275404375,16.327896991680113,50.38404111730787,174.04338964405443,CHINA,6.314736170532392
S1_NO_CN,2050,Oil,0.0015416205388707,0.5335290225870958,518.9322091939639,0.3898436704815775,0.5350706431259665,CHINA,0.019413721778504762
S1_NO_CN,2050,Oil_pct,561.9698657715642,1110.1054331962114,892.8778586167492,85.5214912375713,1672.0752989677756,CHINA,60.66713818801032
S2_CAPACITY,2017,Coal,40.61987348288532,114.1545317461356,438.8159570707606,619.8628294971201,154.7744052290209,CHINA,10.581635587949478
S2_CAPACITY,2017,Electricity,95.42360322153014,439.7073954348745,15.578130400896336,34.524101257847406,535.1309986564047,CHINA,36.58590198565854
S2_CAPACITY,2017,Gas,48.7896443863496,48.20982177690723,5.821074657180133,40.60276587727586,96.99946616325684,CHINA,6.6316714423578516
S2_CAPACITY,2017,Oil,0.0006738624209054,1.1055226149303332,559.7313605811903,0.2170016058617421,1.1061964773512387,CHINA,0.07562857692577588
S2_CAPACITY,2017,Oil_pct,131.54331883723336,543.1155765968698,182.84321938439908,55.37699519071775,674.6588954341032,CHINA,46.12516240710836
S2_CAPACITY,2020,Coal,41.67936109560511,129.37419460662142,520.9305940689638,732.3284372353938,171.05355570222653,CHINA,9.959580258150462
S2_CAPACITY,2020,Electricity,118.93197265498594,515.9651566574652,19.494469729799423,40.86660713319963,634.8971293124512,CHINA,36.966837018368864
S2_CAPACITY,2020,Gas,55.8464059753037,53.19782949670005,7.085512005387647,47.61397958807863,109.04423547200376,CHINA,6.349092308625669
S2_CAPACITY,2020,Oil,0.0008270861063155,1.1360247595991253,606.1510874990372,0.2546838986889932,1.1368518457054408,CHINA,0.06619311216564462
S2_CAPACITY,2020,Oil_pct,164.06895979741898,637.2768248409732,231.14757304269344,63.98514882474084,801.3457846383922,CHINA,46.65829730268937
S2_CAPACITY,2025,Coal,42.58286976461825,140.6497055556604,635.6794675367487,877.9539284113669,183.23257532027867,CHINA,9.811650090386646
S2_CAPACITY,2025,Electricity,128.33675343758603,439.6277116669895,17.011940188415405,44.44214421525991,567.9644651045755,CHINA,30.413088860640897
S2_CAPACITY,2025,Gas,61.30624515356406,56.30344485091644,8.015156010390216,56.3165534005285,117.6096900044805,CHINA,6.297707291106863
S2_CAPACITY,2025,Oil,0.0009809370331247,1.2264912176917002,659.3399280422352,0.3260369876230105,1.2274721547248248,CHINA,0.0657280904162462
S2_CAPACITY,2025,Oil_pct,202.50216621272105,794.9637319233628,318.16505704027776,71.95665155285778,997.465898136084,CHINA,53.41182566744934
S2_CAPACITY,2030,Coal,44.03024738958023,156.4418407501552,749.8818222636534,825.0805830619689,200.47208813973543,CHINA,9.46907306093424
S2_CAPACITY,2030,Electricity,150.13879421590045,438.5316439938831,17.577394056792194,44.72167815159326,588.6704382097835,CHINA,27.805184452088145
S2_CAPACITY,2030,Gas,70.55500074534235,60.44559963157395,9.190076439549427,51.85552933236531,131.0006003769163,CHINA,6.187665662117682
S2_CAPACITY,2030,Oil,0.001148611756429,1.1986150072113355,674.4931607895921,0.3122050483214779,1.1997636189677643,CHINA,0.05666948186790919
S2_CAPACITY,2030,Oil_pct,255.8928374453236,939.889009231382,416.9560757207464,69.65997263876129,1195.7818466767058,CHINA,56.48140734299201
S2_CAPACITY,2035,Coal,44.45059236227747,127.77543782222006,778.3319805159573,762.9164470493264,172.22603018449752,CHINA,7.867572887874413
S2_CAPACITY,2035,Electricity,169.63369672306086,453.3442931622481,17.188677757200317,45.435775021582266,622.977989885309,CHINA,28.458675716519753
S2_CAPACITY,2035,Gas,72.66790618071154,53.09594476685509,8.221655511951456,53.11523450889658,125.76385094756662,CHINA,5.7451028914142475
S2_CAPACITY,2035,Oil,0.0012875221036537,1.0707073249749612,630.0930912287279,0.3156500131992985,1.071994847078615,CHINA,0.048970516162869515
S2_CAPACITY,2035,Oil_pct,293.11646218365524,973.9054402887848,463.1817101365895,70.65099987644334,1267.0219024724402,CHINA,57.87967798802871
S2_CAPACITY,2040,Coal,45.4451769366724,117.11275220379338,798.0331322975151,746.4606305134091,162.55792914046577,CHINA,7.101593117853558
S2_CAPACITY,2040,Electricity,195.09110625780397,454.2659813587238,17.982989103775925,46.12209716536127,649.3570876165278,CHINA,28.368162960923353
S2_CAPACITY,2040,Gas,78.64338098520838,48.04342850049765,8.359954425812356,53.1533069517718,126.68680948570604,CHINA,5.534508092737242
S2_CAPACITY,2040,Oil,0.0014199028604736,0.9324698974969032,587.1191841722552,0.3219933514679313,0.9338898003573768,CHINA,0.04079841207450914
S2_CAPACITY,2040,Oil_pct,344.12966609844216,1005.3692956097736,528.3545060114193,72.09618711282488,1349.4989617082158,CHINA,58.95493741641135
S2_CAPACITY,2045,Coal,46.270070991686055,101.2663843727682,786.0413771050027,694.9264126242758,147.53645536445427,CHINA,6.3973790163787765
S2_CAPACITY,2045,Electricity,218.96323224942915,431.2292279346888,17.40000549555284,44.72252207248848,650.1924601841179,CHINA,28.19321903264132
S2_CAPACITY,2045,Gas,83.36615655512195,41.52164697173113,7.996134199873943,51.1435032234553,124.88780352685308,CHINA,5.4153030294153055
S2_CAPACITY,2045,Oil,0.0015505911641088,0.7942536137794014,529.3081905245859,0.3149706052924302,0.7958042049435102,CHINA,0.034507140010076376
S2_CAPACITY,2045,Oil_pct,394.4196999327534,988.3693475665154,567.4776546425376,70.28194715850333,1382.789047499269,CHINA,59.959591781554515
S2_CAPACITY,2050,Coal,46.99917028015711,81.75682004037695,718.8690816867974,615.3099645085748,128.75599032053407,CHINA,5.732981773300086
S2_CAPACITY,2050,Electricity,243.56084975045,386.75330285249095,15.395840497243023,41.641945662853125,630.3141526029409,CHINA,28.065331479567313
S2_CAPACITY,2050,Gas,87.66087826508284,34.39832497403029,7.229240034092448,47.823936586940086,122.05920323911312,CHINA,5.4348010192871605
S2_CAPACITY,2050,Oil,0.0017225759952149,0.6697600027310288,466.1267923247328,0.2968264090940482,0.6714825787262437,CHINA,0.029898394438523917
S2_CAPACITY,2050,Oil_pct,448.5006498716161,915.5802529527024,568.3779516839037,65.71961944718515,1364.0809028243184,CHINA,60.73698733340693
