scenario,year,region,household_income,household_savings,labor_income,household_capital_income,land_income,resource_income,government_income,carbon_revenue,expenditure_gap,household_income_S0,household_savings_S0,labor_income_S0,household_capital_income_S0,land_income_S0,resource_income_S0,government_income_S0,carbon_revenue_S0,expenditure_gap_S0,household_income_gap,household_income_pct,labor_income_gap,labor_income_pct,household_capital_income_gap,household_capital_income_pct,land_income_gap,land_income_pct,resource_income_gap,resource_income_pct,government_income_gap,government_income_pct,carbon_revenue_gap,carbon_revenue_pct
S1_NO_CN,2030,Southeast Asia,5575.278994602161,1889.436302060063,2016.9558294095243,2766.7692757985783,648.9960270379878,142.55786235607056,802.4083886961968,13.674651140399014,-5.819567630231072e-13,5574.382144567847,1889.1323637255011,2017.315098732873,2766.2669883857584,650.108499242823,140.69155820639227,802.4638518793914,13.739318582218496,0.0,0.8968500343144115,0.016088779187633892,-0.35926932334859885,-0.017809281434232316,0.5022874128198964,0.018157589810700224,-1.1124722048351714,-0.17112100612910927,1.8663041496782853,1.3265217710791481,-0.055463183194660814,-0.006911611415861859,-0.06466744181948236,-0.4706743018767709
S2_CAPACITY,2030,Southeast Asia,5399.422652898285,1829.8394000423389,1979.3858554516469,2720.8567720054584,607.6369380316636,91.54308740951778,885.9500370854611,114.35916008022544,-8.962134150555851e-11,5574.382144567847,1889.1323637255011,2017.315098732873,2766.2669883857584,650.108499242823,140.69155820639227,802.4638518793914,13.739318582218496,0.0,-174.95949166956143,-3.1386346886902414,-37.929243281226036,-1.8801843750165932,-45.41021638029997,-1.6415702667513985,-42.47156121115938,-6.532995840021432,-49.14847079687449,-34.933489559319874,83.48618520606965,10.403731583739605,100.61984149800693,732.3495768431318
S1_NO_CN,2030,"Central, Western and South Asia",9451.883475982,3376.801383858673,2774.379884072066,5764.501681040026,274.83650992947497,638.1654009404335,1006.6747914638852,7.957107091062881,0.0,9415.359359241378,3363.752694857444,2766.5486068813475,5745.709103018661,275.2251572413573,627.8764921000127,1004.1596531028088,7.965111378308311,-2.327827052092429e-12,36.52411674062205,0.38792058111698985,7.831277190718538,0.28307029094806024,18.792578021364534,0.3270715186658397,-0.38864731188232327,-0.14121067847787658,10.288908840420845,1.638683557973047,2.515138361076424,0.2504719596435446,-0.008004287245429786,-0.10049184330589732
S2_CAPACITY,2030,"Central, Western and South Asia",8603.04883834215,3073.5447909972568,2545.3701120894857,5398.390855698337,236.89393530347527,422.3939352508526,1153.740390564335,215.28831463894528,1.1639135260462145e-12,9415.359359241378,3363.752694857444,2766.5486068813475,5745.709103018661,275.2251572413573,627.8764921000127,1004.1596531028088,7.965111378308311,-2.327827052092429e-12,-812.3105208992274,-8.627504165328826,-221.1784947918618,-7.994744579643952,-347.3182473203242,-6.044828255190491,-38.33122193788202,-13.92722319503215,-205.48255684916006,-32.726588657889955,149.58073746152627,14.89611109143137,207.32320326063697,2602.8914526574995
S1_NO_CN,2030,India,6259.5941203051225,1874.609664399913,2922.976116131254,2136.2793327431714,1088.182588611115,112.15608281958158,752.9464208236118,-4.3486205681641954e-10,-1.1639135260462145e-12,6267.024064741373,1876.834768037379,2926.5792861550776,2138.225368062504,1091.287261330648,110.9321491931438,753.5097021427335,7.717611209847591e-12,0.0,-7.42994443625048,-0.11855618168201654,-3.6031700238236226,-0.12311882479553274,-1.9460353193326227,-0.09101170290089537,-3.1046727195330277,-0.2844963768519924,1.223933626437784,1.1033173298633159,-0.5632813191217565,-0.07475435518878787,-4.4257966802626715e-10,
S2_CAPACITY,2030,India,6174.461736912477,1849.114402951001,2930.725287152396,2164.940151000357,1005.4124629204013,73.38383583932409,913.0362967713384,175.5499093712963,5.819567630231072e-13,6267.024064741373,1876.834768037379,2926.5792861550776,2138.225368062504,1091.287261330648,110.9321491931438,753.5097021427335,7.717611209847591e-12,0.0,-92.56232782889583,-1.476974188589073,4.146000997318424,0.14166713394481156,26.714782937853215,1.2493904214624534,-85.87479841024685,-7.8691286385526436,-37.54831335381971,-33.847999544698624,159.5265946286048,21.171140089499005,175.54990937128858,
S1_NO_CN,2030,Canada,2216.228762295272,195.4107807149288,1317.0526275906948,813.9700932630416,17.000495745942914,68.20554569559329,1247.9892319306025,16.126623106485845,8.729351445346609e-13,2213.11740032054,195.1364436596062,1316.3891269242556,812.6411701361926,17.139514818776956,66.94758844131479,1246.6528626529775,16.10999081595676,5.819567630231072e-13,3.1113619747320627,0.1405872989061233,0.6635006664391767,0.05040308012794413,1.328923126848963,0.1635313562351567,-0.13901907283404213,-0.8111027313430234,1.2579572542784945,1.8790180252440312,1.3363692776249536,0.10719658356064353,0.01663229052908477,0.1032420857286317
S2_CAPACITY,2030,Canada,2101.912772489477,185.3312360414741,1268.285298282833,772.93319720736,15.88509433529454,44.809182663989816,1227.0115409709756,51.86276693642912,-8.729351445346609e-13,2213.11740032054,195.1364436596062,1316.3891269242556,812.6411701361926,17.139514818776956,66.94758844131479,1246.6528626529775,16.10999081595676,5.819567630231072e-13,-111.20462783106314,-5.024795693846004,-48.103828641422524,-3.6542256128943547,-39.707972928832646,-4.886286147941272,-1.2544204834824164,-7.318879774287155,-22.138405777324976,-33.06826473179263,-19.641321682001944,-1.575524532162356,35.75277612047236,221.92921478924526
S1_NO_CN,2030,United States,27769.44825140724,-130.7835086508902,12612.72607800834,14646.017723645904,283.58705153691005,227.1173982160865,12863.750492978928,121.99872211507667,0.0,27795.53591682572,-130.90637160391148,12620.901220303323,14670.306955905717,284.2344632778622,220.0932773388197,12862.392551800582,121.21242659537388,0.0,-26.087665418479446,-0.09385559428155356,-8.175142294983743,-0.06477463179754818,-24.289232259812707,-0.16556730771086403,-0.6474117409521227,-0.22777383624983766,7.024120877266824,3.1914290896098723,1.357941178346664,0.010557454010813629,0.7862955197027901,0.6486921694320732
S2_CAPACITY,2030,United States,27089.235630963663,-127.57996667465672,12398.886472475057,14277.008068337082,266.2409174906272,147.10017266089824,12849.126473201197,404.757540094688,0.0,27795.53591682572,-130.90637160391148,12620.901220303323,14670.306955905717,284.2344632778622,220.0932773388197,12862.392551800582,121.21242659537388,0.0,-706.3002858620566,-2.541056549424203,-222.014747828267,-1.7591037593346381,-393.2988875686351,-2.680917916378755,-17.99354578723495,-6.330529232707718,-72.99310467792145,-33.164622545718736,-13.266078599384855,-0.10313849889092183,283.54511349931414,233.92412928571446
