region,year,scenario,outcome,baseline,counterfactual,deviation,deviation_pct_baseline
Southeast Asia,2050,S2_CAPACITY,renewable_generation_TWh,768.0676482138866,946.982178540824,178.91453032693732,23.29411097355767
"Central, Western and South Asia",2050,S1_NO_CN,renewable_generation_TWh,529.7663265046051,506.2862780592612,-23.480048445343925,-4.432151926353104
"Central, Western and South Asia",2050,S2_CAPACITY,renewable_generation_TWh,529.7663265046051,511.3370497104806,-18.42927679412452,-3.4787557970550473
India,2050,S1_NO_CN,renewable_generation_TWh,743.4876891152044,577.1133666949535,-166.3743224202509,-22.37754906449715
India,2050,S2_CAPACITY,renewable_generation_TWh,743.4876891152044,713.0727806819772,-30.414908433227197,-4.090842239690988
Canada,2050,S1_NO_CN,renewable_generation_TWh,584.8810782635654,537.7710984723416,-47.10997979122385,-8.05462538317826
Canada,2050,S2_CAPACITY,renewable_generation_TWh,584.8810782635654,593.4066199920642,8.525541728498752,1.4576538796245482
United States,2050,S1_NO_CN,renewable_generation_TWh,1499.3501303748956,1080.3294603356746,-419.02067003922093,-27.94681919522357
United States,2050,S2_CAPACITY,renewable_generation_TWh,1499.3501303748956,1192.5604478438545,-306.7896825310411,-20.461510378121737
Rest of America,2050,S1_NO_CN,renewable_generation_TWh,350.2580706926939,354.3538746688173,4.09580397612342,1.1693674803904686
Rest of America,2050,S2_CAPACITY,renewable_generation_TWh,350.2580706926939,400.5973667342412,50.3392960415473,14.372058848492177
Brazil,2050,S1_NO_CN,renewable_generation_TWh,664.168612546359,346.77050557627024,-317.39810697008875,-47.78878450055246
Brazil,2050,S2_CAPACITY,renewable_generation_TWh,664.168612546359,360.09442360782026,-304.0741889385387,-45.78267975849496
"EU, UK and EFTA",2050,S1_NO_CN,renewable_generation_TWh,2632.4227046756014,1674.3796655654792,-958.0430391101222,-36.393966569597104
"EU, UK and EFTA",2050,S2_CAPACITY,renewable_generation_TWh,2632.4227046756014,1732.6222303916568,-899.8004742839446,-34.181458497746426
Eastern Europe,2050,S1_NO_CN,renewable_generation_TWh,15.321273150139266,15.511976729863092,0.19070357972382546,1.2446979951016148
Eastern Europe,2050,S2_CAPACITY,renewable_generation_TWh,15.321273150139266,18.034386644848023,2.7131134947087574,17.708146497499758
Russia,2050,S1_NO_CN,renewable_generation_TWh,63.472673541005,63.952742606461705,0.48006906545670347,0.7563397580008447
Russia,2050,S2_CAPACITY,renewable_generation_TWh,63.472673541005,66.53166682816142,3.0589932871564187,4.8193862279650626
North Africa,2050,S1_NO_CN,renewable_generation_TWh,150.2441621376028,152.0719492505972,1.8277871129944003,1.2165445146017726
North Africa,2050,S2_CAPACITY,renewable_generation_TWh,150.2441621376028,171.42562215723112,21.181460019628304,14.098025319765185
Sub Saharan,2050,S1_NO_CN,renewable_generation_TWh,165.2799287281501,166.57580047777554,1.2958717496254337,0.7840466532127224
Sub Saharan,2050,S2_CAPACITY,renewable_generation_TWh,165.2799287281501,192.1624349579044,26.882506229754284,16.264834113021806
South Africa,2050,S1_NO_CN,renewable_generation_TWh,37.67790251142954,37.845085117146375,0.16718260571683885,0.44371526696881347
South Africa,2050,S2_CAPACITY,renewable_generation_TWh,37.67790251142954,42.32025131661893,4.642348805189393,12.321144479263788
Australia_Oceania,2025,S1_NO_CN,real_wage,0.9248611082628084,0.9238180864953349,-0.0010430217674735065,-0.11277604368429357
Australia_Oceania,2025,S2_CAPACITY,real_wage,0.9248611082628084,0.9077327489347399,-0.017128359328068554,-1.8519926046237596
China,2025,S1_NO_CN,real_wage,1.3401197088066066,1.3397503411827532,-0.0003693676238534227,-0.027562285773884275
China,2025,S2_CAPACITY,real_wage,1.3401197088066066,1.313879107273535,-0.026240601533071617,-1.9580789209076854
Japan,2025,S1_NO_CN,real_wage,1.0582071065815504,1.0569701641880498,-0.001236942393500584,-0.11689038807312711
Japan,2025,S2_CAPACITY,real_wage,1.0582071065815504,1.0547548677461938,-0.0034522388353566136,-0.3262347052751122
South Korea,2025,S1_NO_CN,real_wage,1.1175866316804406,1.1156711383151519,-0.001915493365288734,-0.17139551521017518
South Korea,2025,S2_CAPACITY,real_wage,1.1175866316804406,1.1155534794984936,-0.0020331521819469955,-0.18192345222400164
Rest of World,2025,S1_NO_CN,real_wage,1.0757665623921802,1.0753607117225372,-0.0004058506696429376,-0.03772664849709106
Rest of World,2025,S2_CAPACITY,real_wage,1.0757665623921802,1.0283336392378863,-0.047432923154293816,-4.409220811698898
Southeast Asia,2025,S1_NO_CN,real_wage,1.0720737983883022,1.0716989609954046,-0.00037483739289756457,-0.03496376774258217
Southeast Asia,2025,S2_CAPACITY,real_wage,1.0720737983883022,1.0536496361152459,-0.01842416227305632,-1.7185535455445522
"Central, Western and South Asia",2025,S1_NO_CN,real_wage,1.0594182243491261,1.0593293688479626,-8.88555011635539e-05,-0.008387197720536097
"Central, Western and South Asia",2025,S2_CAPACITY,real_wage,1.0594182243491261,1.0082096217796943,-0.05120860256943183,-4.833653168548503
India,2025,S1_NO_CN,real_wage,1.2596195584457348,1.2586352915918513,-0.0009842668538835309,-0.07814001039314075
India,2025,S2_CAPACITY,real_wage,1.2596195584457348,1.2330911720071847,-0.026528386438550156,-2.1060633951479737
Canada,2025,S1_NO_CN,real_wage,0.9773230550522044,0.9769547550642337,-0.0003682999879707216,-0.03768456970976179
Canada,2025,S2_CAPACITY,real_wage,0.9773230550522044,0.966131007441046,-0.01119204761115844,-1.1451738044346667
United States,2025,S1_NO_CN,real_wage,1.102304950502273,1.101841484270811,-0.0004634662314619842,-0.04204519187279369
United States,2025,S2_CAPACITY,real_wage,1.102304950502273,1.0979528097384792,-0.004352140763793866,-0.39482184687738014
Rest of America,2025,S1_NO_CN,real_wage,0.9246974877466836,0.9243397218880743,-0.00035776585860924914,-0.03869004332228243
Rest of America,2025,S2_CAPACITY,real_wage,0.9246974877466836,0.9176354284631973,-0.007062059283486244,-0.763715634255174
Brazil,2025,S1_NO_CN,real_wage,0.9228704643216935,0.9163422741786071,-0.006528190143086365,-0.7073788137628353
Brazil,2025,S2_CAPACITY,real_wage,0.9228704643216935,0.9100445173585096,-0.012825946963183954,-1.38978843283396
"EU, UK and EFTA",2025,S1_NO_CN,real_wage,0.9310488607282861,0.9273370148786095,-0.0037118458496765427,-0.398673582691789
"EU, UK and EFTA",2025,S2_CAPACITY,real_wage,0.9310488607282861,0.9243230636379715,-0.0067257970903146225,-0.7223892723582264
Eastern Europe,2025,S1_NO_CN,real_wage,1.0305401375037049,1.0294556127067058,-0.0010845247969990535,-0.10523848198927181
Eastern Europe,2025,S2_CAPACITY,real_wage,1.0305401375037049,1.0113762099385697,-0.019163927565135186,-1.8596003074228915
Russia,2025,S1_NO_CN,real_wage,1.1265969011741601,1.1274988194751334,0.0009019183009733034,0.08005687748948248
Russia,2025,S2_CAPACITY,real_wage,1.1265969011741601,1.0490818762784102,-0.0775150248957499,-6.880457847430817
North Africa,2025,S1_NO_CN,real_wage,1.096391884111899,1.0962146198703049,-0.00017726424159403287,-0.016167963678208063
North Africa,2025,S2_CAPACITY,real_wage,1.096391884111899,1.0854966241333182,-0.010895259978580762,-0.9937377443655704
Sub Saharan,2025,S1_NO_CN,real_wage,0.8694593229102124,0.8692399550251396,-0.00021936788507281868,-0.02523037930498704
Sub Saharan,2025,S2_CAPACITY,real_wage,0.8694593229102124,0.8603151662235579,-0.009144156686654581,-1.0517060943170635
South Africa,2025,S1_NO_CN,real_wage,0.8762964176909522,0.8760476555119405,-0.00024876217901170783,-0.02838790322425351
South Africa,2025,S2_CAPACITY,real_wage,0.8762964176909522,0.8521376612728809,-0.024158756418071303,-2.7569160309624237
Australia_Oceania,2030,S1_NO_CN,real_wage,0.9539077162319988,0.9520108568139546,-0.0018968594180441833,-0.19885145971320042
Australia_Oceania,2030,S2_CAPACITY,real_wage,0.9539077162319988,0.9341697874878423,-0.019737928744156474,-2.069165434799359
China,2030,S1_NO_CN,real_wage,1.5189064864897586,1.518383340757849,-0.0005231457319094801,-0.03444226070286174
China,2030,S2_CAPACITY,real_wage,1.5189064864897586,1.5010383504262905,-0.017868136063468043,-1.1763815759824607
Japan,2030,S1_NO_CN,real_wage,1.1403766500109636,1.1380840784484862,-0.002292571562477308,-0.2010363472853699
Japan,2030,S2_CAPACITY,real_wage,1.1403766500109636,1.13852590418754,-0.001850745823423594,-0.16229250427091796
South Korea,2030,S1_NO_CN,real_wage,1.2760751884408417,1.2720179745678852,-0.004057213872956433,-0.31794473473884366
South Korea,2030,S2_CAPACITY,real_wage,1.2760751884408417,1.2754473306166554,-0.0006278578241862842,-0.04920225938672355
Rest of World,2030,S1_NO_CN,real_wage,1.1567825695583889,1.1560983791648358,-0.0006841903935530524,-0.05914598054621861
Rest of World,2030,S2_CAPACITY,real_wage,1.1567825695583889,1.0949415757917524,-0.06184099376663643,-5.345947924357533
Southeast Asia,2030,S1_NO_CN,real_wage,1.1680838824635682,1.167505107253775,-0.0005787752097932142,-0.049549113593840365
Southeast Asia,2030,S2_CAPACITY,real_wage,1.1680838824635682,1.1504214121989742,-0.017662470264594,-1.5120892026472148
"Central, Western and South Asia",2030,S1_NO_CN,real_wage,1.139765566086025,1.139805926273308,4.036018728292845e-05,0.003541095509800848
"Central, Western and South Asia",2030,S2_CAPACITY,real_wage,1.139765566086025,1.0656599181851794,-0.07410564790084573,-6.501832491336426
India,2030,S1_NO_CN,real_wage,1.491381815844368,1.4894453969122834,-0.001936418932084516,-0.1298405888761748
India,2030,S2_CAPACITY,real_wage,1.491381815844368,1.4708492841682022,-0.020532531676165755,-1.376745475774824
Canada,2030,S1_NO_CN,real_wage,1.0427120007871111,1.0419478579693755,-0.0007641428177356246,-0.07328416831865336
Canada,2030,S2_CAPACITY,real_wage,1.0427120007871111,1.0326190177488648,-0.01009298303824635,-0.9679550087298764
United States,2030,S1_NO_CN,real_wage,1.186605194380111,1.1857605988898023,-0.0008445954903086861,-0.07117746444299929
United States,2030,S2_CAPACITY,real_wage,1.186605194380111,1.185526330432094,-0.0010788639480170392,-0.09092021113059795
Rest of America,2030,S1_NO_CN,real_wage,0.9559228591337707,0.9553497273678073,-0.0005731317659634083,-0.059955859459492736
Rest of America,2030,S2_CAPACITY,real_wage,0.9559228591337707,0.9503360073512443,-0.005586851782526381,-0.5844458817094323
Brazil,2030,S1_NO_CN,real_wage,0.9843638334766684,0.9723386563008646,-0.01202517717580387,-1.2216191581655558
Brazil,2030,S2_CAPACITY,real_wage,0.9843638334766684,0.9679447864983035,-0.016419046978364937,-1.667985598411779
"EU, UK and EFTA",2030,S1_NO_CN,real_wage,0.9910713410494209,0.9841405245555388,-0.006930816493882053,-0.6993256899693198
"EU, UK and EFTA",2030,S2_CAPACITY,real_wage,0.9910713410494209,0.9824350787761686,-0.008636262273252204,-0.871406720741968
Eastern Europe,2030,S1_NO_CN,real_wage,1.142176291833426,1.140737096781949,-0.001439195051476938,-0.12600463359003333
Eastern Europe,2030,S2_CAPACITY,real_wage,1.142176291833426,1.1309885238691957,-0.011187767964230266,-0.9795132366363178
Russia,2030,S1_NO_CN,real_wage,1.226985769550159,1.2288697886070283,0.0018840190568694126,0.15354856622013938
Russia,2030,S2_CAPACITY,real_wage,1.226985769550159,1.1295156886974518,-0.09747008085270714,-7.943864001653573
North Africa,2030,S1_NO_CN,real_wage,1.1966608025576948,1.1966930009724155,3.219841472068552e-05,0.002690688510216589
North Africa,2030,S2_CAPACITY,real_wage,1.1966608025576948,1.187572210461986,-0.009088592095708892,-0.7594960974975782
Sub Saharan,2030,S1_NO_CN,real_wage,0.7855407981018434,0.7852648359860399,-0.0002759621158034964,-0.03513020793704449
Sub Saharan,2030,S2_CAPACITY,real_wage,0.7855407981018434,0.7772798273518895,-0.008260970749953911,-1.0516284793756692
South Africa,2030,S1_NO_CN,real_wage,0.8870792610249164,0.8866978199928123,-0.00038144103210413505,-0.042999656159633866
South Africa,2030,S2_CAPACITY,real_wage,0.8870792610249164,0.865087448107895,-0.021991812917021458,-2.4791260356614004
Australia_Oceania,2035,S1_NO_CN,real_wage,1.0485180493823687,1.0466260166447219,-0.0018920327376468205,-0.18044827542657235
Australia_Oceania,2035,S2_CAPACITY,real_wage,1.0485180493823687,1.0263101836787536,-0.022207865703615104,-2.1180241691305826
China,2035,S1_NO_CN,real_wage,1.6062705249496119,1.6060272189429108,-0.00024330600670108282,-0.015147262115683487
China,2035,S2_CAPACITY,real_wage,1.6062705249496119,1.6010012285019637,-0.005269296447648175,-0.3280453924667186
Japan,2035,S1_NO_CN,real_wage,1.241897062681586,1.2393109711638421,-0.002586091517743805,-0.2082371877230908
Japan,2035,S2_CAPACITY,real_wage,1.241897062681586,1.2408899546874734,-0.0010071079941125216,-0.08109432129084095
South Korea,2035,S1_NO_CN,real_wage,1.4290508697376492,1.4239554627313364,-0.005095407006312724,-0.35655882615628365
South Korea,2035,S2_CAPACITY,real_wage,1.4290508697376492,1.4286872763095062,-0.0003635934281429609,-0.025443001074532137
Rest of World,2035,S1_NO_CN,real_wage,1.2679805795625356,1.267238243204661,-0.0007423363578746844,-0.058544773464180105
Rest of World,2035,S2_CAPACITY,real_wage,1.2679805795625356,1.1927188173312282,-0.07526176223130743,-5.935561115397634
Southeast Asia,2035,S1_NO_CN,real_wage,1.2371090575791859,1.236656969146312,-0.0004520884328738095,-0.03654394332529344
Southeast Asia,2035,S2_CAPACITY,real_wage,1.2371090575791859,1.222991691152389,-0.01411736642679684,-1.1411577936727866
"Central, Western and South Asia",2035,S1_NO_CN,real_wage,1.2464793527552531,1.2470486314197764,0.0005692786645232761,0.04567092613808055
"Central, Western and South Asia",2035,S2_CAPACITY,real_wage,1.2464793527552531,1.1491644903298297,-0.09731486242542342,-7.807178049946508
India,2035,S1_NO_CN,real_wage,1.5844880931036376,1.5828577798662617,-0.0016303132373758356,-0.10289211035864822
India,2035,S2_CAPACITY,real_wage,1.5844880931036376,1.581416818926262,-0.003071274177375516,-0.19383384392366218
Canada,2035,S1_NO_CN,real_wage,1.128847152828443,1.1281098002297125,-0.000737352598730423,-0.06531908211691105
Canada,2035,S2_CAPACITY,real_wage,1.128847152828443,1.1194258222215352,-0.009421330606907752,-0.8345975434585308
United States,2035,S1_NO_CN,real_wage,1.2724162729684518,1.2716438933688976,-0.0007723795995542293,-0.06070180144366793
United States,2035,S2_CAPACITY,real_wage,1.2724162729684518,1.2746608679422358,0.002244594973783931,0.17640413923247453
Rest of America,2035,S1_NO_CN,real_wage,1.0415556399597343,1.0409994143865422,-0.0005562255731921262,-0.05340334705629642
Rest of America,2035,S2_CAPACITY,real_wage,1.0415556399597343,1.0367727308613015,-0.004782909098432819,-0.45920821845078985
Brazil,2035,S1_NO_CN,real_wage,1.083925154684463,1.0712050170407879,-0.012720137643675189,-1.17352545871842
Brazil,2035,S2_CAPACITY,real_wage,1.083925154684463,1.068001006510115,-0.015924148174347952,-1.469118795290212
"EU, UK and EFTA",2035,S1_NO_CN,real_wage,1.1096962653298879,1.1023678473327165,-0.0073284179971713215,-0.6603985456320111
"EU, UK and EFTA",2035,S2_CAPACITY,real_wage,1.1096962653298879,1.1003828688163677,-0.009313396513520145,-0.8392743856582666
Eastern Europe,2035,S1_NO_CN,real_wage,1.3281134680657882,1.3266039368079423,-0.0015095312578459197,-0.11365981101331207
Eastern Europe,2035,S2_CAPACITY,real_wage,1.3281134680657882,1.3247550715567606,-0.0033583965090275836,-0.2528696974904275
Russia,2035,S1_NO_CN,real_wage,1.3757789725063423,1.3789714689358628,0.003192496429520464,0.23205009622326864
Russia,2035,S2_CAPACITY,real_wage,1.3757789725063423,1.2553802843312334,-0.1203986881751089,-8.75131039077964
North Africa,2035,S1_NO_CN,real_wage,1.2516283388415397,1.2524159603619738,0.0007876215204341008,0.06292774747838434
North Africa,2035,S2_CAPACITY,real_wage,1.2516283388415397,1.2469704026759947,-0.004657936165544996,-0.3721501040681299
Sub Saharan,2035,S1_NO_CN,real_wage,0.808970808820145,0.8087793412689924,-0.00019146755115262426,-0.02366804204367681
Sub Saharan,2035,S2_CAPACITY,real_wage,0.808970808820145,0.8011063634037473,-0.007864445416397747,-0.9721544128233451
South Africa,2035,S1_NO_CN,real_wage,0.9901644368663033,0.989785188148025,-0.0003792487182783244,-0.038301589529773465
South Africa,2035,S2_CAPACITY,real_wage,0.9901644368663033,0.9675657832489923,-0.02259865361731095,-2.28231319727375
Australia_Oceania,2040,S1_NO_CN,real_wage,1.139662000831666,1.1379770728360283,-0.0016849279956376861,-0.1478445358718737
Australia_Oceania,2040,S2_CAPACITY,real_wage,1.139662000831666,1.115576618266752,-0.024085382564914104,-2.113379453499182
China,2040,S1_NO_CN,real_wage,1.5811428253573394,1.5814179512576816,0.0002751259003421769,0.01740044579970176
China,2040,S2_CAPACITY,real_wage,1.5811428253573394,1.5974817162899237,0.016338890932584338,1.0333595846340913
Japan,2040,S1_NO_CN,real_wage,1.3410633600999824,1.3382183744715757,-0.0028449856284067376,-0.21214401295660118
Japan,2040,S2_CAPACITY,real_wage,1.3410633600999824,1.3409311794227328,-0.000132180677249627,-0.009856408070068542
