scenario,year,region,good,quantity,consumer_price,expenditure_2024USD_bn,real_consumption_2024USD_bn
S2_CAPACITY,2050,South Korea,Coal,0.084353319023572,3.464986404131358,0.3740453429856517,0.1079500566338387
S2_CAPACITY,2050,South Korea,Oil,2.4698478633598518e-05,1.394697622967027,4.40829657950998e-05,3.160754528308109e-05
S2_CAPACITY,2050,South Korea,Gas,7.510037730283767,1.9733010676514997,18.96513818993898,9.610870999371585
S2_CAPACITY,2050,South Korea,Mine,0.0236337286218512,3.214469785152952,0.0972214589613574,0.0302449424310718
S2_CAPACITY,2050,South Korea,Manufac,218.49375517633624,2.0387909034540144,570.0753437650009,279.61442970256104
S2_CAPACITY,2050,South Korea,Petro,19.3092075677799,2.2528851120582214,55.67036104982848,24.710696635285537
S2_CAPACITY,2050,South Korea,Power,12.8339109449908,2.502007326117781,41.09302763274796,16.424023704434333
S2_CAPACITY,2050,South Korea,WatWaste,4.226989193520693,1.7382059634195623,9.402707253883968,5.409432169637062
S2_CAPACITY,2050,South Korea,OthServ,828.5918951370355,1.9548920400167416,2072.926965062516,1060.3792619476892
S2_CAPACITY,2050,South Korea,Transport,49.76093182789276,1.3847516785117844,88.18220342723068,63.68087646877537
S2_CAPACITY,2050,Rest of World,Rice,0.0002167433551946,6.065014757381495,0.0016822796665017,0.0002773743681853
S2_CAPACITY,2050,Rest of World,Crops nec,0.2301743415658717,5.548413163779716,1.6343544306324038,0.294562621237937
S2_CAPACITY,2050,Rest of World,"Bovine cattle, sheep and goats, horses",0.6308570135005849,6.587723452821251,5.318471508156972,0.807330720398484
S2_CAPACITY,2050,Rest of World,Animal products nec,0.3237236552228827,5.568708780738038,2.307010037092482,0.4142809895193793
S2_CAPACITY,2050,Rest of World,Forestry,0.0085329935712062,2.5743465922127844,0.0281118208907214,0.010919982855449
S2_CAPACITY,2050,Rest of World,Coal,0.0377964946240001,3.3809139710336407,0.1635332943483036,0.0483695519118388
S2_CAPACITY,2050,Rest of World,Oil,1.1280526175359877e-05,1.4579188174401878,2.104666269349296e-05,1.4436106010639734e-05
S2_CAPACITY,2050,Rest of World,Gas,0.0112921697366938,1.174206037886146,0.0169684529506329,0.0144510047464817
S2_CAPACITY,2050,Rest of World,Mine,0.0344834204198142,3.792271948881699,0.1673517863549493,0.0441296911360732
S2_CAPACITY,2050,Rest of World,Manufac,15.747663787461963,1.6552785186791537,33.358595320265486,20.152862434048966
S2_CAPACITY,2050,Rest of World,Petro,0.5986213691463153,1.4599090437065732,1.1184036006625526,0.7660777035891749
S2_CAPACITY,2050,Rest of World,Power,1.4433567908950795,2.053959445599118,3.793901979240009,1.8471164015950077
S2_CAPACITY,2050,Rest of World,WatWaste,0.289635021229899,1.216146621565179,0.4507726447517345,0.370656495482529
S2_CAPACITY,2050,Rest of World,OthServ,43.04017266495701,1.3025047343259335,71.74206238190288,55.08007795587995
S2_CAPACITY,2050,Rest of World,Transport,6.814921452863445,1.2737744902738215,11.108973825177058,8.721303413517445
S2_CAPACITY,2050,Southeast Asia,Rice,1.2244690088405237,8.462002924278366,13.259938522169795,1.566997629885856
S2_CAPACITY,2050,Southeast Asia,Crops nec,57.03875301412163,7.226818164870642,527.5184960835844,72.9945740407881
S2_CAPACITY,2050,Southeast Asia,"Bovine cattle, sheep and goats, horses",2.8717028260124007,6.627125669297616,24.35483790753078,3.6750227842427496
S2_CAPACITY,2050,Southeast Asia,Animal products nec,40.435732789873015,6.325522115330178,327.32730755058026,51.747080400950686
S2_CAPACITY,2050,Southeast Asia,Forestry,1.2702804435077786,1.9312465525097051,3.1394811172679686,1.6256241936673053
S2_CAPACITY,2050,Southeast Asia,Coal,0.2709719171523004,2.4680316990554125,0.8558458699269353,0.3467726865919856
S2_CAPACITY,2050,Southeast Asia,Oil,0.0002479994598161,1.2739417223448188,0.0004043159161071,0.0003173739145359
S2_CAPACITY,2050,Southeast Asia,Gas,0.1375536171621325,1.8032423907871336,0.3174290470332434,0.1760323887169677
S2_CAPACITY,2050,Southeast Asia,Mine,0.2048058549644565,3.2206594118553284,0.8441268411372416,0.2620975232219464
S2_CAPACITY,2050,Southeast Asia,Manufac,766.856468948343,1.8278868371792305,1793.8409451219616,981.3742405117904
S2_CAPACITY,2050,Southeast Asia,Petro,50.9922343271279,0.9645828240172064,62.945415983767184,65.25662558985556
S2_CAPACITY,2050,Southeast Asia,Power,56.15277859346245,1.3570027079360996,97.51524299686032,71.86075782915972
S2_CAPACITY,2050,Southeast Asia,WatWaste,22.55984659329168,0.7049193733977123,20.35148623046211,28.870658128616075
S2_CAPACITY,2050,Southeast Asia,OthServ,2157.932800754835,0.835385216713754,2306.9875125023364,2761.585271994187
S2_CAPACITY,2050,Southeast Asia,Transport,454.4762850332454,0.6674046381669172,388.1691249543632,581.6098641003791
S2_CAPACITY,2050,"Central, Western and South Asia",Rice,0.5798284142499684,5.365108246410386,3.981058179697672,0.7420275592796819
S2_CAPACITY,2050,"Central, Western and South Asia",Crops nec,108.96406336326702,3.995664591152512,557.1765846320172,139.44528602365733
S2_CAPACITY,2050,"Central, Western and South Asia","Bovine cattle, sheep and goats, horses",23.54939434584749,3.940514400073476,118.7553551853911,30.13701916143742
S2_CAPACITY,2050,"Central, Western and South Asia",Animal products nec,47.235933971135736,4.51196962440815,272.7465186000371,60.44954655344374
S2_CAPACITY,2050,"Central, Western and South Asia",Forestry,8.688420775113396,2.605289060243304,28.967919372561884,11.118888912024568
S2_CAPACITY,2050,"Central, Western and South Asia",Coal,1.2776936920119006,2.4790334679328563,4.053495380597306,1.6351112996631103
S2_CAPACITY,2050,"Central, Western and South Asia",Oil,0.0114866165926834,1.6417619160351271,0.0241336407760559,0.0146998421126268
S2_CAPACITY,2050,"Central, Western and South Asia",Gas,26.072262781598027,1.395715511308691,46.568920583042434,33.365625633900066
S2_CAPACITY,2050,"Central, Western and South Asia",Mine,2.477362872351308,3.692736820453063,11.707347873639502,3.1703717679856034
S2_CAPACITY,2050,"Central, Western and South Asia",Manufac,1467.0248585074853,1.561209162748299,2931.0221890709745,1877.405222959902
S2_CAPACITY,2050,"Central, Western and South Asia",Petro,106.82280347750122,1.1242640334003196,153.69255504819725,136.70503844287438
S2_CAPACITY,2050,"Central, Western and South Asia",Power,141.99305615185432,1.3716206321511204,249.2422468990372,181.7136905596198
S2_CAPACITY,2050,"Central, Western and South Asia",WatWaste,43.18258387228303,1.0015143330148963,55.34601239494857,55.2623268262039
S2_CAPACITY,2050,"Central, Western and South Asia",OthServ,3203.7412791768265,1.0805542634177163,4430.212519318174,4099.944507132182
