technology,iso3,year,weight,observed,procurement_model,other_cost_fitted,other_cost_observed,model_factual,Q,Q_ratio,beta_B,G_level_gap,G_anchor,B_fit_outside_year_range,P_direct,S_share,T_cn_tariff,K_spillover,G_other,china_contribution_since_2010,model_without_china_contribution
wind,CAN,2017,0.05019394382182265,2471.4182906315746,1123.8333629461483,1313.8477412429718,1347.5849276854262,2437.68110418912,495.6822,0.710261574855825,-0.2643524831740681,0.0,excluded_for_wind,False,2.4813885469784362,4.095128374177073,0.0,76.30715003102182,0.0,82.88366695217732,2520.5647711412976
wind,CAN,2018,0.05019394382182265,2210.71492193368,1040.850679124377,1284.7915734422932,1169.8642428093033,2325.6422525666703,539.4404499999999,0.6995445558448573,-0.2643524831740681,0.0,excluded_for_wind,False,44.75779535122007,97.02335212437275,0.0,84.58270550677905,0.0,226.3638529823719,2552.0061055490423
wind,CAN,2019,0.05019394382182265,2894.3307568325185,704.4428337885606,1252.3443326255353,2189.887923043958,1956.787166414096,594.24654,0.6876345464291639,-0.2643524831740681,0.0,excluded_for_wind,False,190.44131378924146,376.3783372349942,0.0,60.893779640407445,0.0,627.713430664643,2584.500597078739
wind,CAN,2020,0.05019394382182265,1658.650703711003,544.3774990809422,1200.0334734639202,1114.2732046300607,1744.4109725448625,698.33524,0.6349287915070704,-0.2643524831740681,0.0,excluded_for_wind,False,263.9746541830168,480.48524710999965,0.0,67.08214255812901,0.0,811.5420438511454,2555.953016396008
wind,CAN,2021,0.05019394382182265,1553.9705855540396,498.93225793840105,1169.7305891797607,1055.0383276156385,1668.6628471181618,769.27527,0.6301816773597831,-0.2643524831740681,0.0,excluded_for_wind,False,284.81286283013395,490.06820822304445,0.0,64.09133005755261,0.0,838.972401110731,2507.635248228893
wind,CAN,2022,0.05019394382182265,1819.9977599750696,478.91990944326767,1142.924426773737,1341.077850531802,1621.8443362170046,839.7858299999999,0.622067819362944,-0.2643524831740681,0.0,excluded_for_wind,False,288.64767750448647,478.4060680010248,0.0,64.16208904465647,0.0,831.2158345501676,2453.060170767172
wind,CAN,2023,0.05019394382182265,1454.1580407027554,424.5368247624041,1108.3925182701926,1029.6212159403512,1532.9293430325965,943.12808,0.5902443176116652,-0.2643524831740681,0.0,excluded_for_wind,False,313.915741212284,478.2093494525315,0.0,66.77779690522618,0.0,858.9028875700417,2391.8322306026384
wind,CAN,2024,0.05019394382182265,1237.5279556276118,560.3421311843513,1077.6013681507616,677.1858244432606,1637.9434993351128,1049.19276,0.5598405673329274,-0.2643524831740681,0.0,excluded_for_wind,False,195.75483737839164,297.920390174426,0.0,90.09293192675418,0.0,583.7681594795719,2221.7116588146846
wind,DEU,2010,0.10218052849442469,2704.819128610142,2111.7501893658196,730.8646030881091,593.0689392443223,2842.6147924539287,177.71164000000002,0.9331638040141884,0.2020092160890111,0.0,excluded_for_wind,False,0.0,0.0,0.0,0.0,0.0,0.0,2842.6147924539287
wind,DEU,2011,0.10218052849442469,2704.819128610142,1922.1958468953924,760.4220000748554,782.6232817147495,2682.6178469702477,216.24613,0.8685660178057291,0.2020092160890111,0.0,excluded_for_wind,False,0.19340916279961792,-0.16686419583697834,0.018387337487150653,63.025691911842934,0.0,63.07062421629272,2745.6884711865405
wind,DEU,2012,0.10218052849442469,2457.322731337371,1700.2150388587406,790.0936927671297,757.1076924786303,2490.30873162587,261.36127,0.8334319771249964,0.2020092160890111,0.0,excluded_for_wind,False,1.1131612525052506,4.953246277734976,0.05245865805305098,80.81111536781901,0.0,86.9299815561123,2577.2387131819823
wind,DEU,2013,0.10218052849442469,2427.545592608569,1643.0450309872963,808.1399322123634,784.5005616212729,2451.1849631996597,292.27612,0.7998293873615128,0.2020092160890111,0.0,excluded_for_wind,False,0.7188452195717809,1.3499730615550172,0.026627783523288706,112.60807064925592,0.0,114.70351671390601,2565.888479913566
wind,DEU,2014,0.10218052849442469,2394.891197421886,1537.1861962341984,833.5287660599712,857.7050011876875,2370.7149622941697,340.63979000000006,0.7694570854450093,0.2020092160890111,0.0,excluded_for_wind,False,0.43261526562742625,-0.6671070913642713,0.0,133.24759142276204,0.0,133.0130995970252,2503.728061891195
wind,DEU,2015,0.10218052849442469,2350.285901628808,1421.515833372084,862.8596490621951,928.770068256724,2284.375482434279,404.24651,0.7214741816818653,0.2020092160890111,0.0,excluded_for_wind,False,0.6787172964180767,-0.0867737068014469,0.0,168.8294824800059,0.0,169.42142606962253,2453.7969085039017
wind,DEU,2016,0.10218052849442469,2305.478060177636,1348.1641399818948,882.7354819415536,957.3139201957413,2230.8996219234486,452.48745,0.7146964186520532,0.2020092160890111,0.0,excluded_for_wind,False,0.5213408604138081,-0.7882211172571352,0.0,163.55527722880947,0.0,163.28839697196614,2394.1880188954146
