technology,iso3,year,supplier,P0,P1,S0,S1,T0,T1,rent0,rent1,price_weight,tariff_weight,price_gap0,price_gap1
pv,AUS,2011,USA,2604.4682351451097,1987.0240461343933,0.006788263994379824,0.0069557362430183334,0.0,0.0,0.0,0.0,0.006872000118699078,15.767750687084126,18.85878757872709,37.77359292834685
pv,AUS,2011,VGB,3062.9400472240845,2308.2131329981794,8.39016837681039e-06,0.0,0.0,0.0,0.0,0.0,4.195084188405195e-06,0.01179391038066517,0.0,0.0
pv,AUS,2011,ZAF,3062.9400472240845,2308.2131329981794,1.86920811858191e-05,1.560513742278148e-05,0.0,0.0,0.0,0.0,1.714860930430029e-05,0.046248053662313,0.0,0.0
pv,AUS,2012,ARE,3062.9400472240845,1619.125501103528,0.0002940878279460134,1.9348785712941295e-05,0.0,0.0,0.0,0.0,0.00015671830682947735,0.3999387113962109,0.0,0.0
pv,AUS,2012,AUS,3062.9400472240845,1619.125501103528,0.21760853096736835,0.18411702001814456,0.0,0.0,0.0,0.0,0.20086277549275644,474.2559680947199,0.0,0.0
pv,AUS,2012,AUT,3062.9400472240845,1619.125501103528,0.00016334780816891557,0.00012048576352372998,0.0,0.0,0.0,0.0,0.00014191678584632276,0.3373889171648268,0.0,0.0
pv,AUS,2012,BEL,3062.9400472240845,1619.125501103528,0.00029159240404185956,5.370802266726006e-06,0.0,0.0,0.0,0.0,0.0001484816031542928,0.38203787534932204,0.0,0.0
pv,AUS,2012,BGR,3062.9400472240845,1619.125501103528,2.402226363084205e-06,0.0,0.0,0.0,0.0,0.0,1.2011131815421024e-06,0.003100876103978162,0.0,0.0
pv,AUS,2012,BLR,3062.9400472240845,1619.125501103528,0.0,5.79976609895025e-07,0.0,0.0,0.0,0.0,2.899883049475125e-07,0.0006090905705249914,0.0,0.0
pv,AUS,2012,CAN,3062.9400472240845,1619.125501103528,0.0015646475156682604,0.00010026427715722024,0.0,0.0,0.0,0.0,0.0008324558964127403,2.1249980216195827,0.0,0.0
pv,AUS,2012,CHE,3062.9400472240845,1619.125501103528,0.009741935980911746,0.004985914468262802,0.0,0.0,0.0,0.0,0.007363925224587274,17.81142471738578,0.0,0.0
pv,AUS,2012,CHN,2270.6250354815543,1009.547984993162,0.6305809684573503,0.6840703306612103,0.0,0.0,0.0,0.0,0.6573256495592803,1072.4497467484723,17.073025874472293,33.79242485712243
pv,AUS,2012,CRI,3062.9400472240845,1619.125501103528,7.115273808588134e-07,0.0,0.0,0.0,0.0,0.0,3.5576369042940674e-07,0.0009184639243566255,0.0,0.0
pv,AUS,2012,CZE,3062.9400472240845,1619.125501103528,0.004143652886397843,0.0038566907072855195,0.0,0.0,0.0,0.0,0.004000171796841681,9.399059959391169,0.0,0.0
pv,AUS,2012,DEU,2665.423973792646,1469.8503224522924,0.01643727494777546,0.04340565891546284,0.0,0.0,0.0,0.0,0.02992146693161915,59.17984577988406,15.230779982589757,37.27575825560724
pv,AUS,2012,DNK,3062.9400472240845,1619.125501103528,5.1227581741294306e-05,4.6204438489806876e-05,0.0,0.0,0.0,0.0,4.871601011555059e-05,0.11465015024814489,0.0,0.0
pv,AUS,2012,DOM,3062.9400472240845,1619.125501103528,6.247819772478144e-06,3.224888810114413e-06,0.0,0.0,0.0,0.0,4.736354291296279e-06,0.011451673267257557,0.0,0.0
pv,AUS,2012,ESP,3062.9400472240845,1619.125501103528,2.0482549330599842e-05,0.0003414251173245139,0.0,0.0,0.0,0.0,0.00018095383332755686,0.3850037254188105,0.0,0.0
pv,AUS,2012,FIN,3062.9400472240845,1619.125501103528,1.2109706137706251e-05,4.234376399978867e-06,0.0,0.0,0.0,0.0,8.17204126884256e-06,0.020078559411415155,0.0,0.0
pv,AUS,2012,FJI,3062.9400472240845,1619.125501103528,1.3483772448348794e-06,4.422048076576975e-06,0.0,0.0,0.0,0.0,2.8852126607059275e-06,0.006384559844406958,0.0,0.0
pv,AUS,2012,FRA,3062.9400472240845,1619.125501103528,3.921883960641353e-05,0.0003806375547786146,0.0,0.0,0.0,0.0,0.00020992819719251404,0.4503700142418466,0.0,0.0
pv,AUS,2012,GBR,3062.9400472240845,1619.125501103528,0.001134392703438246,0.0009642204154621472,0.0,0.0,0.0,0.0,0.0010493065594501965,2.4769358145451816,0.0,0.0
pv,AUS,2012,HKG,3062.9400472240845,1619.125501103528,0.003384904820643597,0.0030565423918762044,0.0,0.0,0.0,0.0,0.0032207236062599003,7.579327389698627,0.0,0.0
pv,AUS,2012,HRV,3062.9400472240845,1619.125501103528,8.256346266556507e-07,0.0,0.0,0.0,0.0,0.0,4.1281731332782537e-07,0.0010657574672215417,0.0,0.0
pv,AUS,2012,HUN,3062.9400472240845,1619.125501103528,1.0901125204475874e-05,6.140639144199873e-06,0.0,0.0,0.0,0.0,8.520882174337874e-06,0.020520436019949004,0.0,0.0
pv,AUS,2012,IDN,3062.9400472240845,1619.125501103528,0.0003604737507742352,5.328015313052618e-05,0.0,0.0,0.0,0.0,0.0002068769519523807,0.5212666068023919,0.0,0.0
pv,AUS,2012,IND,3062.9400472240845,1619.125501103528,0.01755243476971312,0.0008802813855779817,0.0,0.0,0.0,0.0,0.00921635807764555,23.58175444912818,0.0,0.0
pv,AUS,2012,IRL,3062.9400472240845,1619.125501103528,6.2125719845094866e-06,1.8994781121807256e-05,0.0,0.0,0.0,0.0,1.2603676553158372e-05,0.027967691595571536,0.0,0.0
pv,AUS,2012,ISR,3062.9400472240845,1619.125501103528,0.00498785055149014,4.243896770745069e-05,0.0,0.0,0.0,0.0,0.0025151447595987957,6.48305774575534,0.0,0.0
pv,AUS,2012,ITA,3062.9400472240845,1619.125501103528,0.00016638568955570568,0.0002354387690481595,0.0,0.0,0.0,0.0,0.0002009122293019326,0.4620337934740027,0.0,0.0
pv,AUS,2012,JOR,3062.9400472240845,1619.125501103528,8.955327824579017e-07,0.0,0.0,0.0,0.0,0.0,4.4776639122895086e-07,0.0011559844018560715,0.0,0.0
pv,AUS,2012,JPN,6777.605704087598,3882.861257023092,0.032772354755960374,0.0009618779069985175,0.0,0.0,0.0,0.0,0.016867116331479446,97.57926829189078,57.44992627181614,146.7565877578103
