target,technology,iso3,year,observed,procurement,B_fit,B_anchor,beta_B,model_factual,capacity_weight,observation_rule,observed_completed,P,S,T,K,E,net,total_decline,remainder,model_without_source_contribution,net_pct
CHN,pv,AUS,2020,1248.0457552893834,303.05931400195163,1065.1397478855254,944.9864412874317,-0.6311445523247294,1368.199061887477,5323.000000000004,reported,1248.0457552893834,1417.401454268666,82.31413818328907,0.0,8.63367157608569,250.24093102000577,1758.5901950480463,6977.960952358256,5219.370757310209,3126.7892569355236,25.20206414244432
CHN,pv,AUS,2021,1162.0471230412904,371.103902666107,947.8416555023391,790.9432203751835,-0.6311445523247294,1318.945558168446,5323.000000000004,reported,1162.0471230412904,1363.8172970027913,80.9692232222608,0.0,7.149750548785686,202.99251650999372,1654.9287872838315,7063.9595846063485,5409.030797322517,2973.8743454522773,23.427778251877633
CHN,pv,AUS,2022,979.5214615557928,353.86640981108314,834.6094605210275,625.6550517447097,-0.6311445523247294,1188.4758703321106,5323.000000000004,reported,979.5214615557928,1377.6648283337965,82.98081215298961,0.0,6.45636672192969,163.85740554810425,1630.95941275682,7246.485246091846,5615.525833335027,2819.4352830889306,22.506903103631164
CHN,pv,AUS,2023,1012.2454310798984,224.51838178014515,691.6230844303054,787.7270492997532,-0.6311445523247294,916.1414662104505,5323.000000000004,reported,1012.2454310798984,1510.1312268991765,108.35263868175662,0.0,6.055906567097996,286.22898072345157,1910.7687528714825,7213.76127656774,5302.992523696258,2826.910219081933,26.4878290203223
CHN,pv,AUS,2024,943.9690385525072,129.51154301459258,579.5357096998207,814.4574955379146,-0.6311445523247294,709.0472527144133,5323.000000000004,reported,943.9690385525072,1610.212914959786,124.9650521365189,0.0,5.45108392536501,356.86365899583154,2097.4927100175014,7282.037669095132,5184.54495907763,2806.539962731915,28.803650919291886
CHN,pv,BRA,2010,,2841.5447425676575,10215.554287664529,4680.970811007896,-0.8431480181598846,13057.099030232186,15550.85,carry_2011,7522.515553575554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13057.099030232186,
CHN,pv,BRA,2011,7522.515553575554,2145.8440335034957,6316.597124754594,5376.671520072058,-0.8431480181598846,8462.44115825809,15550.85,reported,7522.515553575554,196.86070887403307,-5.031377709695237,0.0,4.177689087085612,118.4481213708864,314.45514162230984,0.0,-314.45514162230984,8776.8962998804,
CHN,pv,BRA,2012,,1420.2575738767985,4718.466739838976,4718.466739838976,-0.8431480181598846,6138.724313715774,15550.85,interpolate_country,6319.899096442668,482.9448816275012,19.87246495916699,0.0,6.007318377772983,205.87230770841376,714.696972672855,1202.6164571328854,487.9194844600304,6853.421286388629,59.42850427780927
CHN,pv,BRA,2013,5117.282639309783,1076.9540102485794,3655.0409002931688,4040.3286290612036,-0.8431480181598846,4731.994910541748,15550.85,reported,5117.282639309783,585.9993362745598,12.747304782407697,3.684934347232127,13.83398617026497,434.78538852273397,1051.0509500971987,2405.232914265771,1354.1819641685722,5783.045860638947,43.69851018848401
CHN,pv,BRA,2014,6068.722799156141,1009.5977421492223,2960.126634866061,5059.125057006919,-0.8431480181598846,3969.7243770152836,15550.85,reported,6068.722799156141,586.741880252292,3.525076635034208,0.0,16.507106114230695,747.5967724686253,1354.3708354701823,1453.7927544194126,99.4219189492303,5324.095212485466,93.16120412300889
CHN,pv,BRA,2015,2497.658976411624,821.9244308268568,2414.3384512008897,1675.7345455847671,-0.8431480181598846,3236.2628820277464,15550.85,reported,2497.658976411624,735.7614337565642,85.21696066236764,0.0,15.784576841212292,278.1099718644443,1114.8729431245883,5024.85657716393,3909.9836340393413,4351.135825152334,22.18715949408912
CHN,pv,BRA,2016,2460.5928028234507,568.3766487495783,1904.4225715651276,1892.2161540738725,-0.8431480181598846,2472.799220314706,15550.85,reported,2460.5928028234507,1027.7753609485337,235.14852548021187,0.0,14.45107689527594,501.8703275838778,1779.2452909078993,5061.922750752103,3282.6774598442034,4252.044511222605,35.149593909617415
CHN,pv,BRA,2017,1975.0868857598143,482.78243735120384,1507.5444881806472,1492.3044484086104,-0.8431480181598846,1990.326925531851,15550.85,reported,1975.0868857598143,1078.7696691204862,231.9042924321955,0.0,16.535301086908675,563.9147719346591,1891.1240345742494,5547.42866781574,3656.30463324149,3881.4509601061004,34.090100978601065
CHN,pv,BRA,2018,1809.6190475909184,434.6277856666832,1253.2751396165838,1374.9912619242352,-0.8431480181598846,1687.902925283267,15550.85,reported,1809.6190475909184,1117.8977849574894,235.89153130093572,0.0,16.085256259543605,581.3781134645184,1951.252685982487,5712.896505984636,3761.643820002149,3639.155611265754,34.15522553118932
CHN,pv,BRA,2019,1495.162848478625,339.1556423527974,1065.4487732773468,1156.0072061258275,-0.8431480181598846,1404.604415630144,15550.85,reported,1495.162848478625,1223.9092335389237,248.27466204016704,-17.45836846825805,12.389465708931084,451.0668984912443,1918.181891311008,6027.352705096929,4109.1708137859205,3322.7863069411524,31.82461662960142
CHN,pv,BRA,2020,1298.4074341474254,304.6098542145941,897.8798206178218,993.7975799328312,-0.8431480181598846,1202.4896748324159,15550.85,reported,1298.4074341474254,1241.6007308970898,241.95920036787632,-17.208605884613192,10.951451529261481,387.3567526630387,1864.659529572653,6224.108119428129,4359.448589855476,3067.1492044050688,29.95866224997354
CHN,pv,BRA,2021,915.5422974243716,376.4771235260486,768.2930901527423,539.0651738983229,-0.8431480181598846,1144.770213678791,15550.85,reported,915.5422974243716,1186.685043153147,227.7557828091293,-17.724163467912767,10.945954398925647,185.38592742276956,1593.0485443160587,6606.973256151183,5013.924711835124,2737.81875799485,24.111623924508983
CHN,pv,BRA,2022,779.5200740754375,359.85205446189406,648.2088449663519,419.66801961354344,-0.8431480181598846,1008.0608994282459,15550.85,reported,779.5200740754375,1193.1791841884713,219.74098367237193,-17.62154456266653,10.451268083390683,145.3262223255545,1551.0761137071217,6742.995479500117,5191.919365792995,2559.137013135368,23.002775523469708
