grid,scenario,year,region,household,government,investment,capital,labor,carbon_revenue,walras,foreign_saving,max_absolute_gap
fiveyear_2050,C,2040,South Africa,1.7053025658242404e-13,7.105427357601002e-14,0.0,0.0,0.0,2.637534635141492e-11,-1.3686133115697885e-8,-43.25047556639559,1.3686133115697885e-8
fiveyear_2050,C,2045,Australia_Oceania,-5.684341886080801e-13,-1.1368683772161603e-13,2.2737367544323206e-13,2.2737367544323206e-13,1.1368683772161603e-13,1.1918359632545616e-9,-2.2812400857219473e-9,-46.355617450602615,2.2812400857219473e-9
fiveyear_2050,C,2045,China,1.0913936421275139e-11,-2.1600499167107046e-12,0.0,1.8189894035458565e-12,0.0,-5.999254426569678e-10,2.044698703684844e-7,-851.7843518660999,2.044698703684844e-7
fiveyear_2050,C,2045,Japan,2.0463630789890885e-12,6.821210263296962e-13,4.547473508864641e-13,4.547473508864641e-13,0.0,4.774847184307873e-12,2.0052539184689522e-8,-7.29890124226195,2.0052539184689522e-8
fiveyear_2050,C,2045,South Korea,-2.2737367544323206e-13,-2.2737367544323206e-13,-1.1368683772161603e-12,1.1368683772161603e-13,1.1368683772161603e-13,2.2595258997171186e-11,8.577899279771373e-9,-209.1426108341453,8.577899279771373e-9
fiveyear_2050,C,2045,Rest of World,2.842170943040401e-14,3.552713678800501e-15,0.0,0.0,0.0,-3.9968028886505635e-15,4.689283628067642e-9,-9.95510114658723,4.689283628067642e-9
fiveyear_2050,C,2045,Southeast Asia,9.094947017729282e-13,6.394884621840902e-14,2.2737367544323206e-13,4.547473508864641e-13,0.0,7.105427357601002e-13,-9.886434781947173e-9,-92.44935599396523,9.886434781947173e-9
fiveyear_2050,C,2045,"Central, Western and South Asia",4.547473508864641e-13,-2.2737367544323206e-13,-1.3642420526593924e-12,-4.547473508864641e-13,0.0,5.968558980384842e-13,-3.842842488666065e-8,23.36678116524051,3.842842488666065e-8
fiveyear_2050,C,2045,India,-4.547473508864641e-13,-1.1368683772161603e-13,-4.547473508864641e-13,0.0,-4.547473508864641e-13,1.6561330085096415e-10,-1.1435804481152445e-7,394.04862278378624,1.1435804481152445e-7
fiveyear_2050,C,2045,Canada,-5.684341886080801e-13,2.2737367544323206e-13,1.1368683772161603e-13,0.0,0.0,1.2608296628968674e-9,-3.2911202652030624e-9,55.1601949612777,3.2911202652030624e-9
fiveyear_2050,C,2045,United States,7.958078640513122e-12,3.637978807091713e-12,-1.8189894035458565e-12,0.0,0.0,7.819380698492751e-10,-3.688510332722217e-7,1047.9269731933666,3.688510332722217e-7
