grid,year,region,technology,GDP,GDP_target,capacity_proxy_GW,target_GW,preference,macro_tfp
fiveyear_2050,2025,Southeast Asia,Hydro,3636.3982563870936,3636.398256386175,24.767364789691882,70.93687890655734,0.08589307354823429,1.3074375688740114
fiveyear_2050,2025,Southeast Asia,Biomass,3636.3982563870936,3636.398256386175,2.603872192718535,5.357812203839189,0.04566172615168968,1.3074375688740114
fiveyear_2050,2025,"Central, Western and South Asia",Solar,5844.460060785144,5844.460060786,72.36246048776745,75.65111699362367,0.04336121158692157,1.313883303443329
fiveyear_2050,2025,"Central, Western and South Asia",Wind,5844.460060785144,5844.460060786,10.643350634581907,27.617806124144685,0.009493683136391626,1.313883303443329
fiveyear_2050,2025,"Central, Western and South Asia",Hydro,5844.460060785144,5844.460060786,25.429598617189292,93.71856284023391,0.031310694056974384,1.313883303443329
fiveyear_2050,2025,"Central, Western and South Asia",Biomass,5844.460060785144,5844.460060786,0.4242586626940766,1.1485897912837744,0.0055328771904951165,1.313883303443329
fiveyear_2050,2025,India,Solar,3906.5567137123726,3906.5567138614592,96.4156053542829,127.64894791939268,0.0025199782043060126,1.3974839965850532
fiveyear_2050,2025,India,Wind,3906.5567137123726,3906.5567138614592,27.10167852840635,69.65170061590634,0.00045059039087566973,1.3974839965850532
fiveyear_2050,2025,India,Hydro,3906.5567137123726,3906.5567138614592,16.72523861149935,51.56494155225933,0.0035254473577119895,1.3974839965850532
fiveyear_2050,2025,India,Biomass,3906.5567137123726,3906.5567138614592,2.9904708489284957,7.821609028174224,0.07184906886406371,1.3974839965850532
fiveyear_2050,2025,Canada,Solar,1779.8422315559174,1779.8422315585635,16.73208344861982,7.541733953394198,0.003083456432817162,1.0651850640050011
fiveyear_2050,2025,Canada,Wind,1779.8422315559174,1779.8422315585635,24.735246162225405,25.158869052921823,0.00830253781424062,1.0651850640050011
fiveyear_2050,2025,Canada,Hydro,1779.8422315559174,1779.8422315585635,51.35593891908936,85.07518667463859,0.13400375147499607,1.0651850640050011
fiveyear_2050,2025,Canada,Biomass,1779.8422315559174,1779.8422315585635,0.9969275644887958,1.5990555338999444,0.038682081818989314,1.0651850640050011
fiveyear_2050,2025,United States,Solar,23038.049750732305,23038.049750470243,252.50746067704551,230.19263865574197,0.06975797599658777,1.1786850008408005
fiveyear_2050,2025,United States,Wind,23038.049750732305,23038.049750470243,84.47464598245413,220.76043512530669,0.0419830943618788,1.1786850008408005
fiveyear_2050,2025,United States,Hydro,23038.049750732305,23038.049750470243,24.86098821323689,84.51694769735528,0.017432712027701854,1.1786850008408005
fiveyear_2050,2025,United States,Biomass,23038.049750732305,23038.049750470243,4.621527373759911,13.12175230264472,0.011211934633730615,1.1786850008408005
fiveyear_2050,2025,Rest of America,Solar,4015.780064517765,4015.780064515144,48.622098471512835,42.77410729433892,0.21479673457490542,1.1608615703800682
fiveyear_2050,2025,Rest of America,Wind,4015.780064517765,4015.780064515144,14.297906586893765,31.20470566563296,0.04891298957616021,1.1608615703800682
