grid,scenario,year,region,household,government,investment,capital,labor,carbon_revenue,walras,foreign_saving,max_absolute_gap
fiveyear_2050,A,2045,"EU, UK and EFTA",-6.366462912410498e-12,-1.8189894035458565e-12,0.0,9.094947017729282e-13,9.094947017729282e-13,-7.50560502638109e-10,1.669104676693678e-8,-260.1516195062763,1.669104676693678e-8
fiveyear_2050,A,2045,Eastern Europe,2.3447910280083306e-13,5.684341886080802e-14,0.0,0.0,2.842170943040401e-14,-4.091171845743702e-12,4.733351488539483e-10,37.091717472359214,4.733351488539483e-10
fiveyear_2050,A,2045,Russia,2.2737367544323206e-13,-1.4210854715202004e-13,-2.2737367544323206e-13,0.0,0.0,-2.1267116508637305e-9,-3.6590563468053006e-8,-190.06847947892967,3.6590563468053006e-8
fiveyear_2050,A,2045,North Africa,-2.2737367544323206e-13,-2.220446049250313e-14,0.0,-1.1368683772161603e-13,0.0,-4.4277215365096054e-10,-1.4563437389369938e-7,106.00194942988486,1.4563437389369938e-7
fiveyear_2050,A,2045,Sub Saharan,-1.1368683772161603e-13,1.4210854715202004e-14,-2.2737367544323206e-13,-1.1368683772161603e-13,2.2737367544323206e-13,-5.0614532719758595e-11,2.815954758261796e-8,156.88907621496733,2.815954758261796e-8
fiveyear_2050,A,2045,South Africa,-3.410605131648481e-13,1.4210854715202004e-14,2.842170943040401e-14,-2.842170943040401e-14,2.842170943040401e-14,1.6334457405554845e-11,-2.0406787371030077e-10,-49.52019137515442,2.0406787371030077e-10
fiveyear_2050,A,2050,Australia_Oceania,-1.5916157281026244e-12,-1.1368683772161603e-13,-1.1368683772161603e-12,-2.2737367544323206e-13,2.2737367544323206e-13,1.9803678696916904e-9,2.843876245606225e-8,-50.99287630841992,2.843876245606225e-8
fiveyear_2050,A,2050,China,-2.7284841053187847e-12,-1.2505552149377763e-12,1.8189894035458565e-12,1.8189894035458565e-12,0.0,-1.5019168131402694e-9,-3.971454134443775e-7,-980.5277919935005,3.971454134443775e-7
fiveyear_2050,A,2050,Japan,-2.2737367544323206e-13,4.547473508864641e-13,0.0,0.0,0.0,8.519407401763601e-11,6.411301001207903e-8,-7.493582923562767,6.411301001207903e-8
fiveyear_2050,A,2050,South Korea,-2.2737367544323206e-13,3.410605131648481e-13,0.0,-4.547473508864641e-13,1.1368683772161603e-13,-3.333369136271358e-10,-2.9943453228042927e-7,-216.3563153314778,2.9943453228042927e-7
fiveyear_2050,A,2050,Rest of World,1.4210854715202004e-14,2.1316282072803006e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,-1.5076146184571033e-19,-4.091191385668935e-9,-10.82626889170047,4.091191385668935e-9
fiveyear_2050,A,2050,Southeast Asia,-1.3642420526593924e-12,1.9184653865522705e-13,-1.3642420526593924e-12,0.0,2.2737367544323206e-13,-7.212008767965017e-13,-7.655535227968358e-8,-105.30813422375182,7.655535227968358e-8
fiveyear_2050,A,2050,"Central, Western and South Asia",-3.637978807091713e-12,-1.3642420526593924e-12,4.547473508864641e-13,4.547473508864641e-13,-4.547473508864641e-13,1.6483880926898564e-10,-1.0859048416023143e-7,26.487826397845588,1.0859048416023143e-7
fiveyear_2050,A,2050,India,-4.547473508864641e-13,5.400124791776761e-13,0.0,4.547473508864641e-13,-2.2737367544323206e-13,-5.1514280077654476e-11,-1.4987108443165198e-8,453.78478017114253,1.4987108443165198e-8
fiveyear_2050,A,2050,Canada,2.1032064978498966e-12,-2.2737367544323206e-13,0.0,0.0,2.2737367544323206e-13,8.151523900323809e-10,5.7834768085740507e-8,59.71476956707566,5.7834768085740507e-8
fiveyear_2050,A,2050,United States,1.7763568394002505e-11,0.0,-1.8189894035458565e-12,0.0,0.0,-1.9127810446661897e-11,-4.4885018724016845e-7,1119.9112343826462,4.4885018724016845e-7
fiveyear_2050,A,2050,Rest of America,-1.8189894035458565e-12,-1.1368683772161603e-13,0.0,-2.2737367544323206e-13,2.2737367544323206e-13,-5.190869956095412e-11,5.981746653560549e-9,-50.398962097016295,5.981746653560549e-9
fiveyear_2050,A,2050,Brazil,1.1368683772161603e-12,0.0,6.821210263296962e-13,0.0,0.0,-3.4177440793046126e-12,-1.8712853488977998e-10,-65.4247829497826,1.8712853488977998e-10
fiveyear_2050,A,2050,"EU, UK and EFTA",-5.002220859751105e-12,0.0,-7.275957614183426e-12,-3.637978807091713e-12,9.094947017729282e-13,-1.1655174603220075e-9,-7.102971721906215e-8,-280.0045064660185,7.102971721906215e-8
fiveyear_2050,A,2050,Eastern Europe,5.684341886080802e-14,1.4210854715202004e-14,-5.684341886080802e-14,0.0,-1.4210854715202004e-14,2.1661339388856504e-11,-3.5066136661043856e-9,39.6309914718444,3.5066136661043856e-9
fiveyear_2050,A,2050,Russia,6.821210263296962e-13,2.2026824808563106e-13,0.0,0.0,0.0,-3.6493165533049384e-12,-7.631797416252084e-9,-200.17158652917445,7.631797416252084e-9
fiveyear_2050,A,2050,North Africa,-2.8421709430404007e-12,4.529709940470639e-14,-1.1368683772161603e-13,-5.684341886080802e-14,-5.684341886080802e-14,-4.4672733253814613e-10,2.2322410586639307e-10,123.60323081023323,4.4672733253814613e-10
fiveyear_2050,A,2050,Sub Saharan,2.2737367544323206e-13,1.8474111129762605e-13,0.0,2.2737367544323206e-13,0.0,-5.7657743423214185e-11,-3.775994628085755e-8,200.19850035532934,3.775994628085755e-8
fiveyear_2050,A,2050,South Africa,-3.410605131648481e-13,0.0,0.0,0.0,2.842170943040401e-14,-1.3358495238245456e-10,1.0192025001742877e-10,-55.826525441699026,1.3358495238245456e-10
