variable,value
"int_elec[9,11]",0.828429218265967
"int_elec[1,12]",7.72503478297997
"int_elec[2,12]",3.755272543117061
"int_elec[3,12]",1.3915660452750362
"int_elec[4,12]",3.765830030268195
"int_elec[5,12]",1.810874102868556
"int_elec[6,12]",0.3672672697911243
"int_elec[7,12]",1.9750597913517776
"int_elec[8,12]",1.4724573032588673
"int_elec[9,12]",0.8614927991871916
"int_elec[1,13]",46.772453322221764
"int_elec[2,13]",4.629360357212528
"int_elec[3,13]",0.6360345700032257
"int_elec[4,13]",4.123166451671583
"int_elec[5,13]",38.93452455092549
"int_elec[6,13]",1.881977056314435
"int_elec[7,13]",27.26181250479222
"int_elec[8,13]",40.713470279088966
"int_elec[9,13]",7.2306265941675525
"int_elec[1,14]",5.406136123037868
"int_elec[2,14]",5.091605978709742
"int_elec[3,14]",0.6142080970998446
"int_elec[4,14]",4.891334632087903
"int_elec[5,14]",4.932237152770918
"int_elec[6,14]",0.09767763628872135
"int_elec[7,14]",0.04152664979081366
"int_elec[8,14]",0.33026769818158214
"int_elec[9,14]",0.5494298281725103
"int_elec[1,15]",17.99148819155437
"int_elec[2,15]",10.99332697539601
"int_elec[3,15]",1.5941002710119385
"int_elec[4,15]",21.53693835488049
"int_elec[5,15]",7.193244158620823
"int_elec[6,15]",0.9655366221607784
"int_elec[7,15]",0.051954664967160016
"int_elec[8,15]",0.23736766095996817
"int_elec[9,15]",3.356566037230446
"int_elec[1,16]",2.352815713846854
"int_elec[2,16]",0.03777563813253623
"int_elec[3,16]",0.9810898070728202
"int_elec[4,16]",2.264189813282383
"int_elec[5,16]",9.934878302422472e-6
"int_elec[6,16]",0.23700910607304337
"int_elec[7,16]",0.4975769793313716
"int_elec[8,16]",1.5903881886553608
"int_elec[9,16]",0.0
"int_elec[1,17]",4.053454764771105
"int_elec[2,17]",0.3813662701960003
"int_elec[3,17]",3.226361741504916
"int_elec[4,17]",0.722377425556351
"int_elec[5,17]",2.0688374120815557e-5
"int_elec[6,17]",2.6308596609826904
"int_elec[7,17]",0.06595479554504495
"int_elec[8,17]",0.5031176075049711
"int_elec[9,17]",1.0145084110654619
"int_elec[1,18]",1.1176304046257457
"int_elec[2,18]",7.745244726968819
"int_elec[3,18]",0.07831066854993768
"int_elec[4,18]",1.564031779000585e-5
"int_elec[5,18]",3.055474068325194
"int_elec[6,18]",0.008069519207965743
"int_elec[7,18]",0.4942591336746375
"int_elec[8,18]",3.6595503458122014
"int_elec[9,18]",0.054587777625589196
"gen_elec[1,1]",29.57273515890243
"gen_elec[2,1]",13.931442928274217
"gen_elec[3,1]",4.2047795022766286
"gen_elec[4,1]",8.698816792149806
"gen_elec[5,1]",0.055329505375306565
"gen_elec[6,1]",1.9736130191078969
"gen_elec[7,1]",10.973950564697605
"gen_elec[8,1]",11.500949565048483
"gen_elec[9,1]",0.6204642433459799
"gen_elec[1,2]",765.9088632015898
"gen_elec[2,2]",504.3733212304043
"gen_elec[3,2]",21.569158407684345
"gen_elec[4,2]",53.87165702184647
"gen_elec[5,2]",51.14287458231435
"gen_elec[6,2]",213.86894743588286
"gen_elec[7,2]",245.7368036602393
"gen_elec[8,2]",133.81969807943665
"gen_elec[9,2]",3.3742094105798173
"gen_elec[1,3]",75.1345925467545
"gen_elec[2,3]",31.173567666331113
"gen_elec[3,3]",26.665988128565925
"gen_elec[4,3]",57.276446338204344
"gen_elec[5,3]",4.886819341680652
"gen_elec[6,3]",1.5322611713855059
"gen_elec[7,3]",0.62350508133752
"gen_elec[8,3]",3.462687859002428
"gen_elec[9,3]",0.32985506107278895
"gen_elec[1,4]",56.84033533530914
"gen_elec[2,4]",19.514055145005777
"gen_elec[3,4]",4.989515139353155
"gen_elec[4,4]",19.64355055454815
"gen_elec[5,4]",20.2362354558248
"gen_elec[6,4]",0.08831498822303482
"gen_elec[7,4]",0.3624486019372629
"gen_elec[8,4]",3.7920317752596664
"gen_elec[9,4]",0.5127034534636608
"gen_elec[1,5]",5.708678682676563
"gen_elec[2,5]",4.745323730451758
"gen_elec[3,5]",0.5511861833586017
"gen_elec[4,5]",0.485876124606038
"gen_elec[5,5]",0.015920480771637976
"gen_elec[6,5]",0.7148138052593894
"gen_elec[7,5]",0.3208418604076356
"gen_elec[8,5]",0.15367539111170492
"gen_elec[9,5]",0.0064906059209456635
"gen_elec[1,6]",104.53298608473574
"gen_elec[2,6]",52.546017394366736
"gen_elec[3,6]",11.499455963932505
"gen_elec[4,6]",53.09809803628526
"gen_elec[5,6]",0.11709719312652404
"gen_elec[6,6]",16.42434481259582
"gen_elec[7,6]",3.4036323805472755
"gen_elec[8,6]",13.589560721218703
"gen_elec[9,6]",4.147600633495679
"gen_elec[1,7]",322.0030944482383
"gen_elec[2,7]",60.37788374913279
"gen_elec[3,7]",112.17091652131207
"gen_elec[4,7]",188.35151509946104
"gen_elec[5,7]",6.364494501128738
"gen_elec[6,7]",10.130076203341822
"gen_elec[7,7]",4.0751133762941505
"gen_elec[8,7]",7.859873824525517
"gen_elec[9,7]",0.7963015270982524
"gen_elec[1,8]",184.74885707322872
"gen_elec[2,8]",152.99637647746175
"gen_elec[3,8]",11.069839888742344
"gen_elec[4,8]",10.093094119323197
"gen_elec[5,8]",12.205520577047304
"gen_elec[6,8]",9.115283260054293
"gen_elec[7,8]",17.77451845347587
"gen_elec[8,8]",7.0873121244854245
"gen_elec[9,8]",0.16843384381509638
"gen_elec[1,9]",37.88634230243978
"gen_elec[2,9]",10.462541224686664
"gen_elec[3,9]",3.9215471744720447
"gen_elec[4,9]",13.04087533481358
"gen_elec[5,9]",27.65993618505791
"gen_elec[6,9]",20.568677840671324
"gen_elec[7,9]",8.385965759181916
"gen_elec[8,9]",3.501320086484098
"gen_elec[9,9]",0.3755203986337025
"gen_elec[1,10]",392.66244766003814
"gen_elec[2,10]",207.196821180238
"gen_elec[3,10]",21.22229978385162
"gen_elec[4,10]",144.69372302219372
"gen_elec[5,10]",147.59764353869264
"gen_elec[6,10]",8.132160426461626
"gen_elec[7,10]",36.0162432689516
"gen_elec[8,10]",24.74586475508787
"gen_elec[9,10]",2.732464554336282
"gen_elec[1,11]",76.95197656740014
"gen_elec[2,11]",12.872354527835427
"gen_elec[3,11]",54.147389965323285
"gen_elec[4,11]",50.776527262867035
"gen_elec[5,11]",3.499601934068274
"gen_elec[6,11]",6.716458808679021
"gen_elec[7,11]",3.215905896826992
"gen_elec[8,11]",2.8268121609329353
"gen_elec[9,11]",0.6359785070620941
"gen_elec[1,12]",45.24185499384366
"gen_elec[2,12]",11.879021449841224
"gen_elec[3,12]",47.61002683057278
"gen_elec[4,12]",23.710010263326062
"gen_elec[5,12]",6.90926858455499
"gen_elec[6,12]",9.713563554147154
"gen_elec[7,12]",8.992014083549408
"gen_elec[8,12]",12.448746511016958
"gen_elec[9,12]",0.31986654500826994
"gen_elec[1,13]",231.56454841513255
"gen_elec[2,13]",35.22368805040957
"gen_elec[3,13]",18.17224479459126
"gen_elec[4,13]",57.406067831668416
"gen_elec[5,13]",215.0482734425337
"gen_elec[6,13]",21.21009715275501
"gen_elec[7,13]",62.34075818814814
"gen_elec[8,13]",95.86643799680216
"gen_elec[9,13]",10.943955006753782
"gen_elec[1,14]",56.733922123469426
"gen_elec[2,14]",17.704229121853892
"gen_elec[3,14]",3.8923096706494515
"gen_elec[4,14]",35.38426747820019
"gen_elec[5,14]",13.42488038498225
"gen_elec[6,14]",0.5879845214464253
"gen_elec[7,14]",0.1935961073419549
"gen_elec[8,14]",0.9150241850009084
"gen_elec[9,14]",0.30796742650656644
"gen_elec[1,15]",237.22790620996852
"gen_elec[2,15]",63.02846704274992
"gen_elec[3,15]",14.678249668538799
"gen_elec[4,15]",231.5949494191695
"gen_elec[5,15]",29.91279218189398
"gen_elec[6,15]",3.948036175750158
"gen_elec[7,15]",1.1116740763537583
"gen_elec[8,15]",0.42127878896743753
"gen_elec[9,15]",5.008703347981253
"gen_elec[1,16]",54.693732234324465
"gen_elec[2,16]",3.969674231840606
"gen_elec[3,16]",17.305721890369902
"gen_elec[4,16]",43.848105318701236
"gen_elec[5,16]",0.11364828046411062
"gen_elec[6,16]",1.6021449132869154
"gen_elec[7,16]",4.424072013407957
"gen_elec[8,16]",5.694037685521994
"gen_elec[9,16]",0.0
"gen_elec[1,17]",31.355742174228713
"gen_elec[2,17]",6.308615141305479
"gen_elec[3,17]",17.56715860284005
"gen_elec[4,17]",10.967758387566622
"gen_elec[5,17]",0.21237848534174686
"gen_elec[6,17]",11.784295478165502
"gen_elec[7,17]",0.6970074109267238
"gen_elec[8,17]",0.9894203728126145
"gen_elec[9,17]",1.0537618352632834
"gen_elec[1,18]",23.86061952687219
"gen_elec[2,18]",25.03490167442308
"gen_elec[3,18]",0.28065806468225646
"gen_elec[4,18]",0.1869659770397488
"gen_elec[5,18]",1.859497034958584
"gen_elec[6,18]",0.2701079576592496
"gen_elec[7,18]",0.16759520480470994
"gen_elec[8,18]",0.7965205512402912
"gen_elec[9,18]",0.006782533960434742
totgen_elec[1],29.572735158902432
totgen_elec[2],765.9088632015898
totgen_elec[3],75.1345925467545
totgen_elec[4],56.84033533530915
totgen_elec[5],5.708678682676563
totgen_elec[6],104.53298608473573
totgen_elec[7],322.0030944482383
totgen_elec[8],184.74885707322872
totgen_elec[9],37.88634230243978
totgen_elec[10],392.66244766003814
totgen_elec[11],76.95197656740012
totgen_elec[12],45.24185499384365
totgen_elec[13],231.56454841513255
totgen_elec[14],56.733922123469426
totgen_elec[15],237.22790620996852
totgen_elec[16],54.693732234324465
totgen_elec[17],31.355742174228713
totgen_elec[18],23.860619526872185
ptotgen_elec[1],2.624120493347396
ptotgen_elec[2],0.9239795271348603
ptotgen_elec[3],3.4364727158102126
ptotgen_elec[4],1.6642147355758867
ptotgen_elec[5],1.1750726362892203
ptotgen_elec[6],1.2606156471530543
ptotgen_elec[7],1.4470168433605592
ptotgen_elec[8],0.9879397137014362
ptotgen_elec[9],3.16154273751852
ptotgen_elec[10],2.684240742086593
ptotgen_elec[11],3.1842437180241476
ptotgen_elec[12],5.44581899868049
ptotgen_elec[13],4.389956810492825
ptotgen_elec[14],2.1093899190749945
ptotgen_elec[15],1.69794208859621
ptotgen_elec[16],1.4343804105151796
ptotgen_elec[17],2.3410437934404307
ptotgen_elec[18],4.075145858093662
"lambdak_elec[1,1]",1.345278009747906
"lambdak_elec[2,1]",1.345278009747906
"lambdak_elec[3,1]",1.345278009747906
"lambdak_elec[4,1]",1.345278009747906
"lambdak_elec[5,1]",1.345278009747906
"lambdak_elec[6,1]",1.069055601949581
"lambdak_elec[7,1]",1.8444160353102674
"lambdak_elec[8,1]",2.9302684460156767
"lambdak_elec[9,1]",1.345278009747906
"lambdak_elec[1,2]",2.3080892500646426
"lambdak_elec[2,2]",2.3080892500646426
"lambdak_elec[3,2]",2.3080892500646426
"lambdak_elec[4,2]",2.3080892500646426
"lambdak_elec[5,2]",2.3080892500646426
"lambdak_elec[6,2]",1.2616178500129238
"lambdak_elec[7,2]",1.7350331399503898
"lambdak_elec[8,2]",2.333049287331037
"lambdak_elec[9,2]",2.3080892500646426
"lambdak_elec[1,3]",1.3022947233968483
"lambdak_elec[2,3]",1.3022947233968483
"lambdak_elec[3,3]",1.3022947233968483
"lambdak_elec[4,3]",1.3022947233968483
"lambdak_elec[5,3]",1.3022947233968483
"lambdak_elec[6,3]",1.0604589446793695
"lambdak_elec[7,3]",1.443674885273872
"lambdak_elec[8,3]",1.724348638018019
"lambdak_elec[9,3]",1.3022947233968483
"lambdak_elec[1,4]",1.3612673914591296
"lambdak_elec[2,4]",1.3612673914591296
"lambdak_elec[3,4]",1.3612673914591296
"lambdak_elec[4,4]",1.3612673914591296
"lambdak_elec[5,4]",1.3612673914591296
"lambdak_elec[6,4]",1.072253478291826
"lambdak_elec[7,4]",1.443674885273872
"lambdak_elec[8,4]",2.3567756205284143
"lambdak_elec[9,4]",1.3612673914591296
"lambdak_elec[1,5]",1.5746440403442663
"lambdak_elec[2,5]",1.5746440403442663
"lambdak_elec[3,5]",1.5746440403442663
"lambdak_elec[4,5]",1.5746440403442663
"lambdak_elec[5,5]",1.5746440403442663
"lambdak_elec[6,5]",1.1149288080688533
"lambdak_elec[7,5]",1.443674885273872
"lambdak_elec[8,5]",3.8105834511056513
"lambdak_elec[9,5]",1.5746440403442663
"lambdak_elec[1,6]",2.421828279405318
"lambdak_elec[2,6]",2.421828279405318
"lambdak_elec[3,6]",2.421828279405318
"lambdak_elec[4,6]",2.421828279405318
"lambdak_elec[5,6]",2.421828279405318
"lambdak_elec[6,6]",1.2843656558810637
"lambdak_elec[7,6]",1.443674885273872
"lambdak_elec[8,6]",3.8105834511056513
"lambdak_elec[9,6]",2.421828279405318
"lambdak_elec[1,7]",2.153223230224324
"lambdak_elec[2,7]",2.153223230224324
"lambdak_elec[3,7]",2.153223230224324
"lambdak_elec[4,7]",2.153223230224324
"lambdak_elec[5,7]",2.153223230224324
"lambdak_elec[6,7]",1.2306446460448648
"lambdak_elec[7,7]",1.3679032599594545
"lambdak_elec[8,7]",3.8105834511056513
"lambdak_elec[9,7]",2.153223230224324
"lambdak_elec[1,8]",3.669515821778171
"lambdak_elec[2,8]",3.669515821778171
"lambdak_elec[3,8]",3.669515821778171
"lambdak_elec[4,8]",3.669515821778171
"lambdak_elec[5,8]",3.669515821778171
"lambdak_elec[6,8]",1.5339031643556342
"lambdak_elec[7,8]",1.2913243216801091
"lambdak_elec[8,8]",2.7739452963168034
"lambdak_elec[9,8]",3.669515821778171
"lambdak_elec[1,9]",1.3252136430563424
"lambdak_elec[2,9]",1.3252136430563424
"lambdak_elec[3,9]",1.3252136430563424
"lambdak_elec[4,9]",1.3252136430563424
"lambdak_elec[5,9]",1.3252136430563424
"lambdak_elec[6,9]",1.0650427286112685
"lambdak_elec[7,9]",1.4882571377942175
"lambdak_elec[8,9]",3.8105834511056513
"lambdak_elec[9,9]",1.3252136430563424
"lambdak_elec[1,10]",1.500430532719439
"lambdak_elec[2,10]",1.500430532719289
"lambdak_elec[3,10]",1.500430532719439
"lambdak_elec[4,10]",1.500430532719439
"lambdak_elec[5,10]",1.500430532719439
"lambdak_elec[6,10]",1.1000861065438878
"lambdak_elec[7,10]",1.2186368478529173
"lambdak_elec[8,10]",2.3310600957838172
"lambdak_elec[9,10]",1.500430532719439
"lambdak_elec[1,11]",1.951849908783856
"lambdak_elec[2,11]",1.951849908783856
"lambdak_elec[3,11]",1.951849908783856
"lambdak_elec[4,11]",1.951849908783856
"lambdak_elec[5,11]",1.951849908783856
"lambdak_elec[6,11]",1.190369981756771
"lambdak_elec[7,11]",1.443674885273872
"lambdak_elec[8,11]",3.8105834511056513
"lambdak_elec[9,11]",1.951849908783856
"lambdak_elec[1,12]",1.9394062061583455
"lambdak_elec[2,12]",1.9394062061583455
"lambdak_elec[3,12]",1.9394062061583455
"lambdak_elec[4,12]",1.9394062061583455
"lambdak_elec[5,12]",1.9394062061583455
"lambdak_elec[6,12]",1.1878812412316693
"lambdak_elec[7,12]",2.0918677840233593
"lambdak_elec[8,12]",3.754880269028203
"lambdak_elec[9,12]",1.9394062061583455
"lambdak_elec[1,13]",1.5718914512102975
"lambdak_elec[2,13]",1.5718914512102975
"lambdak_elec[3,13]",1.5718914512102975
"lambdak_elec[4,13]",1.5718914512102975
"lambdak_elec[5,13]",1.5718914512102975
"lambdak_elec[6,13]",1.1143782902420596
"lambdak_elec[7,13]",1.2487958551674754
"lambdak_elec[8,13]",2.8178431519481135
"lambdak_elec[9,13]",1.5718914512102975
"lambdak_elec[1,14]",1.826327127455908
"lambdak_elec[2,14]",1.826327127455908
"lambdak_elec[3,14]",1.826327127455908
"lambdak_elec[4,14]",1.826327127455908
"lambdak_elec[5,14]",1.826327127455908
"lambdak_elec[6,14]",1.1652654254911816
"lambdak_elec[7,14]",1.443674885273872
"lambdak_elec[8,14]",3.8105834511056513
"lambdak_elec[9,14]",1.826327127455908
"lambdak_elec[1,15]",1.6416934230165916
"lambdak_elec[2,15]",1.6416934230165916
"lambdak_elec[3,15]",1.6416934230165916
"lambdak_elec[4,15]",1.6416934230165916
"lambdak_elec[5,15]",1.6416934230165916
"lambdak_elec[6,15]",1.1283386846033183
"lambdak_elec[7,15]",1.443674885273872
"lambdak_elec[8,15]",3.8105834511056513
"lambdak_elec[9,15]",1.6416934230165916
"lambdak_elec[1,16]",2.783840393656045
"lambdak_elec[2,16]",2.783840393656045
"lambdak_elec[3,16]",2.783840393656045
"lambdak_elec[4,16]",2.783840393656045
"lambdak_elec[5,16]",2.783840393656045
"lambdak_elec[6,16]",1.356768078731209
"lambdak_elec[7,16]",1.443674885273872
"lambdak_elec[8,16]",3.8105834511056513
"lambdak_elec[9,16]",2.783840393656045
"lambdak_elec[1,17]",2.2673572258669656
"lambdak_elec[2,17]",2.2673572258669656
"lambdak_elec[3,17]",2.2673572258669656
"lambdak_elec[4,17]",2.2673572258669656
"lambdak_elec[5,17]",2.2673572258669656
"lambdak_elec[6,17]",1.2534714451733933
"lambdak_elec[7,17]",1.443674885273872
"lambdak_elec[8,17]",3.8105834511056513
"lambdak_elec[9,17]",2.2673572258669656
"lambdak_elec[1,18]",1.7011068516829273
"lambdak_elec[2,18]",1.7011068516829273
"lambdak_elec[3,18]",1.7011068516829273
"lambdak_elec[4,18]",1.7011068516829273
"lambdak_elec[5,18]",1.7011068516829273
"lambdak_elec[6,18]",1.1402213703365855
"lambdak_elec[7,18]",1.443674885273872
"lambdak_elec[8,18]",3.8105834511056513
"lambdak_elec[9,18]",1.7011068516829273
"lambdal_elec[1,1]",1.345278009747906
"lambdal_elec[2,1]",1.345278009747906
"lambdal_elec[3,1]",1.345278009747906
"lambdal_elec[4,1]",1.345278009747906
"lambdal_elec[5,1]",1.345278009747906
"lambdal_elec[6,1]",1.069055601949581
"lambdal_elec[7,1]",1.8444160353102674
"lambdal_elec[8,1]",2.9302684460156767
"lambdal_elec[9,1]",1.345278009747906
"lambdal_elec[1,2]",2.3080892500646426
"lambdal_elec[2,2]",2.3080892500646426
"lambdal_elec[3,2]",2.3080892500646426
"lambdal_elec[4,2]",2.3080892500646426
"lambdal_elec[5,2]",2.3080892500646426
"lambdal_elec[6,2]",1.2616178500129283
"lambdal_elec[7,2]",1.7350331399503898
"lambdal_elec[8,2]",2.333049287331037
"lambdal_elec[9,2]",2.3080892500646426
"lambdal_elec[1,3]",1.3022947233968483
"lambdal_elec[2,3]",1.3022947233968483
"lambdal_elec[3,3]",1.3022947233968483
"lambdal_elec[4,3]",1.3022947233968483
"lambdal_elec[5,3]",1.3022947233968483
"lambdal_elec[6,3]",1.0604589446793695
"lambdal_elec[7,3]",1.443674885273872
"lambdal_elec[8,3]",1.724348638018019
"lambdal_elec[9,3]",1.3022947233968483
"lambdal_elec[1,4]",1.3612673914591296
"lambdal_elec[2,4]",1.3612673914591296
"lambdal_elec[3,4]",1.3612673914591296
"lambdal_elec[4,4]",1.3612673914591296
"lambdal_elec[5,4]",1.3612673914591296
"lambdal_elec[6,4]",1.072253478291826
"lambdal_elec[7,4]",1.443674885273872
"lambdal_elec[8,4]",2.3567756205284143
"lambdal_elec[9,4]",1.3612673914591296
"lambdal_elec[1,5]",1.5746440403442663
"lambdal_elec[2,5]",1.5746440403442663
"lambdal_elec[3,5]",1.5746440403442663
"lambdal_elec[4,5]",1.5746440403442663
"lambdal_elec[5,5]",1.5746440403442663
"lambdal_elec[6,5]",1.1149288080688533
"lambdal_elec[7,5]",1.443674885273872
"lambdal_elec[8,5]",3.8105834511056513
"lambdal_elec[9,5]",1.5746440403442663
"lambdal_elec[1,6]",2.421828279405318
"lambdal_elec[2,6]",2.421828279405318
"lambdal_elec[3,6]",2.421828279405318
"lambdal_elec[4,6]",2.421828279405318
"lambdal_elec[5,6]",2.421828279405318
"lambdal_elec[6,6]",1.2843656558810637
"lambdal_elec[7,6]",1.443674885273872
"lambdal_elec[8,6]",3.8105834511056513
"lambdal_elec[9,6]",2.421828279405318
"lambdal_elec[1,7]",2.153223230224324
"lambdal_elec[2,7]",2.153223230224324
"lambdal_elec[3,7]",2.153223230224324
"lambdal_elec[4,7]",2.153223230224324
"lambdal_elec[5,7]",2.153223230224324
"lambdal_elec[6,7]",1.2306446460448648
"lambdal_elec[7,7]",1.3679032599594545
"lambdal_elec[8,7]",3.8105834511056513
"lambdal_elec[9,7]",2.153223230224324
"lambdal_elec[1,8]",3.669515821778171
"lambdal_elec[2,8]",3.669515821778171
"lambdal_elec[3,8]",3.669515821778171
"lambdal_elec[4,8]",3.669515821778171
"lambdal_elec[5,8]",3.669515821778171
"lambdal_elec[6,8]",1.5339031643556342
"lambdal_elec[7,8]",1.2913243216801091
"lambdal_elec[8,8]",2.7739452963168034
"lambdal_elec[9,8]",3.669515821778171
"lambdal_elec[1,9]",1.3252136430563424
"lambdal_elec[2,9]",1.3252136430563424
"lambdal_elec[3,9]",1.3252136430563424
"lambdal_elec[4,9]",1.3252136430563424
"lambdal_elec[5,9]",1.3252136430563424
"lambdal_elec[6,9]",1.0650427286112685
"lambdal_elec[7,9]",1.4882571377942175
"lambdal_elec[8,9]",3.8105834511056513
"lambdal_elec[9,9]",1.3252136430563424
"lambdal_elec[1,10]",1.500430532719439
"lambdal_elec[2,10]",1.500430532719439
"lambdal_elec[3,10]",1.500430532719439
"lambdal_elec[4,10]",1.500430532719439
"lambdal_elec[5,10]",1.500430532719439
"lambdal_elec[6,10]",1.1000861065438878
"lambdal_elec[7,10]",1.2186368478529173
"lambdal_elec[8,10]",2.3310600957838172
"lambdal_elec[9,10]",1.500430532719439
"lambdal_elec[1,11]",1.951849908783856
"lambdal_elec[2,11]",1.951849908783856
"lambdal_elec[3,11]",1.951849908783856
"lambdal_elec[4,11]",1.951849908783856
"lambdal_elec[5,11]",1.951849908783856
"lambdal_elec[6,11]",1.190369981756771
"lambdal_elec[7,11]",1.443674885273872
"lambdal_elec[8,11]",3.8105834511056513
"lambdal_elec[9,11]",1.951849908783856
"lambdal_elec[1,12]",1.9394062061583455
"lambdal_elec[2,12]",1.9394062061583455
"lambdal_elec[3,12]",1.9394062061583455
"lambdal_elec[4,12]",1.9394062061583455
"lambdal_elec[5,12]",1.9394062061583455
"lambdal_elec[6,12]",1.1878812412316693
"lambdal_elec[7,12]",2.0918677840233593
"lambdal_elec[8,12]",3.754880269028203
"lambdal_elec[9,12]",1.9394062061583455
"lambdal_elec[1,13]",1.5718914512102975
"lambdal_elec[2,13]",1.5718914512102975
"lambdal_elec[3,13]",1.5718914512102975
"lambdal_elec[4,13]",1.5718914512102975
"lambdal_elec[5,13]",1.5718914512102975
"lambdal_elec[6,13]",1.1143782902420596
"lambdal_elec[7,13]",1.2487958551676432
"lambdal_elec[8,13]",2.8178431519481135
"lambdal_elec[9,13]",1.5718914512102975
"lambdal_elec[1,14]",1.826327127455908
"lambdal_elec[2,14]",1.826327127455908
"lambdal_elec[3,14]",1.826327127455908
"lambdal_elec[4,14]",1.826327127455908
"lambdal_elec[5,14]",1.826327127455908
"lambdal_elec[6,14]",1.1652654254911816
"lambdal_elec[7,14]",1.443674885273872
"lambdal_elec[8,14]",3.8105834511056513
"lambdal_elec[9,14]",1.826327127455908
"lambdal_elec[1,15]",1.6416934230165916
"lambdal_elec[2,15]",1.6416934230165916
"lambdal_elec[3,15]",1.6416934230165916
"lambdal_elec[4,15]",1.6416934230165916
"lambdal_elec[5,15]",1.6416934230165916
"lambdal_elec[6,15]",1.1283386846033183
"lambdal_elec[7,15]",1.443674885273872
"lambdal_elec[8,15]",3.8105834511056513
"lambdal_elec[9,15]",1.6416934230165916
"lambdal_elec[1,16]",2.783840393656045
"lambdal_elec[2,16]",2.783840393656045
"lambdal_elec[3,16]",2.783840393656045
"lambdal_elec[4,16]",2.783840393656045
"lambdal_elec[5,16]",2.783840393656045
"lambdal_elec[6,16]",1.356768078731209
"lambdal_elec[7,16]",1.443674885273872
"lambdal_elec[8,16]",3.8105834511056513
"lambdal_elec[9,16]",2.783840393656045
"lambdal_elec[1,17]",2.2673572258669656
"lambdal_elec[2,17]",2.2673572258669656
"lambdal_elec[3,17]",2.2673572258669656
"lambdal_elec[4,17]",2.2673572258669656
"lambdal_elec[5,17]",2.2673572258669656
"lambdal_elec[6,17]",1.2534714451733933
"lambdal_elec[7,17]",1.443674885273872
"lambdal_elec[8,17]",3.8105834511056513
"lambdal_elec[9,17]",2.2673572258669656
"lambdal_elec[1,18]",1.7011068516829273
"lambdal_elec[2,18]",1.7011068516829273
"lambdal_elec[3,18]",1.7011068516829273
"lambdal_elec[4,18]",1.7011068516829273
"lambdal_elec[5,18]",1.7011068516829273
"lambdal_elec[6,18]",1.1402213703365855
"lambdal_elec[7,18]",1.443674885273872
"lambdal_elec[8,18]",3.8105834511056513
"lambdal_elec[9,18]",1.7011068516829273
pco2[1],0.09123000000002757
pco2[2],0.02543000000000689
pco2[3],0.00766
pco2[4],0.0325
pco2[5],9.395880901133e-14
pco2[6],0.010190000001485112
pco2[7],0.0029900000000326198
pco2[8],0.0
pco2[9],0.024079999999730085
pco2[10],0.02408000000041681
pco2[11],0.008660000000019564
pco2[12],0.0
pco2[13],0.3
pco2[14],0.002830000000327421
pco2[15],4.470207605167045e-14
pco2[16],0.0
pco2[17],5.487369077450122e-14
pco2[18],0.0
"etax[6,1,1]",1.9451900854575008
"etax[7,1,1]",0.6765907121684087
"etax[8,1,1]",0.8688541000075054
"etax[11,1,1]",0.5909728844358233
"etax[6,2,1]",1.9884319415893652
"etax[7,2,1]",0.6682381924347763
"etax[8,2,1]",0.8629806666030636
"etax[11,2,1]",0.5864502730530325
"etax[6,3,1]",1.9623276734199349
"etax[7,3,1]",0.6781585521834836
"etax[8,3,1]",0.8571221223768548
"etax[11,3,1]",0.5724294379497518
"etax[6,4,1]",1.963349290249748
"etax[7,4,1]",0.6746721460869166
"etax[8,4,1]",0.9030798383237337
"etax[11,4,1]",0.5723201244876024
"etax[6,5,1]",1.9610865423850323
"etax[7,5,1]",0.7186968764028617
"etax[8,5,1]",0.9458609472235724
"etax[11,5,1]",0.5832605107659222
"etax[6,6,1]",1.9638839510940045
"etax[7,6,1]",0.9607331989399903
"etax[8,6,1]",0.8299526417789205
"etax[11,6,1]",0.5974787310166239
"etax[6,7,1]",1.8474027669723148
"etax[7,7,1]",0.6589216915129597
"etax[8,7,1]",0.9845015943159477
"etax[11,7,1]",0.5551213109168219
"etax[6,8,1]",0.0005185516125495222
"etax[7,8,1]",0.0
"etax[8,8,1]",0.8740693498407598
"etax[11,8,1]",0.5556165690220841
"etax[6,9,1]",2.3586195262683947
"etax[7,9,1]",0.0
"etax[8,9,1]",0.8390258215973297
"etax[11,9,1]",0.5949552630226802
"etax[6,10,1]",2.2178813212479978
"etax[7,10,1]",0.688662904699547
"etax[8,10,1]",0.6416316097946866
"etax[11,10,1]",0.23051272259751343
"etax[6,11,1]",1.3047792228014003e-6
"etax[7,11,1]",1.5147086737285578e-10
"etax[8,11,1]",0.6042633226866939
"etax[11,11,1]",0.3564749804311492
"etax[6,13,1]",2.2649896279829345
"etax[7,13,1]",0.6868052925521417
"etax[8,13,1]",0.8765111560527937
"etax[11,13,1]",0.5305248455501032
"etax[6,14,1]",2.1342916006792847
"etax[7,14,1]",0.6604506344448159
"etax[8,14,1]",0.8211819680307212
"etax[11,14,1]",0.42480975730095244
"etax[6,15,1]",2.1982033428287204
"etax[7,15,1]",0.6960257060898536
"etax[8,15,1]",0.8087928509926673
"etax[11,15,1]",0.572791728210272
"etax[6,1,2]",0.9574243493439817
"etax[7,1,2]",0.2165222847651589
"etax[8,1,2]",0.7799537296825215
"etax[11,1,2]",0.15457613456402083
"etax[6,2,2]",0.9597708914779293
"etax[7,2,2]",0.22727526623080613
