scenario,year,region,fuel,household_Mtoe,nonenergy_industries_Mtoe,energy_industries_Mtoe,power_sector_Mtoe,modeled_final_demand_Mtoe
A,2020,Russia,Coal,1.5903546272019375,4.623340135160459,49.20859244138194,61.983774850420005,6.213694762362396
A,2020,Russia,Oil,0.00038204437131854444,0.33410034047055004,258.5616572017796,6.370623824848916,0.3344823848418686
A,2020,Russia,Gas,60.135736188438706,114.24640450011006,44.53487210843822,221.79880606885348,174.38214068854876
A,2020,Russia,Oil_pct,37.602210581536184,131.0287733238219,27.164748667180508,11.395304132540504,168.63098390535808
A,2020,Russia,Electricity,68.74589061624641,131.19528749579436,24.24799457163955,7.22674786756186,199.94117811204077
A,2020,North Africa,Coal,0.01948171203995035,1.6388438950130764,0.5983935771054252,5.125839896325682,1.6583256070530268
A,2020,North Africa,Oil,0.05105675436053851,0.04283345995248821,62.7572737394767,0.003500075053868828,0.09389021431302672
A,2020,North Africa,Gas,12.530481056164788,26.845827710241565,30.076806183235842,60.01013368168237,39.37630876640635
A,2020,North Africa,Oil_pct,28.120298361495117,59.19941495195975,2.1455447387651336,11.428270415537291,87.31971331345487
A,2020,North Africa,Electricity,12.82739569769957,19.225281049858463,0.09929647576192924,1.5101019068251937,32.05267674755803
A,2020,Sub Saharan,Coal,0.022247882929143342,3.1537819051369427,0.2053640924407982,3.5000554992490915,3.176029788066086
A,2020,Sub Saharan,Oil,0.003862600453013359,0.013834120829191457,20.70931453035382,0.9943238065500711,0.017696721282204817
A,2020,Sub Saharan,Gas,0.05818872401207475,5.8508539616294595,7.809600672519755,11.308307077217638,5.909042685641534
A,2020,Sub Saharan,Oil_pct,27.507003864317767,66.10474268158671,3.86571436498403,10.086544586980255,93.61174654590448
A,2020,Sub Saharan,Electricity,8.580852309510403,11.920282355099152,0.04073269520118015,0.4993915235997903,20.501134664609555
A,2020,South Africa,Coal,5.268303551932094,11.850478753408824,24.18853325386236,56.05975274027133,17.11878230534092
A,2020,South Africa,Oil,1.0306761380563009e-5,0.003175839140858968,18.189450178114495,0.00011725523908198438,0.003186145902239531
A,2020,South Africa,Gas,0.009690924172090162,2.5302652800653513,2.6270428353816406,0.0002762184691089035,2.5399562042374413
A,2020,South Africa,Oil_pct,7.890355363266355,20.702308681137197,2.3815052285832436,2.7397334511060905,28.592664044403552
A,2020,South Africa,Electricity,4.979136583537117,14.174712758616561,1.3072502472848342,1.228450047624401,19.153849342153677
A,2025,Australia_Oceania,Coal,0.017319901520393973,0.992811965186464,3.721235092549188,30.560078423058407,1.010131866706858
A,2025,Australia_Oceania,Oil,3.4954625581194836e-5,0.03020271771895947,25.739124217802143,0.031915380933845196,0.030237672344540664
A,2025,Australia_Oceania,Gas,3.825351073358401,9.183857036483017,5.489587919456931,16.458877354764102,13.009208109841419
A,2025,Australia_Oceania,Oil_pct,14.171792058802039,49.71033152893238,7.391425771815258,4.59992509584571,63.88212358773442
A,2025,Australia_Oceania,Electricity,6.556635686630556,12.77528111319936,1.1239244406749826,1.1705853827119834,19.331916799829916
A,2025,China,Coal,45.20336851023453,315.26297207786695,551.8537227033286,1343.8935509101523,360.4663405881015
A,2025,China,Oil,0.0009267271027818671,1.2099438002437612,737.4960186563604,0.37930652795470404,1.2108705273465432
