scenario,year,region,sector,real_output,labor_demand,capital_demand
A,2017,Sub Saharan,Gas,14.756154466866242,0.49689730859044806,8.261339196376245
A,2017,Sub Saharan,Mine,30.349769908721953,3.285523902507268,11.014994357098105
A,2017,Sub Saharan,Manufac,517.6349088643127,95.90811897853081,133.87497473466752
A,2017,Sub Saharan,Petro,12.325811548459928,0.4762028388674782,1.563050181136581
A,2017,Sub Saharan,Power,26.560405842672793,3.512963287706471,7.610919450041718
A,2017,Sub Saharan,WatWaste,13.098958356235201,3.89158205998344,4.214077126585383
A,2017,Sub Saharan,OthServ,918.4038145457581,327.7642769517028,254.27305335075368
A,2017,Sub Saharan,Transport,93.19332464020557,21.751877624272435,24.084829675450802
A,2017,South Africa,Rice,0.017135195242164468,0.0016946754605388227,0.0028966591935116765
A,2017,South Africa,Crops nec,10.624603201725083,1.0786884273284665,1.842136513049599
A,2017,South Africa,"Bovine cattle, sheep and goats, horses",4.58681442450237,0.44869125127263204,0.7652958292526295
A,2017,South Africa,Animal products nec,9.257150852245578,0.868641462525252,1.5435324198993063
A,2017,South Africa,Forestry,1.4475252199080642,0.062121963671368345,0.11095877264697439
A,2017,South Africa,Coal,17.376049833618964,1.3578667892320924,2.8250966461291656
A,2017,South Africa,Oil,0.02794117602376845,0.0015006031937185233,0.003001662815570768
A,2017,South Africa,Gas,0.33453917380081055,0.02199854889849183,0.03484564123084309
A,2017,South Africa,Mine,50.327344279868186,8.687125312531675,7.422561224307991
A,2017,South Africa,Manufac,210.24678204626892,20.152712476802947,17.69756181883571
A,2017,South Africa,Petro,14.503070581466917,0.17107198884654665,0.580977356018434
A,2017,South Africa,Power,34.886701072135715,5.091595046379226,7.958197466984483
A,2017,South Africa,WatWaste,4.337196417854737,0.9254469410240721,1.4427409701053224
A,2017,South Africa,OthServ,501.10531919053017,135.52858185965127,99.19141175627075
A,2017,South Africa,Transport,33.2044085771682,5.197420785734845,4.4779779350355335
A,2020,Australia_Oceania,Rice,0.21692219998779216,0.04701126748218975,0.024948955227171176
A,2020,Australia_Oceania,Crops nec,37.34289939284514,8.04903224750008,4.112812830169275
A,2020,Australia_Oceania,"Bovine cattle, sheep and goats, horses",13.516129308756407,3.090134012047107,1.463558109965579
A,2020,Australia_Oceania,Animal products nec,26.06707765201774,5.9800661814603995,3.083165673646968
A,2020,Australia_Oceania,Forestry,10.628333959761042,1.386901161599405,2.507803862019055
A,2020,Australia_Oceania,Coal,55.742762127788644,3.1023742315402565,15.684683083190412
A,2020,Australia_Oceania,Oil,6.9549554188580744,0.27890155216239987,2.1100614501402535
A,2020,Australia_Oceania,Gas,40.417199367114776,2.2406135218310137,15.261642117410712
A,2020,Australia_Oceania,Mine,128.58592433557797,14.954243723357742,41.64985454107889
A,2020,Australia_Oceania,Manufac,354.3383067205027,67.06261613877857,35.44844551746565
A,2020,Australia_Oceania,Petro,20.418206925607503,0.303362721002134,1.2837427827393422
A,2020,Australia_Oceania,Power,42.504018713073265,4.246109220980898,11.114570905920445
A,2020,Australia_Oceania,WatWaste,31.5217331469201,5.397802119421825,8.090017010721104
A,2020,Australia_Oceania,OthServ,2336.971356745651,654.9863817316073,400.6763102228226
A,2020,Australia_Oceania,Transport,138.7860505587726,28.53727513016725,21.863385246406168
A,2020,China,Rice,133.71185259535392,32.07010285375842,30.597457073312718
A,2020,China,Crops nec,829.5722246635777,201.6327511389956,179.99179414667822
A,2020,China,"Bovine cattle, sheep and goats, horses",107.21196252508852,19.897105094157173,17.165251905522847
A,2020,China,Animal products nec,521.9834136003694,118.70272642820677,56.04827306534797
A,2020,China,Forestry,92.53272691085378,45.81813789017382,2.583006380267418
A,2020,China,Coal,191.48451247354052,29.833653564462487,23.094817170631536
A,2020,China,Oil,64.78582320404817,5.548955639020047,12.699991453343534
A,2020,China,Gas,9.801815978025342,0.2427985002779008,0.30167183054031776
A,2020,China,Mine,369.7955150362299,48.0150484108655,54.424159755614134
A,2020,China,Manufac,17017.364859187728,1414.9358314906021,1604.323162347586
A,2020,China,Petro,574.1280097316491,10.45214173379704,27.709854949558174
A,2020,China,Power,727.7846475163063,84.82428023824131,158.34081109134866
A,2020,China,WatWaste,56.066014594051,11.463666702889338,11.272335339976404
A,2020,China,OthServ,17225.788087872104,3896.909598096556,2902.9885896833393
A,2020,China,Transport,1696.4991092133237,266.08070857792643,365.5620988929546
A,2020,Japan,Rice,18.47513587922151,4.331866229683286,3.817475491034521
A,2020,Japan,Crops nec,34.95225927815651,7.084159754028275,6.324515739182548
A,2020,Japan,"Bovine cattle, sheep and goats, horses",8.04112710513021,0.5473829023655037,0.4891209468001917
A,2020,Japan,Animal products nec,40.79520553827423,3.4174845789289194,4.362793544407723
A,2020,Japan,Forestry,7.050198735622448,0.802845715090325,2.8748056459659113
A,2020,Japan,Coal,0.136219305958803,0.006805227474638476,0.028161934290319716
A,2020,Japan,Oil,0.246508945606908,0.011508852570115588,0.054182076157816096
A,2020,Japan,Gas,1.9885484127862036,0.0959138564643129,0.26937153339747916
A,2020,Japan,Mine,15.569639251040519,1.5359391025218572,2.3556507150047183
A,2020,Japan,Manufac,3124.1327856779585,273.4230563995859,402.3294431997422
A,2020,Japan,Petro,139.01541648810982,0.7900378968079316,2.930144532474403
A,2020,Japan,Power,184.63529802893615,12.47866462006748,24.757344470286576
A,2020,Japan,WatWaste,97.69766594531305,15.931053731794087,27.035428828960885
A,2020,Japan,OthServ,5768.745821712884,1073.2635148308264,1715.0970041722258
A,2020,Japan,Transport,413.82485775267304,66.2134042783445,81.82685259054563
A,2020,South Korea,Rice,7.284150030441684,0.8490512547804291,0.8745987749720703
A,2020,South Korea,Crops nec,15.717536476060173,1.6728302183050068,1.7263699191512176
A,2020,South Korea,"Bovine cattle, sheep and goats, horses",4.320894175786755,0.18032613992856272,0.19115549420696296
A,2020,South Korea,Animal products nec,19.699605424182128,1.5331763865569754,1.3105491459744043
A,2020,South Korea,Forestry,3.1274905206733203,0.27651900371887445,1.1365480194265967
A,2020,South Korea,Coal,0.10674107402916949,0.012172904671429,0.007314787618555277
A,2020,South Korea,Oil,0.24691657968805208,0.006259812063848205,0.03986952115937519
A,2020,South Korea,Gas,0.24648392456810778,0.003198693715962479,0.01255763267755859
A,2020,South Korea,Mine,6.864448787510649,0.7728872477427561,2.0985243090401804
A,2020,South Korea,Manufac,1635.7888861556462,144.34527523556193,244.64909495833476
A,2020,South Korea,Petro,104.3782938245531,0.43093722931874845,4.051360616429177
A,2020,South Korea,Power,56.86802892484214,3.2041523338283735,19.74141557640332
A,2020,South Korea,WatWaste,19.377306967863603,3.7135361666004894,5.371604086401085
A,2020,South Korea,OthServ,1846.573578402631,447.10600886623905,398.0225879332805
A,2020,South Korea,Transport,96.9241665793523,16.238814976221125,16.894112060949464
A,2020,Rest of World,Rice,0.0028837073011623786,0.0002489341768680101,0.0002181178106713647
A,2020,Rest of World,Crops nec,0.6000881704000687,0.06568057839986123,0.05967808891053036
A,2020,Rest of World,"Bovine cattle, sheep and goats, horses",1.7782922282865883,0.35640233773186264,0.3229440376062165
A,2020,Rest of World,Animal products nec,1.3527755792282943,0.21744048343122085,0.2193461261907775
A,2020,Rest of World,Forestry,0.1358636093978961,0.015454787956290244,0.04589038898734924
