year,target,target_name,iso3,country_name,excluded_target_receiver,TIC,X,B,Q_global,Q_cf,Q_ratio,beta_B,p_beta_B,B_fitted,B_cf,B_deployment_gap,B_cf_fitted,B_fitted_gap,X_cf,equipment_gap_inclusive,equipment_gap_target_origin,equipment_gap_other_origins,TIC_cf,total_deployment_gap,deployment_gap_pct_of_TIC,balance_gap_pct_of_TIC,cf_Q_below_balance_fit_range,annual_cost_interpolated,tfp_start_year,technology,region,alpha,cost_actual,cost_cf,annual_cost_reduction_actual,tfp_growth_factor_actual,tfp_growth_rate_actual,tfp_raw_actual,annual_cost_reduction_cf,tfp_growth_factor_cf,tfp_growth_rate_cf,tfp_raw_cf,tfp_actual,tfp_cf,tfp_multiplier,capacity_weight_MW,B_cf_fixed,TIC_cf_equipment_only,scenario_scope
2015,CHN,中国,IND,India,False,1517.2250364441443,1065.7810948732088,451.44394157093575,404.24651,291.65342,0.7214741816818653,,,,,,,,1094.2909579534878,28.50986308027911,28.50986308027911,0.0,,28.50986308027911,1.879079397944583,,,False,2010,wind,India,1.0,1517.2250364441443,1545.7348995244229,0.10607314283183145,1.1186597560877138,0.11865975608771384,1.0593595251861847,0.1149173457808681,1.1298379820608442,0.12983798206084418,1.0461597428628555,0.9094777111719489,0.8981454792620318,0.9875398464737367,25088.19,451.44394157093575,1545.7348995244229,"Equipment-price channel only; balance, shares and tariffs fixed"
2016,CHN,中国,IND,India,False,1395.6439842131049,999.9346642793232,395.7093199337819,452.48745,323.39116,0.7146964186520532,,,,,,,,1031.692466051011,31.75780177168777,31.72082639588745,0.0369753758003241,,31.75780177168777,2.275494476450849,,,False,2010,wind,India,1.0,1395.6439842131049,1427.4017859847925,0.08013382939948299,1.0871146607632816,0.08711466076328156,1.1516452708491303,0.07655459780072116,1.0829010547005797,0.08290105470057973,1.1328874889314735,0.988706553452459,0.9726026867674119,0.9837121877782502,28700.44,395.7093199337819,1427.4017859847925,"Equipment-price channel only; balance, shares and tariffs fixed"
2017,CHN,中国,IND,India,False,1379.8823534779972,918.8861832780236,460.9961701999731,495.6822,352.06402,0.710261574855825,,,,,,,,957.4102103705796,38.52402709255586,38.51518087722079,0.008846215335069,,38.52402709255586,2.791834173069607,,,False,2010,wind,India,1.0,1379.8823534779972,1418.4063805705528,0.011293446547540942,1.0114224453232412,0.011422445323241215,1.1647998759871738,0.006301943505019225,1.0063419098626878,0.006341909862687789,1.1400721592708436,1.0,0.9787708453390989,0.9787708453390989,32848.46,460.9961701999731,1418.4063805705528,"Equipment-price channel only; balance, shares and tariffs fixed"
2018,CHN,中国,IND,India,False,1381.2400608612581,927.3647271676456,453.875333693612,539.4404499999999,377.3626299999999,0.6995445558448573,,,,,,,,956.647581194908,29.2828540272624,24.84053732139676,4.442316705865647,,29.2828540272624,2.1200408862311293,,,False,2010,wind,India,1.0,1381.2400608612581,1410.5229148885207,-0.0009839298110008166,0.9990170373552485,-0.000982962644751506,1.1636549212204672,0.005557973927656001,1.0055890376532133,0.00558903765321328,1.1464440654963886,0.9990170373552485,0.9842412324475664,0.9852096567373878,35288.1,453.875333693612,1410.5229148885207,"Equipment-price channel only; balance, shares and tariffs fixed"
2019,CHN,中国,IND,India,False,1255.719701089365,840.3959822085252,415.3237188808397,594.24654,408.62445,0.6876345464291639,,,,,,,,876.8718043124438,36.47582210391859,36.47582210391859,0.0,,36.47582210391859,2.90477421611487,,,False,2010,wind,India,1.0,1255.719701089365,1292.1955231932832,0.09087512252839403,1.0999588997950749,0.09995889979507488,1.2799725868867897,0.08388902473419901,1.0915708107414164,0.09157081074141638,1.2514248780435784,1.0988776812858143,1.0743690000679211,0.9776966248061247,37505.18,415.3237188808397,1292.1955231932832,"Equipment-price channel only; balance, shares and tariffs fixed"
2020,CHN,中国,IND,India,False,1222.0443385764133,813.3093496308647,408.73498894554814,698.33524,443.39315,0.6349287915070704,,,,,,,,838.2999472504061,24.99059761954141,24.99059761954141,0.0,,24.99059761954141,2.044982888972222,,,False,2010,wind,India,1.0,1222.0443385764133,1247.0349361959543,0.026817579180877238,1.0275565799455204,0.02755657994552041,1.31524425380541,0.03494872578240149,1.0362143719365955,0.03621437193659549,1.2967444440277571,1.129158991960515,1.113276598633529,0.9859343162122722,38558.6,408.73498894554814,1247.0349361959543,"Equipment-price channel only; balance, shares and tariffs fixed"
2021,CHN,中国,IND,India,False,1051.7812259488758,728.8980096987785,322.88321625009746,769.27527,484.78318,0.6301816773597831,,,,,,,,775.6936105738596,46.79560087508099,42.038103863380215,4.757497011700778,,46.79560087508099,4.4491762850077325,,,False,2010,wind,India,1.0,1051.7812259488758,1098.576826823957,0.13932646079427924,1.1618807299720841,0.16188072997208414,1.528156953703019,0.11904887751169568,1.135136756708402,0.13513675670840208,1.4719822824733082,1.311948073833626,1.2637211874922254,0.9632402476109612,40067.27,322.88321625009746,1098.576826823957,"Equipment-price channel only; balance, shares and tariffs fixed"
2022,CHN,中国,IND,India,False,1191.1010340630935,630.3557723174745,560.7452617456188,839.7858299999999,522.40374,0.622067819362944,,,,,,,,697.1865226644929,66.83075034701845,64.65038336708125,2.1803669799372045,,66.83075034701845,5.610838076350657,,,False,2010,wind,India,1.0,1191.1010340630935,1257.9317844101117,-0.13246082424463212,0.8830327536204307,-0.11696724637956935,1.3494126427925859,-0.145055815574463,0.873319873493075,-0.12668012650692495,1.2855113807136374,1.1584931202443267,1.1036328275912288,0.9526451286637526,41929.78,560.7452617456188,1257.9317844101117,"Equipment-price channel only; balance, shares and tariffs fixed"
2023,CHN,中国,IND,India,False,1236.9870705080068,583.7921118180957,653.1949586899107,943.12808,556.67599,0.5902443176116652,,,,,,,,653.8434293255651,70.05131750746948,69.9976586228248,0.0536588846446761,,70.05131750746948,5.663059798895131,,,False,2010,wind,India,1.0,1236.9870705080068,1307.0383880154754,-0.03852405054874852,0.9629049991395069,-0.03709500086049311,1.2993561796470345,-0.039037572795246334,0.9624291038001385,-0.037570896199861537,1.2372135660651047,1.115518816951988,1.0621683531830393,0.9521743040474009,44736.24,653.1949586899107,1307.0383880154754,"Equipment-price channel only; balance, shares and tariffs fixed"
2024,CHN,中国,IND,India,False,1110.269638408882,546.3302395020477,563.9393989068343,1049.19276,587.3806699999999,0.5598405673329274,,,,,,,,621.0048621679131,74.67462266586541,74.67462266586541,0.0,,74.67462266586541,6.725809666639266,,,False,2010,wind,India,1.0,1110.269638408882,1184.944261074747,0.10244038528800825,1.1141321240493638,0.11413212404936379,1.4476544603268173,0.09341280872867752,1.1030378651144224,0.10303786511442237,1.3646934106030544,1.242835348947752,1.1716119126871212,0.9426927820157898,48163.16,563.9393989068343,1184.944261074747,"Equipment-price channel only; balance, shares and tariffs fixed"
2010,CHN,中国,ITA,Italy,False,3042.576771339254,1727.31502224317,1315.261749096083,177.71164000000002,165.83407000000005,0.9331638040141884,,,,,,,,1732.97272115421,5.657698911040051,0.3987202465854819,5.2589786644545695,,5.657698911040051,0.1859509007080764,,,False,2010,wind,"EU, UK and EFTA",1.0,3042.576771339254,3048.2344702502937,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0016585595972893,1.0016585595972893,1.0,5794.0,1315.261749096083,3048.2344702502937,"Equipment-price channel only; balance, shares and tariffs fixed"
2011,CHN,中国,ITA,Italy,False,3732.377300030418,1683.049864412367,2049.327435618048,216.24613,187.82404,0.8685660178057291,,,,,,,,1731.6281836782102,48.57831926584317,0.8472091364955757,47.73111012934759,,48.57831926584317,1.3015382787117291,,,False,2010,wind,"EU, UK and EFTA",1.0,3732.377300030418,3780.95561929626,-0.22671589923022206,0.8151846736701719,-0.1848153263298281,0.8151846736701719,-0.24037558665419922,0.8062074187524195,-0.19379258124758048,0.8062074187524195,0.8165367060342508,0.8075445618041972,0.9889874586609504,6918.0,2049.327435618048,3780.95561929626,"Equipment-price channel only; balance, shares and tariffs fixed"
2012,CHN,中国,ITA,Italy,False,3492.093558191785,1474.1807348176385,2017.912823374149,261.36127,217.82684,0.8334319771249964,,,,,,,,1507.9244723278389,33.7437375102004,1.3414617353428149,32.402275774857586,,33.7437375102004,0.9662896181874626,,,False,2010,wind,"EU, UK and EFTA",1.0,3492.093558191785,3525.837295701989,0.06437820255649784,1.0688079336462717,0.06880793364627169,0.8712758466055267,0.06747456179920863,1.0723568055466601,0.07235680554666013,0.8645420121813632,0.8727209095228007,0.8659759066329263,0.9922712945040328,8102.0,2017.912823374149,3525.837295701989,"Equipment-price channel only; balance, shares and tariffs fixed"
2013,CHN,中国,ITA,Italy,False,2409.17216204287,1411.8517906055165,997.3203714373528,292.27612,233.77103,0.7998293873615128,,,,,,,,1465.3836039997873,53.53181339427082,2.7259258180358,50.80588757623502,,53.53181339427082,2.222000330141548,,,False,2010,wind,"EU, UK and EFTA",1.0,2409.17216204287,2462.703975437139,0.31010663892683754,1.449499381244156,0.4494993812441559,1.262913800547689,0.30152648324436704,1.4316935087889076,0.43169350878890755,1.2377591869153584,1.2650084183521364,1.23981208429395,0.9800820819113533,8542.0,997.3203714373528,2462.703975437139,"Equipment-price channel only; balance, shares and tariffs fixed"
2014,CHN,中国,ITA,Italy,False,2361.5296715619925,1183.7825766289636,1177.7470949330293,340.63979000000006,262.1077000000001,0.7694570854450093,,,,,,,,1233.5627006286095,49.780123999646,24.35435738772085,25.425766611925155,,49.780123999646,2.107960979661111,,,False,2010,wind,"EU, UK and EFTA",1.0,2361.5296715619925,2411.3097955616386,0.0197754611444948,1.0201744195953146,0.02017441959531463,1.2883923534726516,0.020869004309126415,1.0213138021377837,0.021313802137783666,1.2641405413194964,1.2905292289755779,1.2662371937466244,0.9811766872973218,8683.0,1177.7470949330293,2411.3097955616386,"Equipment-price channel only; balance, shares and tariffs fixed"
2015,CHN,中国,ITA,Italy,False,2527.5356523998275,1142.5655518672838,1384.9701005325433,404.24651,291.65342,0.7214741816818653,,,,,,,,1203.930106072784,61.36455420550005,15.523348411922091,45.84120579357796,,61.36455420550005,2.42784129067521,,,False,2010,wind,"EU, UK and EFTA",1.0,2527.5356523998275,2588.900206605327,-0.07029595386283383,0.9343210131654456,-0.06567898683455442,1.2037720490511807,-0.07364894024424795,0.9314031454010533,-0.06859685459894671,1.1774244764139692,1.2057685767360833,1.179377305079409,0.9781124901031064,9137.0,1384.9701005325433,2588.900206605327,"Equipment-price channel only; balance, shares and tariffs fixed"
2016,CHN,中国,ITA,Italy,False,2129.873112690812,1062.1705855925125,1067.7025270982986,452.48745,323.39116,0.7146964186520532,,,,,,,,1125.421465343243,63.25087975073056,19.770865768694783,43.48001398203577,,63.25087975073056,2.9697017805357198,,,False,2010,wind,"EU, UK and EFTA",1.0,2129.873112690812,2193.123992441542,0.1573321188690041,1.1867071504586588,0.18670715045865882,1.4285248981313077,0.15287426419682015,1.1804623065215654,0.18046230652156536,1.3899052131825804,1.43089419181107,1.392210453813227,0.9729653399816506,9384.0,1067.7025270982986,2193.123992441542,"Equipment-price channel only; balance, shares and tariffs fixed"
2017,CHN,中国,ITA,Italy,False,3047.6230662438475,892.9370388435947,2154.686027400251,495.6822,352.06402,0.710261574855825,,,,,,,,964.211501894978,71.27446305138346,49.35252047967256,21.921942571710908,,71.27446305138346,2.338690235050238,,,False,2010,wind,"EU, UK and EFTA",1.0,3047.6230662438475,3118.8975292952277,-0.43089419181107,0.6988636935721354,-0.3011363064278646,0.9983441866678041,-0.42212548859266663,0.7031728268857614,-0.29682717311423856,0.977343577856852,1.0,0.9789645604277556,0.9789645604277556,9736.58,2154.686027400251,3118.8975292952277,"Equipment-price channel only; balance, shares and tariffs fixed"
2018,CHN,中国,ITA,Italy,False,2093.7975049442953,889.6410500716313,1204.1564548726635,539.4404499999999,377.3626299999999,0.6995445558448573,,,,,,,,971.124099509022,81.48304943739065,42.55215536095269,38.93089407643796,,81.48304943739065,3.891639437193736,,,False,2010,wind,"EU, UK and EFTA",1.0,2093.7975049442953,2175.2805543816853,0.3129735996109023,1.4555481411393354,0.4555481411393354,1.453138025121584,0.302548245349622,1.4337909300999392,0.4337909300999392,1.4013063575225781,1.4555481411393354,1.4036305076305897,0.9643312151337661,10230.25,1204.1564548726635,2175.2805543816853,"Equipment-price channel only; balance, shares and tariffs fixed"
2019,CHN,中国,ITA,Italy,False,1988.9232899516267,930.5069133345532,1058.4163766170732,594.24654,408.62445,0.6876345464291639,,,,,,,,947.747901893099,17.240988558545702,6.330762548753403,10.9102260097923,,17.240988558545702,0.866850352934679,,,False,2010,wind,"EU, UK and EFTA",1.0,1988.9232899516267,2006.1642785101726,0.050088040865947425,1.0527291401948535,0.05272914019485353,1.5297607437706926,0.07774458128210648,1.084298318778312,0.08429831877831195,1.5194341275550916,1.53229794313383,1.521954199609797,0.993249522019929,10679.46,1058.4163766170732,2006.1642785101726,"Equipment-price channel only; balance, shares and tariffs fixed"
2020,CHN,中国,ITA,Italy,False,2037.3177709416577,664.1411723675014,1373.1765985741558,698.33524,443.39315,0.6349287915070704,,,,,,,,769.4173755654183,105.27620319791691,81.39886356040388,23.877339637513032,,105.27620319791691,5.167392377344148,,,False,2010,wind,"EU, UK and EFTA",1.0,2037.3177709416577,2142.5939741395746,-0.024331999748068656,0.9762459829878857,-0.023754017012114326,1.4934227810386989,-0.06800524617591042,0.9363249886464422,-0.0636750113535578,1.422684142232038,1.495899711725001,1.4250437486700482,0.9526332129757248,10870.62,1373.1765985741558,2142.5939741395746,"Equipment-price channel only; balance, shares and tariffs fixed"
2021,CHN,中国,ITA,Italy,False,1564.4202726218964,600.633651759135,963.786620862761,769.27527,484.78318,0.6301816773597831,,,,,,,,692.1614639801033,91.52781222096834,83.52863754018918,7.999174680779163,,91.52781222096834,5.8505897566497245,,,False,2010,wind,"EU, UK and EFTA",1.0,1564.4202726218964,1655.9480848428643,0.2321176917340616,1.3022829009542345,0.3022829009542345,1.9448589516422172,0.2271293092253459,1.293877503619257,0.2938775036192569,1.8407790063898932,1.9480846161218375,1.84383204807743,0.9464845791698981,11253.73,963.786620862761,1655.9480848428643,"Equipment-price channel only; balance, shares and tariffs fixed"
2022,CHN,中国,ITA,Italy,False,1538.439043130034,582.8697408439812,955.5693022860524,839.7858299999999,522.40374,0.622067819362944,,,,,,,,667.7107902488578,84.84104940487663,82.18594566073124,2.655103744145393,,84.84104940487663,5.514748847784254,,,False,2010,wind,"EU, UK and EFTA",1.0,1538.439043130034,1623.28009253491,0.01660757658702483,1.0168880461061378,0.01688804610613781,1.9777038192874858,0.01972766695222472,1.0201246799355126,0.02012467993551259,1.8778240947255007,1.9809839589375609,1.8809385778998289,0.9494971271289909,11820.51,955.5693022860524,1623.28009253491,"Equipment-price channel only; balance, shares and tariffs fixed"
2023,CHN,中国,ITA,Italy,False,1401.7706099642535,531.8993480215966,869.8712619426562,943.12808,556.67599,0.5902443176116652,,,,,,,,627.9572814247394,96.05793340314284,91.68111668815423,4.376816714988607,,96.05793340314284,6.8526143093835055,,,False,2010,wind,"EU, UK and EFTA",1.0,1401.7706099642535,1497.8285433673962,0.08883578051147312,1.0974970028578825,0.09749700285788254,2.170524014208603,0.07728274975122074,1.0837556139005573,0.0837556139005573,2.0351024045764934,2.174123957643516,2.0384777432010703,0.9376087945834195,12276.31,869.8712619426562,1497.8285433673962,"Equipment-price channel only; balance, shares and tariffs fixed"
2024,CHN,中国,ITA,Italy,False,1408.1317477854288,653.9514921438818,754.1802556415473,1049.19276,587.3806699999999,0.5598405673329274,,,,,,,,680.6529825622425,26.70149041836081,26.39543065679687,0.3060597615639402,,26.70149041836081,1.8962352393768755,,,False,2010,wind,"EU, UK and EFTA",1.0,1408.1317477854288,1434.8332382037897,-0.004537930654244127,0.9954825691337621,-0.004517430866237904,2.1607188220309066,0.04205775450238203,1.0439042694902076,0.04390426949020765,2.1244520889871894,2.1643025029702296,2.1279756193883603,0.9832154315156891,12929.17,754.1802556415473,1434.8332382037897,"Equipment-price channel only; balance, shares and tariffs fixed"
2010,CHN,中国,POL,Poland,False,3129.8415623827627,1928.716726362367,1201.1248360203974,177.71164000000002,165.83407000000005,0.9331638040141884,,,,,,,,1973.2270274695709,44.51030110720379,0.3151005732181187,44.19520053398567,,44.51030110720379,1.4221263351528206,,,False,2010,wind,"EU, UK and EFTA",1.0,3129.8415623827627,3174.3518634899683,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5470572864880513,0.5470572864880513,1.0,1108.0,1201.1248360203974,3174.3518634899683,"Equipment-price channel only; balance, shares and tariffs fixed"
2011,CHN,中国,POL,Poland,False,2691.817910915692,1589.0770337478502,1102.7408771678429,216.24613,187.82404,0.8685660178057291,,,,,,,,1653.7100509317445,64.63301718389418,12.567589825589918,52.06542735830426,,64.63301718389418,2.401091727705592,,,False,2010,wind,"EU, UK and EFTA",1.0,2691.817910915692,2756.4509280995867,0.13995074278891007,1.1627241016900973,0.16272410169009732,1.1627241016900973,0.13164921639497462,1.1516083348810058,0.15160833488100578,1.1516083348810058,0.6360766920048416,0.6299957307770261,0.9904398930125091,1800.0,1102.7408771678429,2756.4509280995867,"Equipment-price channel only; balance, shares and tariffs fixed"
2012,CHN,中国,POL,Poland,False,2684.699599991936,1422.8128243969222,1261.8867755950137,261.36127,217.82684,0.8334319771249964,,,,,,,,1520.5119015847415,97.69907718781948,27.09907840113021,70.59999878668926,,97.69907718781948,3.639106482830069,,,False,2010,wind,"EU, UK and EFTA",1.0,2684.699599991936,2782.3986771797554,0.002644425128048411,1.002651436653761,0.002651436653761108,1.1658069909915298,-0.00941346309330382,0.9906743238152811,-0.009325676184718912,1.140868808458282,0.6377632090606264,0.6241205945940441,0.9786086524390819,2564.0,1261.8867755950137,2782.3986771797554,"Equipment-price channel only; balance, shares and tariffs fixed"
2013,CHN,中国,POL,Poland,False,2759.5074171537544,1471.7067237408337,1287.8006934129205,292.27612,233.77103,0.7998293873615128,,,,,,,,1552.2295401433066,80.52281640247297,0.6529802869551743,79.8698361155178,,80.52281640247297,2.918014131867304,,,False,2010,wind,"EU, UK and EFTA",1.0,2759.5074171537544,2840.030233556228,-0.02786450192119938,0.9728908801995619,-0.027109119800438064,1.1342029896085521,-0.0207129038872631,0.9797074144861101,-0.020292585513889905,1.1177176306025127,0.62047400982189,0.6114555740572647,0.9854652481459873,3429.0,1287.8006934129205,2840.030233556228,"Equipment-price channel only; balance, shares and tariffs fixed"
2014,CHN,中国,POL,Poland,False,2486.0279043997907,1286.1611128039783,1199.8667915958126,340.63979000000006,262.1077000000001,0.7694570854450093,,,,,,,,1319.8568822661953,33.69576946221703,0.5884985935654419,33.10727086865159,,33.69576946221703,1.3554059229416533,,,False,2010,wind,"EU, UK and EFTA",1.0,2486.0279043997907,2519.723673862007,0.09910446736035206,1.1100066142741027,0.11000661427410274,1.2589728203949544,0.11278279924968937,1.1271197167438933,0.12711971674389333,1.2598015792043598,0.6887302548874725,0.6891836334328989,1.0006582817325202,3836.0,1199.8667915958126,2519.723673862007,"Equipment-price channel only; balance, shares and tariffs fixed"
2015,CHN,中国,POL,Poland,False,2310.5483933375244,1160.1549687304237,1150.3934246071012,404.24651,291.65342,0.7214741816818653,,,,,,,,1196.2586678590926,36.103699128669,5.783868858930297,30.319830269738706,,36.103699128669,1.5625597469749672,,,False,2010,wind,"EU, UK and EFTA",1.0,2310.5483933375244,2346.6520924661927,0.07058629983665965,1.075947126477966,0.07594712647796609,1.3545881884178117,0.06868673068842734,1.0737525523921727,0.07375255239217271,1.3527151611783712,0.7410373386646133,0.7400126854654867,0.998617271835488,4886.0,1150.3934246071012,2346.6520924661927,"Equipment-price channel only; balance, shares and tariffs fixed"
2016,CHN,中国,POL,Poland,False,2298.156521000269,1107.2738927546727,1190.8826282455964,452.48745,323.39116,0.7146964186520532,,,,,,,,1142.8242547021466,35.550361947473874,2.982293376739965,32.56806857073391,,35.550361947473874,1.546907776847185,,,False,2010,wind,"EU, UK and EFTA",1.0,2298.156521000269,2333.706882947744,0.005363173683350375,1.0053920924114699,0.005392092411469873,1.361892253109246,0.005516458771203769,1.0055470588928879,0.005547058892887868,1.36021875184273,0.7450330804750426,0.744117579413248,0.998771194077435,5747.0,1190.8826282455964,2333.706882947744,"Equipment-price channel only; balance, shares and tariffs fixed"
2017,CHN,中国,POL,Poland,False,1712.2026322546374,753.3605898161043,958.8420424385336,495.6822,352.06402,0.710261574855825,,,,,,,,882.7424087140457,129.3818188979415,97.876951382842,31.504867515099505,,129.3818188979415,7.556454852984944,,,False,2010,wind,"EU, UK and EFTA",1.0,1712.2026322546374,1841.584451152579,0.2549669195249574,1.3422222800662587,0.34222228006625866,1.8279621251728666,0.21087585394338682,1.267227729625521,0.267227729625521,1.7237069206917226,1.0,0.9429664307342884,0.9429664307342884,5759.36,958.8420424385336,1841.584451152579,"Equipment-price channel only; balance, shares and tariffs fixed"
2018,,,POL,Poland,,1721.3860762579855,,,,,,,,,,,,,,,,,,,,,,True,2010,wind,"EU, UK and EFTA",1.0,1721.3860762579855,1861.6187583257697,-0.005363526390130158,0.9946650875535653,-0.005334912446434692,1.8182101072796706,-0.010878842488408313,0.9892382330788242,-0.010761766921175808,1.7051567885708205,0.9946650875535653,0.9328184457922329,0.9378216421434398,5766.08,,1861.6187583257697,
2019,,,POL,Poland,,1730.618775905596,,,,,,,,,,,,,,,,,,,,,,True,2010,wind,"EU, UK and EFTA",1.0,1730.618775905596,1881.8710155710603,-0.00536352639012927,0.9946650875535663,-0.005334912446433693,1.8085101155481127,-0.010878842488407425,0.9892382330788251,-0.01076176692117492,1.6868062886481623,0.9893586363979426,0.9227796710988443,0.9327049233213357,5837.76,,1881.8710155710603,
2020,CHN,中国,POL,Poland,False,1739.9009953814207,826.9842920799464,912.9167033014744,698.33524,443.39315,0.6349287915070704,,,,,,,,989.4268906314844,162.44259855153788,50.57388536518086,111.86871318635704,,162.44259855153788,9.336312754733912,,,False,2010,wind,"EU, UK and EFTA",1.0,1739.9009953814207,1902.3435939329588,-0.005363526390130158,0.9946650875535652,-0.005334912446434803,1.7988618724231717,-0.010878842488408313,0.9892382330788242,-0.010761766921175808,1.6686532725285572,0.9840804946946354,0.9128489313588793,0.9276161211203973,6298.25,912.9167033014744,1902.3435939329588,"Equipment-price channel only; balance, shares and tariffs fixed"
2021,CHN,中国,POL,Poland,False,1920.2416700958318,684.5679529568307,1235.6737171390014,769.27527,484.78318,0.6301816773597831,,,,,,,,743.9734851862444,59.405532229413616,54.28998238666766,5.115549842745956,,59.405532229413616,3.0936487398718366,,,False,2010,wind,"EU, UK and EFTA",1.0,1920.2416700958318,1979.6472023252454,-0.10364996352845757,0.9060843863963169,-0.09391561360368306,1.6299206558862793,-0.040635986390064716,0.9609508157304556,-0.0390491842695444,1.6034937234076112,0.8916599711999728,0.8772029252279897,0.9837863687516137,6967.34,1235.6737171390014,1979.6472023252454,"Equipment-price channel only; balance, shares and tariffs fixed"
2022,CHN,中国,POL,Poland,False,1748.9163284507442,701.1644305214091,1047.751897929335,839.7858299999999,522.40374,0.622067819362944,,,,,,,,758.427353521089,57.26292299967987,43.900133901275375,13.362789098404498,,57.26292299967987,3.274194543680973,,,False,2010,wind,"EU, UK and EFTA",1.0,1748.9163284507442,1806.1792514504248,0.08922071857577041,1.0979608565933248,0.09796085659332476,1.789589079516053,0.08762568940115667,1.0960413816820893,0.09604138168208931,1.7574954761222361,0.9790077457687014,0.9614507061824563,0.9820664957329224,8150.24,1047.751897929335,1806.1792514504248,"Equipment-price channel only; balance, shares and tariffs fixed"
2023,CHN,中国,POL,Poland,False,1719.290954352354,775.449550349018,943.8414040033356,943.12808,556.67599,0.5902443176116652,,,,,,,,800.9197904735163,25.470240124498385,3.251460832834658,22.21877929166372,,25.470240124498385,1.4814386163098772,,,False,2010,wind,"EU, UK and EFTA",1.0,1719.290954352354,1744.761194476852,0.01693927469053569,1.017231158009291,0.01723115800929098,1.8204257717168957,0.034004408435238,1.0352014116132313,0.035201411613231315,1.819361797785607,0.9958771829283617,0.9952951282366168,0.9994155356687324,9343.32,943.8414040033356,1744.761194476852,"Equipment-price channel only; balance, shares and tariffs fixed"
2024,CHN,中国,POL,Poland,False,1838.474588510192,709.5172117566436,1128.957376753549,1049.19276,587.3806699999999,0.5598405673329274,,,,,,,,720.4866402138231,10.969428457179482,6.24299880002011,4.726429657159373,,10.969428457179482,0.5966592372684659,,,False,2010,wind,"EU, UK and EFTA",1.0,1838.474588510192,1849.4440169673726,-0.06932138731732795,0.9351725420070024,-0.0648274579929976,1.7024121964715484,-0.059998367009709064,0.9433976797728788,-0.056602320227121194,1.716381698698355,0.9313169966858885,0.9389591146676742,1.0082057108470912,10151.75,1128.957376753549,1849.4440169673726,"Equipment-price channel only; balance, shares and tariffs fixed"
2010,CHN,中国,SWE,Sweden,False,2773.275585814188,1929.96493664404,843.3106491701483,177.71164000000002,165.83407000000005,0.9331638040141884,,,,,,,,1973.0238818127705,43.05894516873012,0.085557143988306,42.973388024741816,,43.05894516873012,1.5526385256836537,,,False,2010,wind,"EU, UK and EFTA",1.0,2773.275585814188,2816.3345309829187,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.6863322270359,0.6863322270359,1.0,1854.0,843.3106491701483,2816.3345309829187,"Equipment-price channel only; balance, shares and tariffs fixed"
2011,CHN,中国,SWE,Sweden,False,2551.4077228963165,1754.892300599922,796.515422296395,216.24613,187.82404,0.8685660178057291,,,,,,,,1823.7800249937472,68.88772439382527,0.110118465610561,68.77760592821471,,68.88772439382527,2.699988864015236,,,False,2010,wind,"EU, UK and EFTA",1.0,2551.4077228963165,2620.295447290143,0.0800020971780685,1.086958999507147,0.08695899950714692,1.086958999507147,0.06960788270573703,1.0748156410741834,0.07481564107418337,1.0748156410741834,0.7460149908284539,0.7376806125914629,0.9888281357084586,2601.0,796.515422296395,2620.295447290143,"Equipment-price channel only; balance, shares and tariffs fixed"
2012,CHN,中国,SWE,Sweden,False,2775.24642245354,1483.7827062790116,1291.463716174529,261.36127,217.82684,0.8334319771249964,,,,,,,,1544.205723731647,60.42301745263536,6.435033338567377,53.98798411406798,,60.42301745263536,2.1772126959168028,,,False,2010,wind,"EU, UK and EFTA",1.0,2775.24642245354,2835.6694399061766,-0.08773145019061301,0.9193445678386526,-0.0806554321613474,0.9992898516602322,-0.0821945452138877,0.9240482724872333,-0.07595172751276669,0.9931815363768574,0.6858448293443413,0.6816524957124652,0.9938873438239901,3443.0,1291.463716174529,2835.6694399061766,"Equipment-price channel only; balance, shares and tariffs fixed"
2013,CHN,中国,SWE,Sweden,False,2391.9924352197113,1284.282103457855,1107.710331761857,292.27612,233.77103,0.7998293873615128,,,,,,,,1382.8295646590816,98.54746120122655,38.220230002767074,60.32723119845949,,98.54746120122655,4.119890169810452,,,False,2010,wind,"EU, UK and EFTA",1.0,2391.9924352197113,2490.539896420938,0.13809728178840486,1.1602237455231024,0.16022374552310237,1.15939981455646,0.12171007615635832,1.1385761954591498,0.1385761954591498,1.1308128550882355,0.7957334567495447,0.7761133051935332,0.9753433120229016,3981.0,1107.710331761857,2490.539896420938,"Equipment-price channel only; balance, shares and tariffs fixed"
2014,CHN,中国,SWE,Sweden,False,2555.2754298676878,1305.920103931601,1249.3553259360872,340.63979000000006,262.1077000000001,0.7694570854450093,,,,,,,,1354.6713996410865,48.751295709485376,1.1499096232874324,47.60138608619794,,48.751295709485376,1.907868527190813,,,False,2010,wind,"EU, UK and EFTA",1.0,2555.2754298676878,2604.0267255771737,-0.06826233739028464,0.9360996498696693,-0.06390035013033069,1.0853137604652616,-0.04556715968265479,0.9564187156600393,-0.04358128433996067,1.0815305785153524,0.7448858102528303,0.7422892905598671,0.9965142043824384,4875.0,1249.3553259360872,2604.0267255771737,"Equipment-price channel only; balance, shares and tariffs fixed"
